verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
JOS.12.22	12	22	The king of Kedesh, one; the king of Jokneam of Carmel, one;	0.0	neutral	o rei de Quedes, o rei de Jocneão do Carmelo,
JOS.12.23	12	23	The king of Dor in the coast of Dor, one; the king of the nations of Gilgal, one;	0.0	neutral	o rei de Dor em Nafote-Dor, o rei de Goim de Gilgal,
JOS.12.24	12	24	The king of Tirzah, one: all the kings thirty and one.	0.0	neutral	e o rei de Tirza. Trinta e um reis ao todo.
JOS.13.1	13	1	Now Joshua was old {and} stricken in years; and the LORD said unto him, Thou art old {and} stricken in years, and there remaineth yet very much land to be possessed. {to...: Heb. to possess it}	0.1533	positive	"Sendo Josué já velho, de idade bastante avançada, o Senhor lhe disse: ""Você já está velho, e ainda há muita terra para ser conquistada."
JOS.13.2	13	2	This {is} the land that yet remaineth: all the borders of the Philistines, and all Geshuri,	0.0	neutral	"""Esta é a terra que resta: todas as regiões dos filisteus e dos gesuritas;"
JOS.13.3	13	3	From Sihor, which {is} before Egypt, even unto the borders of Ekron northward, {which} is counted to the Canaanite: five lords of the Philistines; the Gazathites, and the Ashdothites, the Eshkalonites, the Gittites, and the Ekronites; also the Avites:	0.0	neutral	desde o rio Sior, próximo ao Egito, até o território de Ecrom, ao norte, todo esse território considerado cananeu. Abrange a região dos aveus, isto é, dos cinco chefes filisteus, governantes de Gaza, de Asdode, de Ascalom, de Gate e de Ecrom.
JOS.13.4	13	4	From the south, all the land of the Canaanites, and Mearah that {is} beside the Sidonians, unto Aphek, to the borders of the Amorites: {Mearah: or, the cave}	-0.75	negative	Resta ainda, desde o sul, toda a terra dos cananeus, desde Ara dos sidônios até Afeque, a região dos amorreus,
JOS.13.5	13	5	And the land of the Giblites, and all Lebanon, toward the sunrising, from Baalgad under mount Hermon unto the entering into Hamath.	0.0	neutral	a dos gibleus, todo o Líbano, para o leste, desde Baal-Gade, ao pé do monte Hermom, até Lebo-Hamate.
JOS.13.6	13	6	All the inhabitants of the hill country from Lebanon unto Misrephothmaim, {and} all the Sidonians, them will I drive out from before the children of Israel: only divide thou it by lot unto the Israelites for an inheritance, as I have commanded thee.	0.0	neutral	"""Todos os habitantes das montanhas, desde o Líbano até Misrefote-Maim, isto é, todos os sidônios; eu mesmo os expulsarei da presença dos israelitas. Você, porém, distribuirá esta terra a Israel por herança, como lhe ordenei,"
JOS.13.7	13	7	Now therefore divide this land for an inheritance unto the nine tribes, and the half tribe of Manasseh,	-0.1667	negative	"repartindo-a agora entre as nove tribos e a metade da tribo de Manassés""."
JOS.13.8	13	8	With whom the Reubenites and the Gadites have received their inheritance, which Moses gave them, beyond Jordan eastward, {even} as Moses the servant of the LORD gave them;	0.0	neutral	Com a outra metade da tribo de Manassés, as tribos de Rúben e de Gade já haviam recebido a herança a leste do Jordão, conforme Moisés, servo do Senhor, lhes tinha designado.
JOS.13.9	13	9	From Aroer, that {is} upon the bank of the river Arnon, and the city that {is} in the midst of the river, and all the plain of Medeba unto Dibon;	-0.2143	negative	Esse território se estendia de Aroer, na margem do ribeiro do Arnom, e da cidade situada no meio do vale desse ribeiro, e incluía todo o planalto de Medeba, até Dibom,
JOS.13.10	13	10	And all the cities of Sihon king of the Amorites, which reigned in Heshbon, unto the border of the children of Ammon;	0.0	neutral	e todas as cidades de Seom, rei dos amorreus, que governava em Hesbom, e prosseguia até a fronteira dos amonitas.
JOS.13.11	13	11	And Gilead, and the border of the Geshurites and Maachathites, and all mount Hermon, and all Bashan unto Salcah;	0.0	neutral	Também incluía Gileade, o território dos gesuritas e maacatitas, toda a região do monte Hermom e toda a Basã, até Salcá,
JOS.13.12	13	12	All the kingdom of Og in Bashan, which reigned in Ashtaroth and in Edrei, who remained of the remnant of the giants: for these did Moses smite, and cast them out.	0.0	neutral	isto é, todo o reino de Ogue, em Basã, que tinha reinado em Asterote e Edrei, um dos últimos refains sobreviventes. Moisés os tinha derrotado e tomado as suas terras.
JOS.13.13	13	13	Nevertheless the children of Israel expelled not the Geshurites, nor the Maachathites: but the Geshurites and the Maachathites dwell among the Israelites until this day.	0.0	neutral	Mas os israelitas não expulsaram os gesuritas e maacatitas, de modo que até hoje continuam a viver no meio deles.
JOS.13.14	13	14	Only unto the tribe of Levi he gave none inheritance; the sacrifices of the LORD God of Israel made by fire {are} their inheritance, as he said unto them.	0.0	neutral	Mas à tribo de Levi não deu herança alguma, visto que as ofertas preparadas no fogo ao Senhor, ao Deus de Israel, são a herança deles, como já lhes dissera.
JOS.13.15	13	15	And Moses gave unto the tribe of the children of Reuben {inheritance} according to their families.	0.0	neutral	À tribo de Rúben, clã por clã, Moisés dera o seguinte território:
JOS.13.16	13	16	And their coast was from Aroer, that {is} on the bank of the river Arnon, and the city that {is} in the midst of the river, and all the plain by Medeba;	-0.2143	negative	Desde Aroer, na margem do ribeiro do Arnom, e desde a cidade situada no meio do vale desse ribeiro, e todo o planalto depois de Medeba,
JOS.13.17	13	17	Heshbon, and all her cities that {are} in the plain; Dibon, and Bamothbaal, and Bethbaalmeon, {Bamothbaal...: or, the high places of Baal, and house of Baalmeon}	-0.0271	neutral	até Hesbom e todas as suas cidades no planalto, inclusive Dibom, Bamote-Baal, Bete-Baal-Meom,
JOS.13.18	13	18	And Jahazah, and Kedemoth, and Mephaath,	0.0	neutral	Jaza, Quedemote, Mefaate,
JOS.13.19	13	19	And Kirjathaim, and Sibmah, and Zarethshahar in the mount of the valley,	0.0	neutral	Quiriataim, Sibma, Zerete-Saar, na encosta do vale,
JOS.13.20	13	20	And Bethpeor, and Ashdothpisgah, and Bethjeshimoth, {Ashdothpisgah: or, springs of Pisgah, or, the hill}	0.0	neutral	Bete-Peor, as encostas do Pisga, e Bete-Jesimote:
JOS.13.21	13	21	And all the cities of the plain, and all the kingdom of Sihon king of the Amorites, which reigned in Heshbon, whom Moses smote with the princes of Midian, Evi, and Rekem, and Zur, and Hur, and Reba, {which were} dukes of Sihon, dwelling in the country.	-0.2143	negative	todas as cidades do planalto e todo o domínio de Seom, rei dos amorreus, que governava em Hesbom. Moisés o tinha derrotado, bem como aos líderes midianitas Evi, Requém, Zur, Hur e Reba, aliados de Seom, que viviam naquela terra.
JOS.13.22	13	22	Balaam also the son of Beor, the soothsayer, did the children of Israel slay with the sword among them that were slain by them. {soothsayer: or, diviner}	0.0	neutral	Além dos que foram mortos na guerra, os israelitas mataram à espada Balaão, filho de Beor, que praticava adivinhação.
JOS.13.23	13	23	And the border of the children of Reuben was Jordan, and the border {thereof}. This {was} the inheritance of the children of Reuben after their families, the cities and the villages thereof.	0.0	neutral	A fronteira da tribo de Rúben era a margem do Jordão. Essas cidades e os seus povoados foram a herança de Rúben, clã por clã.
JOS.13.24	13	24	And Moses gave {inheritance} unto the tribe of Gad, {even} unto the children of Gad according to their families.	0.0	neutral	À tribo de Gade, clã por clã, Moisés dera o seguinte território:
JOS.13.25	13	25	And their coast was Jazer, and all the cities of Gilead, and half the land of the children of Ammon, unto Aroer that {is} before Rabbah;	-0.1667	negative	O território de Jazar, todas as cidades de Gileade e metade do território amonita até Aroer, perto de Rabá.
JOS.13.26	13	26	And from Heshbon unto Ramathmizpeh, and Betonim; and from Mahanaim unto the border of Debir;	0.0	neutral	Estendia-se desde Hesbom até Ramate-Mispa e Betonim, e desde Maanaim até o território de Debir.
JOS.13.27	13	27	And in the valley, Betharam, and Bethnimrah, and Succoth, and Zaphon, the rest of the kingdom of Sihon king of Heshbon, Jordan and {his} border, {even} unto the edge of the sea of Chinnereth on the other side Jordan eastward.	-0.125	negative	No vale do Jordão incluía Bete-Arã, Bete-Ninra, Sucote e Zafom; o restante do domínio de Seom, rei de Hesbom. Abrangia a margem leste do Jordão até o mar de Quinerete.
JOS.13.28	13	28	This {is} the inheritance of the children of Gad after their families, the cities, and their villages.	0.0	neutral	Essa região com suas cidades e povoados foram a herança de Gade, clã por clã.
JOS.13.29	13	29	And Moses gave {inheritance} unto the half tribe of Manasseh: and {this} was {the possession} of the half tribe of the children of Manasseh by their families.	-0.1667	negative	À metade da tribo de Manassés, isto é, à metade dos descendentes de Manassés, clã por clã, Moisés dera o seguinte território:
JOS.13.30	13	30	And their coast was from Mahanaim, all Bashan, all the kingdom of Og king of Bashan, and all the towns of Jair, which {are} in Bashan, threescore cities:	0.0	neutral	O seu território se estendia desde Maanaim e incluía toda a região de Basã, todo o domínio de Ogue, rei de Basã: todos os povoados de Jair em Basã, sessenta cidades;
