verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
ACT.26.1	26	1	Then Agrippa said unto Paul, Thou art permitted to speak for thyself. Then Paul stretched forth the hand, and answered for himself:	-0.05	neutral	ENTONCES Agripa dijo á Pablo: Se te permite hablar por ti mismo. Pablo entonces, extendiendo la mano, comenzó á responder por sí, diciendo:
ACT.26.2	26	2	I think myself happy, king Agrippa, because I shall answer for myself this day before thee touching all the things whereof I am accused of the Jews:	0.65	positive	Acerca de todas las cosas de que soy acusado por los Judíos, oh rey Agripa, me tengo por dichoso de que haya hoy de defenderme delante de ti;
ACT.26.3	26	3	Especially {because I know} thee to be expert in all customs and questions which are among the Jews: wherefore I beseech thee to hear me patiently.	0.0	neutral	Mayormente sabiendo tú todas las costumbres y cuestiones que hay entre los Judíos: por lo cual te ruego que me oigas con paciencia.
ACT.26.4	26	4	My manner of life from my youth, which was at the first among mine own nation at Jerusalem, know all the Jews;	0.425	positive	Mi vida pues desde la mocedad, la cual desde el principio fué en mi nación, en Jerusalem, todos los Judíos la saben:
ACT.26.5	26	5	Which knew me from the beginning, if they would testify, that after the most straitest sect of our religion I lived a Pharisee.	0.5	positive	Los cuales tienen ya conocido que yo desde el principio, si quieren testificarlo, conforme á la más rigurosa secta de nuestra religión he vivido Fariseo.
ACT.26.6	26	6	And now I stand and am judged for the hope of the promise made of God unto our fathers:	0.0	neutral	Y ahora, por la esperanza de la promesa que hizo Dios á nuestros padres, soy llamado en juicio;
ACT.26.7	26	7	Unto which {promise} our twelve tribes, instantly serving {God} day and night, hope to come. For which hope's sake, king Agrippa, I am accused of the Jews. {day and night: Gr. night and day}	0.0	neutral	A la cual promesa nuestras doce tribus, sirviendo constantemente de día y de noche, esperan que han de llegar. Por la cual esperanza, oh rey Agripa, soy acusado de los Judíos.
ACT.26.8	26	8	Why should it be thought a thing incredible with you, that God should raise the dead?	0.35	positive	¡Qué! ¿Júzgase cosa increíble entre vosotros que Dios resucite los muertos?
ACT.26.9	26	9	I verily thought with myself, that I ought to do many things contrary to the name of Jesus of Nazareth.	0.5	positive	Yo ciertamente había pensando deber hacer muchas cosas contra el nombre de Jesús de Nazaret:
ACT.26.10	26	10	Which thing I also did in Jerusalem: and many of the saints did I shut up in prison, having received authority from the chief priests; and when they were put to death, I gave my voice against {them}.	0.5	positive	Lo cual también hice en Jerusalem, y yo encerré en cárcel es á muchos de los santos, recibida potestad de los príncipes de los sacerdotes; y cuando eran matados, yo dí mi voto.
ACT.26.11	26	11	And I punished them oft in every synagogue, and compelled {them} to blaspheme; and being exceedingly mad against them, I persecuted {them} even unto strange cities.	-0.3375	negative	Y muchas veces, castigándolos por todas las sinagogas, los forcé á blasfemar; y enfurecido sobremanera contra ellos, los perseguí hasta en las ciudades extrañas.
