verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
ACT.1.1	1	1	The former treatise have I made, O Theophilus, of all that Jesus began both to do and teach,	0.0	neutral	EN el primer tratado, oh Teófilo, he hablado de todas las cosas que Jesús comenzó á hacer y á enseñar,
ACT.1.2	1	2	Until the day in which he was taken up, after that he through the Holy Ghost had given commandments unto the apostles whom he had chosen:	0.0	neutral	Hasta el día en que, habiendo dado mandamientos por el Espíritu Santo á los apóstoles que escogió, fué recibido arriba;
ACT.1.3	1	3	To whom also he shewed himself alive after his passion by many infallible proofs, being seen of them forty days, and speaking of the things pertaining to the kingdom of God:	0.3	positive	A los cuales, después de haber padecido, se presentó vivo con muchas pruebas indubitables, apareciéndoles por cuarenta días, y hablándo les del reino de Dios.
ACT.1.4	1	4	And, being assembled together with {them}, commanded them that they should not depart from Jerusalem, but wait for the promise of the Father, which, {saith he}, ye have heard of me. {being...: or, eating together}	0.0	neutral	Y estando juntos, les mandó que no se fuesen de Jerusalem, sino que esperasen la promesa del Padre, que oísteis, dijo, de mí.
ACT.1.5	1	5	For John truly baptized with water; but ye shall be baptized with the Holy Ghost not many days hence.	-0.25	negative	Porque Juan á la verdad bautizó con agua, mas vosotros seréis bautizados con el Espíritu Santo no muchos días después de estos.
ACT.1.6	1	6	When they therefore were come together, they asked of him, saying, Lord, wilt thou at this time restore again the kingdom to Israel?	0.0	neutral	Entonces los que se habían juntado le preguntaron, diciendo: Señor, ¿restituirás el reino á Israel en este tiempo?
ACT.1.7	1	7	And he said unto them, It is not for you to know the times or the seasons, which the Father hath put in his own power.	0.6	positive	Y les dijo: No toca á vosotros saber los tiempos ó las sazones que el Padre puso en su sola potestad;
ACT.1.8	1	8	But ye shall receive power, after that the Holy Ghost is come upon you: and ye shall be witnesses unto me both in Jerusalem, and in all Judaea, and in Samaria, and unto the uttermost part of the earth. {power...: or, the power of the Holy Ghost coming upon you}	0.0	neutral	Mas recibiréis la virtud del Espíritu Santo que vendrá sobre vosotros; y me sereís testigos en Jerusalem, en toda Judea, y Samaria, y hasta lo último de la tierra.
ACT.1.9	1	9	And when he had spoken these things, while they beheld, he was taken up; and a cloud received him out of their sight.	0.0	neutral	Y habiendo dicho estas cosas, viéndo lo ellos, fué alzado; y una nube le recibió y le quitó de sus ojos.
ACT.1.10	1	10	And while they looked stedfastly toward heaven as he went up, behold, two men stood by them in white apparel;	0.0	neutral	Y estando con los ojos puestos en el cielo, entre tanto que él iba, he aquí dos varones se pusieron junto á ellos en vestidos blancos;
ACT.1.11	1	11	Which also said, Ye men of Galilee, why stand ye gazing up into heaven? this same Jesus, which is taken up from you into heaven, shall so come in like manner as ye have seen him go into heaven.	0.0	neutral	Los cuales también les dijeron: Varones Galileos, ¿qué estáis mirando al cielo? este mismo Jesús que ha sido tomado desde vosotros arriba en el cielo, así vendrá como le habéis visto ir al cielo.
ACT.1.12	1	12	Then returned they unto Jerusalem from the mount called Olivet, which is from Jerusalem a sabbath day's journey.	0.0	neutral	Entonces se volvieron á Jerusalem del monte que se llama del Olivar, el cual está cerca de Jerusalem camino de un sábado.
ACT.1.13	1	13	And when they were come in, they went up into an upper room, where abode both Peter, and James, and John, and Andrew, Philip, and Thomas, Bartholomew, and Matthew, James {the son} of Alphaeus, and Simon Zelotes, and Judas {the brother} of James.	0.0	neutral	Y entrados, subieron al aposento alto, donde moraban Pedro y Jacobo, y Juan y Andrés, Felipe y Tomás, Bartolomé y Mateo, Jacobo hijo de Alfeo, y Simón Zelotes, y Judas hermano de Jacobo.
