verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
2JN.1.1	1	1	The elder unto the elect lady and her children, whom I love in the truth; and not I only, but also all they that have known the truth;	0.4333	positive	O presbítero à senhora eleita e aos seus filhos, a quem amo na verdade, — e não apenas eu os amo, mas também todos os que conhecem a verdade —
2JN.1.2	1	2	For the truth's sake, which dwelleth in us, and shall be with us for ever.	0.0	neutral	por causa da verdade que permanece em nós e estará conosco para sempre.
2JN.1.3	1	3	Grace be with you, mercy, {and} peace, from God the Father, and from the Lord Jesus Christ, the Son of the Father, in truth and love. {be: Gr. shall be}	0.5	positive	A graça, a misericórdia e a paz da parte de Deus Pai e de Jesus Cristo, seu Filho, estarão conosco em verdade e em amor.
2JN.1.4	1	4	I rejoiced greatly that I found of thy children walking in truth, as we have received a commandment from the Father.	0.8	positive	Ao encontrar alguns dos seus filhos, muito me alegrei, pois eles estão andando na verdade, conforme o mandamento que recebemos do Pai.
2JN.1.5	1	5	And now I beseech thee, lady, not as though I wrote a new commandment unto thee, but that which we had from the beginning, that we love one another.	0.3182	positive	E agora eu lhe peço, senhora — não como se estivesse escrevendo um mandamento novo, o que já tínhamos desde o princípio — que nos amemos uns aos outros.
2JN.1.6	1	6	And this is love, that we walk after his commandments. This is the commandment, That, as ye have heard from the beginning, ye should walk in it.	0.5	positive	E este é o amor: que andemos em obediência aos seus mandamentos. Como vocês já têm ouvido desde o princípio, o mandamento é este: que vocês andem em amor.
2JN.1.7	1	7	For many deceivers are entered into the world, who confess not that Jesus Christ is come in the flesh. This is a deceiver and an antichrist.	0.5	positive	De fato, muitos enganadores têm saído pelo mundo, os quais não confessam que Jesus Cristo veio em corpo. Tal é o enganador e o anticristo.
2JN.1.8	1	8	Look to yourselves, that we lose not those things which we have wrought, but that we receive a full reward. {wrought: or, gained, some copies read, ye have gained, but that ye, etc.}	0.35	positive	Tenham cuidado, para que vocês não destruam o fruto do nosso trabalho, antes sejam recompensados plenamente.
2JN.1.9	1	9	Whosoever transgresseth, and abideth not in the doctrine of Christ, hath not God. He that abideth in the doctrine of Christ, he hath both the Father and the Son.	0.0	neutral	Todo aquele que não permanece no ensino de Cristo, mas vai além dele, não tem Deus; quem permanece no ensino tem o Pai e também o Filho.
2JN.1.10	1	10	If there come any unto you, and bring not this doctrine, receive him not into {your} house, neither bid him God speed:	0.0	neutral	Se alguém chega a vocês e não trouxer esse ensino, não o recebam em casa nem o saúdem.
2JN.1.11	1	11	For he that biddeth him God speed is partaker of his evil deeds.	-1.0	negative	Pois quem o saúda torna-se participante das suas obras malignas.
2JN.1.12	1	12	Having many things to write unto you, I would not {write} with paper and ink: but I trust to come unto you, and speak face to face, that our joy may be full. {face to...: Gr. mouth to mouth} {our: or, your}	0.55	positive	Tenho muito que lhes escrever, mas não é meu propósito fazê-lo com papel e tinta. Em vez disso, espero visitá-los e falar com vocês face a face, para que a nossa alegria seja completa.
2JN.1.13	1	13	The children of thy elect sister greet thee. Amen.	0.8	positive	Os filhos da sua irmã eleita lhe enviam saudações.
