verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
3JN.1.1	1	1	The elder unto the wellbeloved Gaius, whom I love in the truth. {in...: or, truly}	0.5	positive	O presbítero ao amado Gaio, a quem amo na verdade.
3JN.1.2	1	2	Beloved, I wish above all things that thou mayest prosper and be in health, even as thy soul prospereth. {wish: or, pray}	0.35	positive	Amado, oro para que você tenha boa saúde e tudo lhe corra bem, assim como vai bem a sua alma.
3JN.1.3	1	3	For I rejoiced greatly, when the brethren came and testified of the truth that is in thee, even as thou walkest in the truth.	0.8	positive	Muito me alegrei ao receber a visita de alguns irmãos que falaram a respeito da sua fidelidade, de como você continua andando na verdade.
3JN.1.4	1	4	I have no greater joy than to hear that my children walk in truth.	0.275	positive	Não tenho alegria maior do que ouvir que meus filhos estão andando na verdade.
3JN.1.5	1	5	Beloved, thou doest faithfully whatsoever thou doest to the brethren, and to strangers;	0.7	positive	Amado, você é fiel no que está fazendo pelos irmãos, apesar de lhe serem desconhecidos.
3JN.1.6	1	6	Which have borne witness of thy charity before the church: whom if thou bring forward on their journey after a godly sort, thou shalt do well: {after...: Gr. worthy of God}	-0.2083	negative	Eles falaram à igreja a respeito deste seu amor. Você fará bem se os encaminhar em sua viagem de modo agradável a Deus,
3JN.1.7	1	7	Because that for his name's sake they went forth, taking nothing of the Gentiles.	0.0	neutral	pois foi por causa do Nome que eles saíram, sem receber ajuda alguma dos gentios.
3JN.1.8	1	8	We therefore ought to receive such, that we might be fellowhelpers to the truth. {fellowhelpers: or, joint-labourers}	0.0	neutral	É, pois, nosso dever receber com hospitalidade a irmãos como esses, para que nos tornemos cooperadores em favor da verdade.
3JN.1.9	1	9	I wrote unto the church: but Diotrephes, who loveth to have the preeminence among them, receiveth us not.	0.0	neutral	Escrevi à igreja, mas Diótrefes, que gosta muito de ser o mais importante entre eles, não nos recebe.
3JN.1.10	1	10	Wherefore, if I come, I will remember his deeds which he doeth, prating against us with malicious words: and not content therewith, neither doth he himself receive the brethren, and forbiddeth them that would, and casteth {them} out of the church.	0.0	neutral	Portanto, se eu for, chamarei a atenção dele para o que está fazendo com suas palavras maldosas contra nós. Não satisfeito com isso, ele se recusa a receber os irmãos, impede os que desejam recebê-los e os expulsa da igreja.
3JN.1.11	1	11	Beloved, follow not that which is evil, but that which is good. He that doeth good is of God: but he that doeth evil hath not seen God.	0.02	neutral	Amado, não imite o que é mau, mas sim o que é bom. Aquele que faz o bem é de Deus; aquele que faz o mal não viu a Deus.
3JN.1.12	1	12	Demetrius hath good report of all {men}, and of the truth itself: yea, and we {also} bear record; and ye know that our record is true.	0.525	positive	Quanto a Demétrio, todos dão bom testemunho dele, inclusive a própria verdade. Nós também damos, e você sabe que o nosso testemunho é verdadeiro.
3JN.1.13	1	13	I had many things to write, but I will not with ink and pen write unto thee:	0.5	positive	Tenho muito que lhe escrever, mas não desejo fazê-lo com pena e tinta.
3JN.1.14	1	14	But I trust I shall shortly see thee, and we shall speak face to face.	0.0	neutral	Espero vê-lo em breve, e então conversaremos face a face.
3JN.1.15	1	15	Peace {be} to thee. {Our} friends salute thee. Greet the friends by name. {face to...: Gr. mouth to mouth}	0.0	neutral	A paz seja com você. Os amigos daqui lhe enviam saudações. Saúde os amigos daí, um por um.
