verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
PSA.1.1	1	1	Blessed {is} the man that walketh not in the counsel of the ungodly, nor standeth in the way of sinners, nor sitteth in the seat of the scornful. {ungodly: or, wicked}	0.0	neutral	BIENAVENTURADO el varón que no anduvo en consejo de malos, Ni estuvo en camino de pecadores, Ni en silla de escarnecedores se ha sentado;
PSA.1.2	1	2	But his delight {is} in the law of the LORD; and in his law doth he meditate day and night.	0.0	neutral	Antes en la ley de Jehová está su delicia, Y en su ley medita de día y de noche.
PSA.1.3	1	3	And he shall be like a tree planted by the rivers of water, that bringeth forth his fruit in his season; his leaf also shall not wither; and whatsoever he doeth shall prosper. {wither: Heb. fade}	0.0	neutral	Y será como el árbol plantado junto á arroyos de aguas, Que da su fruto en su tiempo, Y su hoja no cae; Y todo lo que hace, prosperará.
PSA.1.4	1	4	The ungodly {are} not so: but {are} like the chaff which the wind driveth away.	0.0	neutral	No así los malos: Sino como el tamo que arrebata el viento.
PSA.1.5	1	5	Therefore the ungodly shall not stand in the judgment, nor sinners in the congregation of the righteous.	0.0	neutral	Por tanto no se levantarán los malos en el juicio, Ni los pecadores en la congregación de los justos.
PSA.1.6	1	6	For the LORD knoweth the way of the righteous: but the way of the ungodly shall perish.	0.0	neutral	Porque Jehová conoce el camino de los justos; Mas la senda de los malos perecerá.
PSA.2.1	2	1	Why do the heathen rage, and the people imagine a vain thing? {rage: or, tumultuously assemble} {imagine: Heb. meditate}	0.0	neutral	¿POR qué se amotinan las gentes, Y los pueblos piensan vanidad?
PSA.2.2	2	2	The kings of the earth set themselves, and the rulers take counsel together, against the LORD, and against his anointed, {saying},	0.0	neutral	Estarán los reyes de la tierra, Y príncipes consultarán unidos Contra Jehová, y contra su ungido, diciendo:
PSA.2.3	2	3	Let us break their bands asunder, and cast away their cords from us.	0.0	neutral	Rompamos sus coyundas, Y echemos de nosotros sus cuerdas.
PSA.2.4	2	4	He that sitteth in the heavens shall laugh: the Lord shall have them in derision.	0.3	positive	El que mora en los cielos se reirá; El Señor se burlará de ellos.
PSA.2.5	2	5	Then shall he speak unto them in his wrath, and vex them in his sore displeasure. {vex: or, trouble}	-0.2	negative	Entonces hablará á ellos en su furor, Y turbarálos con su ira.
PSA.2.6	2	6	Yet have I set my king upon my holy hill of Zion. {set: Heb. anointed} {upon...: Heb. upon Zion, the hill of my holiness}	0.0	neutral	Yo empero he puesto mi rey Sobre Sión, monte de mi santidad.
PSA.2.7	2	7	I will declare the decree: the LORD hath said unto me, Thou {art} my Son; this day have I begotten thee. {the decree: or, for a decree}	0.0	neutral	Yo publicaré el decreto: Jehová me ha dicho: Mi hijo eres tú; Yo te engendré hoy.
PSA.2.8	2	8	Ask of me, and I shall give {thee} the heathen {for} thine inheritance, and the uttermost parts of the earth {for} thy possession.	0.0	neutral	Pídeme, y te daré por heredad las gentes, Y por posesión tuya los términos de la tierra.
PSA.2.9	2	9	Thou shalt break them with a rod of iron; thou shalt dash them in pieces like a potter's vessel.	0.0	neutral	Quebrantarlos has con vara de hierro: Como vaso de alfarero los desmenuzarás.
PSA.2.10	2	10	Be wise now therefore, O ye kings: be instructed, ye judges of the earth.	0.7	positive	Y ahora, reyes, entended: Admitid corrección, jueces de la tierra.
PSA.2.11	2	11	Serve the LORD with fear, and rejoice with trembling.	0.0	neutral	Servid á Jehová con temor, Y alegraos con temblor.
PSA.2.12	2	12	Kiss the Son, lest he be angry, and ye perish {from} the way, when his wrath is kindled but a little. Blessed {are} all they that put their trust in him.	-0.3438	negative	Besad al Hijo, porque no se enoje, y perezcáis en el camino, Cuando se encendiere un poco su furor. Bienaventurados todos los que en él confían.
PSA.3.1	3	1	[A Psalm of David, when he fled from Absalom his son.] LORD, how are they increased that trouble me! many {are} they that rise up against me.	0.125	positive	¡OH Jehová, cuánto se han multiplicado mis enemigos! Muchos se levantan contra mí.
PSA.3.2	3	2	Many {there be} which say of my soul, {There is} no help for him in God. Selah.	0.5	positive	Muchos dicen de mi vida: No hay para él salud en Dios. (Selah.)
PSA.3.3	3	3	But thou, O LORD, {art} a shield for me; my glory, and the lifter up of mine head. {for: or, about}	0.0	neutral	Mas tú, Jehová, eres escudo alrededor de mí: Mi gloria, y el que ensalza mi cabeza.
PSA.3.4	3	4	I cried unto the LORD with my voice, and he heard me out of his holy hill. Selah.	0.0	neutral	Con mi voz clamé á Jehová, Y él me respondió desde el monte de su santidad. (Selah.)
PSA.3.5	3	5	I laid me down and slept; I awaked; for the LORD sustained me.	-0.1556	negative	Yo me acosté, y dormí, Y desperté; porque Jehová me sostuvo.
PSA.3.6	3	6	I will not be afraid of ten thousands of people, that have set {themselves} against me round about.	-0.2667	negative	No temeré de diez millares de pueblos, Que pusieren cerco contra mí.
PSA.3.7	3	7	Arise, O LORD; save me, O my God: for thou hast smitten all mine enemies {upon} the cheek bone; thou hast broken the teeth of the ungodly.	-0.4	negative	Levántate, Jehová; sálvame, Dios mío: Porque tú heriste á todos mis enemigos en la quijada; Los dientes de los malos quebrantaste.
