verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
LUK.6.48	6	48	He is like a man which built an house, and digged deep, and laid the foundation on a rock: and when the flood arose, the stream beat vehemently upon that house, and could not shake it: for it was founded upon a rock.	0.0	neutral	É como um homem que, ao construir uma casa, cavou fundo e colocou os alicerces na rocha. Quando veio a inundação, a torrente deu contra aquela casa, mas não a conseguiu abalar, porque estava bem construída.
LUK.6.49	6	49	But he that heareth, and doeth not, is like a man that without a foundation built an house upon the earth; against which the stream did beat vehemently, and immediately it fell; and the ruin of that house was great.	0.8	positive	"Mas aquele que ouve as minhas palavras e não as pratica, é como um homem que construiu uma casa sobre o chão, sem alicerces. No momento em que a torrente deu contra aquela casa, ela caiu, e a sua destruição foi completa""."
LUK.7.1	7	1	Now when he had ended all his sayings in the audience of the people, he entered into Capernaum.	0.0	neutral	Tendo terminado de dizer tudo isso ao povo, Jesus entrou em Cafarnaum.
LUK.7.2	7	2	And a certain centurion's servant, who was dear unto him, was sick, and ready to die.	-0.1	neutral	Ali estava doente, quase à morte, o servo de um centurião, a quem seu senhor estimava muito.
LUK.7.3	7	3	And when he heard of Jesus, he sent unto him the elders of the Jews, beseeching him that he would come and heal his servant.	0.0	neutral	Ele ouviu falar de Jesus e enviou-lhe alguns líderes religiosos dos judeus, pedindo-lhe que fosse curar o seu servo.
LUK.7.4	7	4	And when they came to Jesus, they besought him instantly, saying, That he was worthy for whom he should do this:	0.1667	positive	"Chegando-se a Jesus, suplicaram-lhe com insistência: ""Este homem merece que lhe faças isso,"
LUK.7.5	7	5	For he loveth our nation, and he hath built us a synagogue.	0.0	neutral	"porque ama a nossa nação e construiu a nossa sinagoga""."
LUK.7.6	7	6	Then Jesus went with them. And when he was now not far from the house, the centurion sent friends to him, saying unto him, Lord, trouble not thyself: for I am not worthy that thou shouldest enter under my roof:	-0.1389	negative	"Jesus foi com eles. Já estava perto da casa quando o centurião mandou amigos dizerem a Jesus: ""Senhor, não te incomodes, pois não mereço receber-te debaixo do meu teto."
LUK.7.7	7	7	Wherefore neither thought I myself worthy to come unto thee: but say in a word, and my servant shall be healed.	0.3333	positive	Por isso, nem me considerei digno de ir ao teu encontro. Mas dize uma palavra, e o meu servo será curado.
LUK.7.8	7	8	For I also am a man set under authority, having under me soldiers, and I say unto one, Go, and he goeth; and to another, Come, and he cometh; and to my servant, Do this, and he doeth {it}. {one: Gr. this man}	0.0	neutral	"Pois eu também sou homem sujeito a autoridade, e com soldados sob o meu comando. Digo a um: 'Vá', e ele vai; e a outro: 'Venha', e ele vem. Digo a meu servo: 'Faça isto', e ele faz""."
LUK.7.9	7	9	When Jesus heard these things, he marvelled at him, and turned him about, and said unto the people that followed him, I say unto you, I have not found so great faith, no, not in Israel.	0.8	positive	"Ao ouvir isso, Jesus admirou-se dele e, voltando-se para a multidão que o seguia, disse: ""Eu lhes digo que nem em Israel encontrei tamanha fé""."
LUK.7.10	7	10	And they that were sent, returning to the house, found the servant whole that had been sick.	-0.2571	negative	Então os homens que haviam sido enviados voltaram para casa e encontraram o servo restabelecido.
LUK.7.11	7	11	And it came to pass the day after, that he went into a city called Nain; and many of his disciples went with him, and much people.	0.35	positive	Logo depois, Jesus foi a uma cidade chamada Naim, e com ele iam os seus discípulos e uma grande multidão.
LUK.7.12	7	12	Now when he came nigh to the gate of the city, behold, there was a dead man carried out, the only son of his mother, and she was a widow: and much people of the city was with her.	0.0	neutral	Ao se aproximar da porta da cidade, estava saindo o enterro do filho único de uma viúva; e uma grande multidão da cidade estava com ela.
LUK.7.13	7	13	And when the Lord saw her, he had compassion on her, and said unto her, Weep not.	0.0	neutral	"Ao vê-la, o Senhor se compadeceu dela e disse: ""Não chore""."
LUK.7.14	7	14	And he came and touched the bier: and they that bare {him} stood still. And he said, Young man, I say unto thee, Arise. {bier: or, coffin}	0.075	neutral	"Depois, aproximou-se e tocou no caixão, e os que o carregavam pararam. Jesus disse: ""Jovem, eu lhe digo, levante-se! """
LUK.7.15	7	15	And he that was dead sat up, and began to speak. And he delivered him to his mother.	-0.2	negative	Ele se levantou, sentou-se e começou a conversar, e Jesus o entregou à sua mãe.
LUK.7.16	7	16	And there came a fear on all: and they glorified God, saying, That a great prophet is risen up among us; and, That God hath visited his people.	0.8	positive	"Todos ficaram cheios de temor e louvavam a Deus. ""Um grande profeta se levantou entre nós"", diziam eles. ""Deus interveio em favor do seu povo""."
