verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
2SA.13.6	13	6	So Amnon lay down, and made himself sick: and when the king was come to see him, Amnon said unto the king, I pray thee, let Tamar my sister come, and make me a couple of cakes in my sight, that I may eat at her hand.	-0.4349	negative	"Amnom atendeu e deitou-se na cama, fingindo-se doente. Quando o rei foi visitá-lo, Amnom lhe disse: ""Eu gostaria que minha irmã Tamar viesse e preparasse dois bolos aqui mesmo e me servisse""."
2SA.13.7	13	7	Then David sent home to Tamar, saying, Go now to thy brother Amnon's house, and dress him meat.	0.0	neutral	"Davi mandou dizer a Tamar no palácio: ""Vá à casa de seu irmão Amnom e prepare algo para ele comer""."
2SA.13.8	13	8	So Tamar went to her brother Amnon's house; and he was laid down. And she took flour, and kneaded {it}, and made cakes in his sight, and did bake the cakes. {flour: or, paste}	-0.1556	negative	Assim, Tamar foi à casa de seu irmão, que estava deitado. Ela amassou a farinha, preparou os bolos na presença dele e os assou.
2SA.13.9	13	9	And she took a pan, and poured {them} out before him; but he refused to eat. And Amnon said, Have out all men from me. And they went out every man from him.	0.0	neutral	Depois pegou a assadeira e lhe serviu os bolos, mas ele não quis comer. Então Amnom deu ordem para que todos saíssem; depois que todos saíram,
2SA.13.10	13	10	And Amnon said unto Tamar, Bring the meat into the chamber, that I may eat of thine hand. And Tamar took the cakes which she had made, and brought {them} into the chamber to Amnon her brother.	0.0	neutral	"Amnom disse a Tamar: ""Traga os bolos e sirva-me aqui no meu quarto"". Tamar levou os bolos que havia preparado ao quarto de seu irmão."
2SA.13.11	13	11	And when she had brought {them} unto him to eat, he took hold of her, and said unto her, Come lie with me, my sister.	0.0	neutral	"Mas quando ela se aproximou para servi-lo, ele a agarrou e disse: ""Deite-se comigo, minha irmã""."
2SA.13.12	13	12	And she answered him, Nay, my brother, do not force me; for no such thing ought to be done in Israel: do not thou this folly. {force...: Heb. humble me} {no such...: Heb. it ought not so to be done}	-0.0667	neutral	"Mas ela lhe disse: ""Não, meu irmão! Não me faça essa violência. Não se faz uma coisa dessas em Israel! Não cometa essa loucura."
2SA.13.13	13	13	And I, whither shall I cause my shame to go? and as for thee, thou shalt be as one of the fools in Israel. Now therefore, I pray thee, speak unto the king; for he will not withhold me from thee.	0.0	neutral	"O que seria de mim? Como eu poderia livrar-me da minha desonra? E o que seria de você? Você cairia em desgraça em Israel. Fale com o rei; ele deixará que eu me case com você""."
2SA.13.14	13	14	Howbeit he would not hearken unto her voice: but, being stronger than she, forced her, and lay with her.	-0.3	negative	Mas Amnom não quis ouvir e, sendo mais forte que ela, violentou-a.
2SA.13.15	13	15	Then Amnon hated her exceedingly; so that the hatred wherewith he hated her {was} greater than the love wherewith he had loved her. And Amnon said unto her, Arise, be gone. {exceedingly: Heb. with great hatred greatly}	0.2143	positive	"Logo depois Amnom sentiu uma forte aversão por ela, mais forte que a paixão que sentira. E disse a ela: ""Levante-se e saia! """
2SA.13.16	13	16	And she said unto him, {There is} no cause: this evil in sending me away {is} greater than the other that thou didst unto me. But he would not hearken unto her.	-0.2083	negative	"Mas ela lhe disse: ""Não, meu irmão, mandar-me embora seria pior do que o mal que você já me fez"". Ele, porém, não quis ouvi-la,"
2SA.13.17	13	17	Then he called his servant that ministered unto him, and said, Put now this {woman} out from me, and bolt the door after her.	0.0	neutral	"e chamando seu servo, disse-lhe: ""Ponha esta mulher para fora daqui e tranque a porta""."
2SA.13.18	13	18	And {she had} a garment of divers colours upon her: for with such robes were the king's daughters {that were} virgins apparelled. Then his servant brought her out, and bolted the door after her.	0.0	neutral	Então o servo a pôs para fora e trancou a porta. Ela estava vestindo uma túnica longa, pois esse era o tipo de roupa que as filhas virgens do rei usavam desde a puberdade.
2SA.13.19	13	19	And Tamar put ashes on her head, and rent her garment of divers colours that {was} on her, and laid her hand on her head, and went on crying.	-0.2	negative	Tamar pôs cinza na cabeça, rasgou a túnica longa que estava usando e se pôs a caminho, com as mãos sobre a cabeça e chorando em alta voz.
2SA.13.20	13	20	And Absalom her brother said unto her, Hath Amnon thy brother been with thee? but hold now thy peace, my sister: he {is} thy brother; regard not this thing. So Tamar remained desolate in her brother Absalom's house. {Amnon: Heb. Aminon} {regard...: Heb. set not thy heart} {desolate: Heb. and desolate}	0.0	neutral	"Absalão, seu irmão, lhe perguntou: ""Seu irmão, Amnom, lhe fez algum mal? Agora, acalme-se, minha irmã; ele é seu irmão! Não se deixe dominar pela angústia"". E Tamar, muito triste, ficou na casa de seu irmão Absalão."
2SA.13.21	13	21	But when king David heard of all these things, he was very wroth.	0.2	positive	Ao saber de tudo isso, o rei Davi ficou furioso.
2SA.13.22	13	22	And Absalom spake unto his brother Amnon neither good nor bad: for Absalom hated Amnon, because he had forced his sister Tamar.	-0.3	negative	E Absalão não falou nada com Amnom, nem bem, nem mal, embora o odiasse por ter violentado sua irmã Tamar.
2SA.13.23	13	23	And it came to pass after two full years, that Absalom had sheepshearers in Baalhazor, which {is} beside Ephraim: and Absalom invited all the king's sons.	0.35	positive	Dois anos depois, quando os tosquiadores de ovelhas de Absalão estavam em Baal-Hazor, perto da fronteira de Efraim, Absalão convidou todos os filhos do rei para se reunirem com ele.
2SA.13.24	13	24	And Absalom came to the king, and said, Behold now, thy servant hath sheepshearers; let the king, I beseech thee, and his servants go with thy servant.	0.0	neutral	"Absalão foi ao rei e lhe disse: ""Eu, teu servo, estou tosquiando as ovelhas e gostaria que o rei e os seus conselheiros estivessem comigo""."
2SA.13.25	13	25	And the king said to Absalom, Nay, my son, let us not all now go, lest we be chargeable unto thee. And he pressed him: howbeit he would not go, but blessed him.	0.0	neutral	"Respondeu o rei: ""Não, meu filho. Não iremos todos, pois isso seria um peso para você"". Embora Absalão insistisse, ele se recusou a ir, mas o abençoou."
2SA.13.26	13	26	Then said Absalom, If not, I pray thee, let my brother Amnon go with us. And the king said unto him, Why should he go with thee?	0.0	neutral	"Então Absalão lhe disse: ""Se não queres ir, permite, por favor, que o meu irmão Amnom vá conosco"". O rei perguntou: ""Mas, por que ele iria com você? """
2SA.13.27	13	27	But Absalom pressed him, that he let Amnon and all the king's sons go with him.	0.0	neutral	Mas Absalão insistiu tanto que o rei acabou deixando que Amnom e os seus outros filhos fossem com ele.
2SA.13.28	13	28	Now Absalom had commanded his servants, saying, Mark ye now when Amnon's heart is merry with wine, and when I say unto you, Smite Amnon; then kill him, fear not: have not I commanded you? be courageous, and be valiant. {have...: or, will you not, since I have commanded you?} {valiant: Heb. sons of valour}	0.0	neutral	"Absalão ordenou aos seus homens: ""Ouçam! Quando Amnom estiver embriagado de vinho e eu disser: 'Matem Amnom! ', vocês o matarão. Não tenham medo; eu assumo a responsabilidade. Sejam fortes e corajosos! """
2SA.13.29	13	29	And the servants of Absalom did unto Amnon as Absalom had commanded. Then all the king's sons arose, and every man gat him up upon his mule, and fled. {gat...: Heb. rode}	0.0	neutral	Assim os homens de Absalão mataram Amnom, obedecendo às suas ordens. Então todos os filhos do rei montaram em suas mulas e fugiram.
2SA.13.30	13	30	And it came to pass, while they were in the way, that tidings came to David, saying, Absalom hath slain all the king's sons, and there is not one of them left.	0.0	neutral	"Estando eles ainda a caminho, chegou a seguinte notícia ao rei: ""Absalão matou todos os teus filhos; nenhum deles escapou""."
2SA.13.31	13	31	Then the king arose, and tare his garments, and lay on the earth; and all his servants stood by with their clothes rent.	0.0	neutral	O rei levantou-se, rasgou as suas vestes, prostrou-se, e todos os conselheiros que estavam com ele também rasgaram as vestes.
2SA.13.32	13	32	And Jonadab, the son of Shimeah David's brother, answered and said, Let not my lord suppose {that} they have slain all the young men the king's sons; for Amnon only is dead: for by the appointment of Absalom this hath been determined from the day that he forced his sister Tamar. {appointment: Heb. mouth} {determined: or, settled}	-0.1	neutral	"Mas, Jonadabe, filho de Siméia, irmão de Davi, disse: ""Não pense o meu senhor que mataram todos os teus filhos. Somente Amnom foi morto. Essa era a intenção de Absalão desde o dia em que Amnom violentou Tamar, irmã dele."
2SA.13.33	13	33	Now therefore let not my lord the king take the thing to his heart, to think that all the king's sons are dead: for Amnon only is dead.	-0.1333	negative	"O rei, meu senhor, não deve acreditar que todos os seus filhos estão mortos. Apenas Amnom morreu""."
2SA.13.34	13	34	But Absalom fled. And the young man that kept the watch lifted up his eyes, and looked, and, behold, there came much people by the way of the hill side behind him.	-0.0333	neutral	"Enquanto isso, Absalão fugiu. Nesse meio tempo o sentinela viu muita gente que vinha pela estrada de Horonaim, descendo pela encosta da colina, e disse ao rei: ""Vejo homens vindo pela estrada de Horonaim, na encosta da colina""."
2SA.13.35	13	35	And Jonadab said unto the king, Behold, the king's sons come: as thy servant said, so it is. {as thy...: Heb. according to the word of thy servant}	0.0	neutral	"E Jonadabe disse ao rei: ""São os filhos do rei! Aconteceu como o teu servo disse""."
2SA.13.36	13	36	And it came to pass, as soon as he had made an end of speaking, that, behold, the king's sons came, and lifted up their voice and wept: and the king also and all his servants wept very sore. {very...: Heb. with a great weeping greatly}	0.5	positive	Acabando de falar, os filhos do rei chegaram, chorando em alta voz. Também o rei e todos os seus conselheiros choraram muito.
2SA.13.37	13	37	But Absalom fled, and went to Talmai, the son of Ammihud, king of Geshur. And {David} mourned for his son every day. {Ammihud: or, Ammihur}	0.0	neutral	Absalão fugiu para o território de Talmai, filho de Amiúde, rei de Gesur. E o rei Davi pranteava por seu filho todos os dias.
2SA.13.38	13	38	So Absalom fled, and went to Geshur, and was there three years.	0.0	neutral	Depois que Absalão fugiu para Gesur, e lá permaneceu três anos,
2SA.13.39	13	39	And {the soul of} king David longed to go forth unto Absalom: for he was comforted concerning Amnon, seeing he was dead. {longed: or, was consumed}	-0.2	negative	a ira do rei contra Absalão cessou, pois ele se sentia consolado da morte de Amnom.
2SA.14.1	14	1	Now Joab the son of Zeruiah perceived that the king's heart {was} toward Absalom.	0.0	neutral	Joabe, filho de Zeruia, percebeu que o rei estava com saudade de Absalão,
2SA.14.2	14	2	And Joab sent to Tekoah, and fetched thence a wise woman, and said unto her, I pray thee, feign thyself to be a mourner, and put on now mourning apparel, and anoint not thyself with oil, but be as a woman that had a long time mourned for the dead:	0.15	positive	"então mandou buscar uma mulher astuta em Tecoa, e lhe disse: ""Finja que está de luto: Vista-se de preto e não se perfume. Aja como uma mulher que há algum tempo está de luto."
