verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
PSA.1.1	1	1	Blessed {is} the man that walketh not in the counsel of the ungodly, nor standeth in the way of sinners, nor sitteth in the seat of the scornful. {ungodly: or, wicked}	0.0	neutral	Como é feliz aquele que não segue o conselho dos ímpios, não imita a conduta dos pecadores, nem se assenta na roda dos zombadores!
PSA.1.2	1	2	But his delight {is} in the law of the LORD; and in his law doth he meditate day and night.	0.0	neutral	Ao contrário, sua satisfação está na lei do Senhor, e nessa lei medita dia e noite.
PSA.1.3	1	3	And he shall be like a tree planted by the rivers of water, that bringeth forth his fruit in his season; his leaf also shall not wither; and whatsoever he doeth shall prosper. {wither: Heb. fade}	0.0	neutral	É como árvore plantada à beira de águas correntes: Dá fruto no tempo certo e suas folhas não murcham. Tudo o que ele faz prospera!
PSA.1.4	1	4	The ungodly {are} not so: but {are} like the chaff which the wind driveth away.	0.0	neutral	Não é o caso dos ímpios! São como palha que o vento leva.
PSA.1.5	1	5	Therefore the ungodly shall not stand in the judgment, nor sinners in the congregation of the righteous.	0.0	neutral	Por isso os ímpios não resistirão no julgamento, nem os pecadores na comunidade dos justos.
PSA.1.6	1	6	For the LORD knoweth the way of the righteous: but the way of the ungodly shall perish.	0.0	neutral	Pois o Senhor aprova o caminho dos justos, mas o caminho dos ímpios leva à destruição!
PSA.2.1	2	1	Why do the heathen rage, and the people imagine a vain thing? {rage: or, tumultuously assemble} {imagine: Heb. meditate}	0.0	neutral	Por que se amotinam as nações e os povos tramam em vão?
PSA.2.2	2	2	The kings of the earth set themselves, and the rulers take counsel together, against the LORD, and against his anointed, {saying},	0.0	neutral	Os reis da terra tomam posição e os governantes conspiram unidos contra o Senhor e contra o seu ungido, e dizem:
PSA.2.3	2	3	Let us break their bands asunder, and cast away their cords from us.	0.0	neutral	"""Façamos em pedaços as suas correntes, lancemos de nós as suas algemas! """
PSA.2.4	2	4	He that sitteth in the heavens shall laugh: the Lord shall have them in derision.	0.3	positive	Do seu trono nos céus o Senhor põe-se a rir e caçoa deles.
PSA.2.5	2	5	Then shall he speak unto them in his wrath, and vex them in his sore displeasure. {vex: or, trouble}	-0.2	negative	Em sua ira os repreende e em seu furor os aterroriza, dizendo:
PSA.2.6	2	6	Yet have I set my king upon my holy hill of Zion. {set: Heb. anointed} {upon...: Heb. upon Zion, the hill of my holiness}	0.0	neutral	"""Eu mesmo estabeleci o meu rei em Sião, no meu santo monte""."
PSA.2.7	2	7	I will declare the decree: the LORD hath said unto me, Thou {art} my Son; this day have I begotten thee. {the decree: or, for a decree}	0.0	neutral	"Proclamarei o decreto do Senhor: Ele me disse: ""Tu és meu filho; eu hoje te gerei."
PSA.2.8	2	8	Ask of me, and I shall give {thee} the heathen {for} thine inheritance, and the uttermost parts of the earth {for} thy possession.	0.0	neutral	Pede-me, e te darei as nações como herança e os confins da terra como tua propriedade.
PSA.2.9	2	9	Thou shalt break them with a rod of iron; thou shalt dash them in pieces like a potter's vessel.	0.0	neutral	"Tu as quebrarás com vara de ferro e as despedaçarás como a um vaso de barro""."
PSA.2.10	2	10	Be wise now therefore, O ye kings: be instructed, ye judges of the earth.	0.7	positive	Por isso, ó reis, sejam prudentes; aceitem a advertência, autoridades da terra.
PSA.2.11	2	11	Serve the LORD with fear, and rejoice with trembling.	0.0	neutral	Adorem ao Senhor com temor; exultem com tremor.
PSA.2.12	2	12	Kiss the Son, lest he be angry, and ye perish {from} the way, when his wrath is kindled but a little. Blessed {are} all they that put their trust in him.	-0.3438	negative	Beijem o filho, para que ele não se ire e vocês não sejam destruídos de repente, pois num instante acende-se a sua ira. Como são felizes todos os que nele se refugiam!
PSA.3.1	3	1	[A Psalm of David, when he fled from Absalom his son.] LORD, how are they increased that trouble me! many {are} they that rise up against me.	0.125	positive	Senhor, muitos são os meus adversários! Muitos se rebelam contra mim!
