verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
PRO.1.1	1	1	The proverbs of Solomon the son of David, king of Israel;	0.0	neutral	LOS proverbios de Salomón, hijo de David, rey de Israel:
PRO.1.2	1	2	To know wisdom and instruction; to perceive the words of understanding;	0.0	neutral	Para entender sabiduría y doctrina; Para conocer las razones prudentes;
PRO.1.3	1	3	To receive the instruction of wisdom, justice, and judgment, and equity; {equity: Heb. equities}	0.0	neutral	Para recibir el consejo de prudencia, Justicia, y juicio y equidad;
PRO.1.4	1	4	To give subtilty to the simple, to the young man knowledge and discretion. {discretion: or, advisement}	0.05	neutral	Para dar sagacidad á los simples, Y á los jóvenes inteligencia y cordura.
PRO.1.5	1	5	A wise {man} will hear, and will increase learning; and a man of understanding shall attain unto wise counsels:	0.7	positive	Oirá el sabio, y aumentará el saber; Y el entendido adquirirá consejo;
PRO.1.6	1	6	To understand a proverb, and the interpretation; the words of the wise, and their dark sayings. {the interpretation: or, an eloquent speech}	0.275	positive	Para entender parábola y declaración; Palabras de sabios, y sus dichos oscuros.
PRO.1.7	1	7	The fear of the LORD {is} the beginning of knowledge: {but} fools despise wisdom and instruction. {the beginning: or, the principal part}	-0.75	negative	El principio de la sabiduría es el temor de Jehová: Los insensatos desprecian la sabiduría y la enseñanza.
PRO.1.8	1	8	My son, hear the instruction of thy father, and forsake not the law of thy mother:	0.0	neutral	Oye, hijo mío, la doctrina de tu padre, Y no desprecies la dirección de tu madre:
PRO.1.9	1	9	For they {shall be} an ornament of grace unto thy head, and chains about thy neck. {an...: Heb. an adding}	0.0	neutral	Porque adorno de gracia serán á tu cabeza, Y collares á tu cuello.
PRO.1.10	1	10	My son, if sinners entice thee, consent thou not.	0.0	neutral	Hijo mío, si los pecadores te quisieren engañar, No consientas.
PRO.1.11	1	11	If they say, Come with us, let us lay wait for blood, let us lurk privily for the innocent without cause:	0.5	positive	Si dijeren: Ven con nosotros, Pongamos asechanzas á la sangre, Acechemos sin motivo al inocente;
PRO.1.12	1	12	Let us swallow them up alive as the grave; and whole, as those that go down into the pit:	0.0481	neutral	Los tragaremos vivos como el sepulcro, Y enteros, como los que caen en sima;
PRO.1.13	1	13	We shall find all precious substance, we shall fill our houses with spoil:	0.5	positive	Hallaremos riquezas de todas suertes, Henchiremos nuestras casas de despojos;
PRO.1.14	1	14	Cast in thy lot among us; let us all have one purse:	0.0	neutral	Echa tu suerte entre nosotros; Tengamos todos una bolsa:
PRO.1.15	1	15	My son, walk not thou in the way with them; refrain thy foot from their path:	0.0	neutral	Hijo mío, no andes en camino con ellos; Aparta tu pie de sus veredas:
PRO.1.16	1	16	For their feet run to evil, and make haste to shed blood.	-1.0	negative	Porque sus pies correrán al mal, E irán presurosos á derramar sangre.
PRO.1.17	1	17	Surely in vain the net is spread in the sight of any bird. {in the...: Heb. in the eyes of every thing that hath a wing}	0.25	positive	Porque en vano se tenderá la red Ante los ojos de toda ave;
PRO.1.18	1	18	And they lay wait for their {own} blood; they lurk privily for their {own} lives.	0.6	positive	Mas ellos á su propia sangre ponen asechanzas, Y á sus almas tienden lazo.
PRO.1.19	1	19	So {are} the ways of every one that is greedy of gain; {which} taketh away the life of the owners thereof.	0.0	neutral	Tales son las sendas de todo el que es dado á la codicia, La cual prenderá el alma de sus poseedores.
PRO.1.20	1	20	Wisdom crieth without; she uttereth her voice in the streets: {Wisdom: Heb. Wisdoms, that is, Excellent wisdom}	0.125	positive	La sabiduría clama de fuera, Da su voz en las plazas:
PRO.1.21	1	21	She crieth in the chief place of concourse, in the openings of the gates: in the city she uttereth her words, {saying},	0.0	neutral	Clama en los principales lugares de concurso; En las entradas de las puertas de la ciudad dice sus razones:
PRO.1.22	1	22	How long, ye simple ones, will ye love simplicity? and the scorners delight in their scorning, and fools hate knowledge?	-0.0875	neutral	¿Hasta cuándo, oh simples, amaréis la simpleza, Y los burladores desearán el burlar, Y los insensatos aborrecerán la ciencia?
PRO.1.23	1	23	Turn you at my reproof: behold, I will pour out my spirit unto you, I will make known my words unto you.	0.0	neutral	Volveos á mi reprensión: He aquí yo os derramaré mi espíritu, Y os haré saber mis palabras.
PRO.1.24	1	24	Because I have called, and ye refused; I have stretched out my hand, and no man regarded;	-0.05	neutral	Por cuanto llamé, y no quisisteis: Extendí mi mano, y no hubo quien escuchase;
PRO.1.25	1	25	But ye have set at nought all my counsel, and would none of my reproof:	0.0	neutral	Antes desechasteis todo consejo mío, Y mi reprensión no quisisteis:
PRO.1.26	1	26	I also will laugh at your calamity; I will mock when your fear cometh;	0.3	positive	También yo me reiré en vuestra calamidad, Y me burlaré cuando os viniere lo que teméis;
PRO.1.27	1	27	When your fear cometh as desolation, and your destruction cometh as a whirlwind; when distress and anguish cometh upon you.	0.0	neutral	Cuando viniere como una destrucción lo que teméis, Y vuestra calamidad llegare como un torbellino; Cuando sobre vosotros viniere tribulación y angustia.
PRO.1.28	1	28	Then shall they call upon me, but I will not answer; they shall seek me early, but they shall not find me:	0.1	neutral	Entonces me llamarán, y no responderé; Buscarme han de mañana, y no me hallarán:
PRO.1.29	1	29	For that they hated knowledge, and did not choose the fear of the LORD:	-0.9	negative	Por cuanto aborrecieron la sabiduría, Y no escogieron el temor de Jehová,
PRO.1.30	1	30	They would none of my counsel: they despised all my reproof.	0.0	neutral	Ni quisieron mi consejo, Y menospreciaron toda reprensión mía:
PRO.1.31	1	31	Therefore shall they eat of the fruit of their own way, and be filled with their own devices.	0.5333	positive	Comerán pues del fruto de su camino, Y se hartarán de sus consejos.
PRO.1.32	1	32	For the turning away of the simple shall slay them, and the prosperity of fools shall destroy them. {turning...: or, ease of the simple}	-0.0667	neutral	Porque el reposo de los ignorantes los matará, Y la prosperidad de los necios los echará á perder.
PRO.1.33	1	33	But whoso hearkeneth unto me shall dwell safely, and shall be quiet from fear of evil.	-0.1667	negative	Mas el que me oyere, habitará confiadamente, Y vivirá reposado, sin temor de mal.
PRO.2.1	2	1	My son, if thou wilt receive my words, and hide my commandments with thee;	0.0	neutral	HIJO mío, si tomares mis palabras, Y mis mandamientos guardares dentro de ti,
PRO.2.2	2	2	So that thou incline thine ear unto wisdom, {and} apply thine heart to understanding;	0.0	neutral	Haciendo estar atento tu oído á la sabiduría; Si inclinares tu corazón á la prudencia;
PRO.2.3	2	3	Yea, if thou criest after knowledge, {and} liftest up thy voice for understanding; {liftest...: Heb. givest thy voice}	0.0	neutral	Si clamares á la inteligencia, Y á la prudencia dieres tu voz;
PRO.2.4	2	4	If thou seekest her as silver, and searchest for her as {for} hid treasures;	0.0	neutral	Si como á la plata la buscares, Y la escudriñares como á tesoros;
PRO.2.5	2	5	Then shalt thou understand the fear of the LORD, and find the knowledge of God.	0.0	neutral	Entonces entenderás el temor de Jehová, Y hallarás el conocimiento de Dios.
PRO.2.6	2	6	For the LORD giveth wisdom: out of his mouth {cometh} knowledge and understanding.	0.0	neutral	Porque Jehová da la sabiduría, Y de su boca viene el conocimiento y la inteligencia.
PRO.2.7	2	7	He layeth up sound wisdom for the righteous: {he is} a buckler to them that walk uprightly.	-0.175	negative	El provee de sólida sabiduría á los rectos: Es escudo á los que caminan rectamente.
PRO.2.8	2	8	He keepeth the paths of judgment, and preserveth the way of his saints.	0.0	neutral	Es el que guarda las veredas del juicio, Y preserva el camino de sus santos.
PRO.2.9	2	9	Then shalt thou understand righteousness, and judgment, and equity; {yea}, every good path.	0.7	positive	Entonces entenderás justicia, juicio, Y equidad, y todo buen camino.
PRO.2.10	2	10	When wisdom entereth into thine heart, and knowledge is pleasant unto thy soul;	0.7333	positive	Cuando la sabiduría entrare en tu corazón, Y la ciencia fuere dulce á tu alma,
PRO.2.11	2	11	Discretion shall preserve thee, understanding shall keep thee:	0.0	neutral	El consejo te guardará, Te preservará la inteligencia:
PRO.2.12	2	12	To deliver thee from the way of the evil {man}, from the man that speaketh froward things;	-1.0	negative	Para librarte del mal camino, De los hombres que hablan perversidades;
PRO.2.13	2	13	Who leave the paths of uprightness, to walk in the ways of darkness;	0.0	neutral	Que dejan las veredas derechas, Por andar en caminos tenebrosos;
PRO.2.14	2	14	Who rejoice to do evil, {and} delight in the frowardness of the wicked;	-1.0	negative	Que se alegran haciendo mal, Que se huelgan en las perversidades del vicio;
PRO.2.15	2	15	Whose ways {are} crooked, and {they} froward in their paths:	0.0	neutral	Cuyas veredas son torcidas, Y torcidos sus caminos.
PRO.2.16	2	16	To deliver thee from the strange woman, {even} from the stranger {which} flattereth with her words;	-0.05	neutral	Para librarte de la mujer extraña, De la ajena que halaga con sus palabras;
PRO.2.17	2	17	Which forsaketh the guide of her youth, and forgetteth the covenant of her God.	0.0	neutral	Que desampara el príncipe de su mocedad, Y se olvida del pacto de su Dios.
PRO.2.18	2	18	For her house inclineth unto death, and her paths unto the dead.	-0.2	negative	Por lo cual su casa está inclinada á la muerte, Y sus veredas hacia los muertos:
PRO.2.19	2	19	None that go unto her return again, neither take they hold of the paths of life.	0.0	neutral	Todos los que á ella entraren, no volverán, Ni tomarán las veredas de la vida.
PRO.2.20	2	20	That thou mayest walk in the way of good {men}, and keep the paths of the righteous.	0.7	positive	Para que andes por el camino de los buenos, Y guardes las veredas de los justos.
PRO.2.21	2	21	For the upright shall dwell in the land, and the perfect shall remain in it.	1.0	positive	Porque los rectos habitarán la tierra, Y los perfectos permanecerán en ella;
PRO.2.22	2	22	But the wicked shall be cut off from the earth, and the transgressors shall be rooted out of it. {rooted: or, plucked up}	0.0	neutral	Mas los impíos serán cortados de la tierra, Y los prevaricadores serán de ella desarraigados.
PRO.3.1	3	1	My son, forget not my law; but let thine heart keep my commandments:	0.0	neutral	HIJO mío, no te olvides de mi ley; Y tu corazón guarde mis mandamientos:
PRO.3.2	3	2	For length of days, and long life, and peace, shall they add to thee. {long...: Heb. years of life}	-0.05	neutral	Porque largura de días, y años de vida Y paz te aumentarán.
PRO.3.3	3	3	Let not mercy and truth forsake thee: bind them about thy neck; write them upon the table of thine heart:	0.0	neutral	Misericordia y verdad no te desamparen; Atalas á tu cuello, Escríbelas en la tabla de tu corazón:
PRO.3.4	3	4	So shalt thou find favour and good understanding in the sight of God and man. {good...: or, good success}	0.6	positive	Y hallarás gracia y buena opinión En los ojos de Dios y de los hombres.
PRO.3.5	3	5	Trust in the LORD with all thine heart; and lean not unto thine own understanding.	0.6	positive	Fíate de Jehová de todo tu corazón, Y no estribes en tu prudencia.
PRO.3.6	3	6	In all thy ways acknowledge him, and he shall direct thy paths.	0.1	neutral	Reconócelo en todos tus caminos, Y él enderezará tus veredas.
PRO.3.7	3	7	Be not wise in thine own eyes: fear the LORD, and depart from evil.	-0.25	negative	No seas sabio en tu opinión: Teme á Jehová, y apártate del mal;
PRO.3.8	3	8	It shall be health to thy navel, and marrow to thy bones. {health: Heb. medicine} {marrow: Heb. watering, or, moistening}	0.0	neutral	Porque será medicina á tu ombligo, Y tuétano á tus huesos.
PRO.3.9	3	9	Honour the LORD with thy substance, and with the firstfruits of all thine increase:	0.0	neutral	Honra á Jehová de tu sustancia, Y de las primicias de todos tus frutos;
PRO.3.10	3	10	So shall thy barns be filled with plenty, and thy presses shall burst out with new wine.	0.2682	positive	Y serán llenas tus trojes con abundancia, Y tus lagares rebosarán de mosto.
PRO.3.11	3	11	My son, despise not the chastening of the LORD; neither be weary of his correction:	0.0	neutral	No deseches, hijo mío, el castigo de Jehová; Ni te fatigues de su corrección:
PRO.3.12	3	12	For whom the LORD loveth he correcteth; even as a father the son {in whom} he delighteth.	0.0	neutral	Porque al que ama castiga, Como el padre al hijo á quien quiere.
PRO.3.13	3	13	Happy {is} the man {that} findeth wisdom, and the man {that} getteth understanding. {that getteth...: Heb. that draweth out understanding}	0.8	positive	Bienaventurado el hombre que halla la sabiduría, Y que obtiene la inteligencia:
PRO.3.14	3	14	For the merchandise of it {is} better than the merchandise of silver, and the gain thereof than fine gold.	0.4583	positive	Porque su mercadería es mejor que la mercadería de la plata, Y sus frutos más que el oro fino.
