verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
EXO.40.26	40	26	And he put the golden altar in the tent of the congregation before the vail:	0.3	positive	Puso también el altar de oro en el tabernáculo del testimonio, delante del velo:
EXO.40.27	40	27	And he burnt sweet incense thereon; as the LORD commanded Moses.	0.35	positive	Y encendió sobre él el perfume aromático; como Jehová había mandado á Moisés.
EXO.40.28	40	28	And he set up the hanging {at} the door of the tabernacle.	0.0	neutral	Puso asimismo la cortina de la puerta del tabernáculo.
EXO.40.29	40	29	And he put the altar of burnt offering {by} the door of the tabernacle of the tent of the congregation, and offered upon it the burnt offering and the meat offering; as the LORD commanded Moses.	0.0	neutral	Y colocó el altar del holocausto á la puerta del tabernáculo, del tabernáculo del testimonio; y ofreció sobre él holocausto y presente; como Jehová había mandado á Moisés.
EXO.40.30	40	30	And he set the laver between the tent of the congregation and the altar, and put water there, to wash {withal}.	0.0	neutral	Y puso la fuente entre el tabernáculo del testimonio y el altar; y puso en ella agua para lavar.
EXO.40.31	40	31	And Moses and Aaron and his sons washed their hands and their feet thereat:	0.0	neutral	Y Moisés y Aarón y sus hijos lavaban en ella sus manos y sus pies.
EXO.40.32	40	32	When they went into the tent of the congregation, and when they came near unto the altar, they washed; as the LORD commanded Moses.	0.1	neutral	Cuando entraban en el tabernáculo del testimonio, y cuando se llegaban al altar, se lavaban; como Jehová había mandado á Moisés.
EXO.40.33	40	33	And he reared up the court round about the tabernacle and the altar, and set up the hanging of the court gate. So Moses finished the work.	-0.2	negative	Finalmente erigió el atrio en derredor del tabernáculo y del altar, y puso la cortina de la puerta del atrio. Y así acabó Moisés la obra.
EXO.40.34	40	34	Then a cloud covered the tent of the congregation, and the glory of the LORD filled the tabernacle.	0.4	positive	Entonces una nube cubrió el tabernáculo del testimonio, y la gloria de Jehová hinchió el tabernáculo.
EXO.40.35	40	35	And Moses was not able to enter into the tent of the congregation, because the cloud abode thereon, and the glory of the LORD filled the tabernacle.	0.075	neutral	Y no podía Moisés entrar en el tabernáculo del testimonio, porque la nube estaba sobre él, y la gloria de Jehová lo tenía lleno.
EXO.40.36	40	36	And when the cloud was taken up from over the tabernacle, the children of Israel went onward in all their journeys: {went onward: Heb. journeyed}	-0.75	negative	Y cuando la nube se alzaba del tabernáculo, los hijos de Israel se movían en todas sus jornadas:
EXO.40.37	40	37	But if the cloud were not taken up, then they journeyed not till the day that it was taken up.	0.0	neutral	Pero si la nube no se alzaba, no se partían hasta el día en que ella se alzaba.
EXO.40.38	40	38	For the cloud of the LORD {was} upon the tabernacle by day, and fire was on it by night, in the sight of all the house of Israel, throughout all their journeys.	0.0	neutral	Porque la nube de Jehová estaba de día sobre el tabernáculo, y el fuego estaba de noche en él, á vista de toda la casa de Israel, en todas sus jornadas.
