verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
GEN.1.1	1	1	In the beginning God created the heaven and the earth.	0.0	neutral	EN el principio crió Dios los cielos y la tierra.
GEN.1.2	1	2	And the earth was without form, and void; and darkness {was} upon the face of the deep. And the Spirit of God moved upon the face of the waters.	0.0	neutral	Y la tierra estaba desordenada y vacía, y las tinieblas estaban sobre la haz del abismo, y el Espíritu de Dios se movía sobre la haz de las aguas.
GEN.1.3	1	3	And God said, Let there be light: and there was light.	0.4	positive	Y dijo Dios: Sea la luz: y fué la luz.
GEN.1.4	1	4	And God saw the light, that {it was} good: and God divided the light from the darkness. {the light from...: Heb. between the light and between the darkness}	0.46	positive	Y vió Dios que la luz era buena: y apartó Dios la luz de las tinieblas.
GEN.1.5	1	5	And God called the light Day, and the darkness he called Night. And the evening and the morning were the first day. {And the evening...: Heb. And the evening was, and the morning was etc.}	0.325	positive	Y llamó Dios á la luz Día, y á las tinieblas llamó Noche: y fué la tarde y la mañana un día.
GEN.1.6	1	6	And God said, Let there be a firmament in the midst of the waters, and let it divide the waters from the waters. {firmament: Heb. expansion}	0.0	neutral	Y dijo Dios: Haya expansión en medio de las aguas, y separe las aguas de las aguas.
GEN.1.7	1	7	And God made the firmament, and divided the waters which {were} under the firmament from the waters which {were} above the firmament: and it was so.	0.0	neutral	E hizo Dios la expansión, y apartó las aguas que estaban debajo de la expansión, de las aguas que estaban sobre la expansión: y fué así.
GEN.1.8	1	8	And God called the firmament Heaven. And the evening and the morning were the second day. {And the evening...: Heb. And the evening was, and the morning was etc.}	0.0	neutral	Y llamó Dios á la expansión Cielos: y fué la tarde y la mañana el día segundo.
GEN.1.9	1	9	And God said, Let the waters under the heaven be gathered together unto one place, and let the dry {land} appear: and it was so.	-0.0667	neutral	Y dijo Dios: Júntense las aguas que están debajo de los cielos en un lugar, y descúbrase la seca: y fué así.
GEN.1.10	1	10	And God called the dry {land} Earth; and the gathering together of the waters called he Seas: and God saw that {it was} good.	0.3167	positive	Y llamó Dios á la seca Tierra, y á la reunión de las aguas llamó Mares: y vió Dios que era bueno.
GEN.1.11	1	11	And God said, Let the earth bring forth grass, the herb yielding seed, {and} the fruit tree yielding fruit after his kind, whose seed {is} in itself, upon the earth: and it was so. {grass: Heb. tender grass}	0.6	positive	Y dijo Dios: Produzca la tierra hierba verde, hierba que dé simiente; árbol de fruto que dé fruto según su género, que su simiente esté en él, sobre la tierra: y fué así.
