verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
REV.1.1	1	1	The Revelation of Jesus Christ, which God gave unto him, to shew unto his servants things which must shortly come to pass; and he sent and signified {it} by his angel unto his servant John:	0.0	neutral	LA revelación de Jesucristo, que Dios le dió, para manifestar á sus siervos las cosas que deben suceder presto; y la declaró, enviándo la por su ángel á Juan su siervo,
REV.1.2	1	2	Who bare record of the word of God, and of the testimony of Jesus Christ, and of all things that he saw.	0.05	neutral	El cual ha dado testimonio de la palabra de Dios, y del testimonio de Jesucristo, y de todas las cosas que ha visto.
REV.1.3	1	3	Blessed {is} he that readeth, and they that hear the words of this prophecy, and keep those things which are written therein: for the time {is} at hand.	0.0	neutral	Bienaventurado el que lee, y los que oyen las palabras de esta profecía, y guardan las cosas en ella escritas: porque el tiempo está cerca.
REV.1.4	1	4	John to the seven churches which are in Asia: Grace {be} unto you, and peace, from him which is, and which was, and which is to come; and from the seven Spirits which are before his throne;	0.0	neutral	Juan á las siete iglesias que están en Asia: Gracia sea con vosotros, y paz del que es y que era y que ha de venir, y de los siete Espíritus que están delante de su trono;
REV.1.5	1	5	And from Jesus Christ, {who is} the faithful witness, {and} the first begotten of the dead, and the prince of the kings of the earth. Unto him that loved us, and washed us from our sins in his own blood,	0.3375	positive	Y de Jesucristo, el testigo fiel, el primogénito de los muertos, y príncipe de los reyes de la tierra. Al que nos amó, y nos ha lavado de nuestros pecados con su sangre,
REV.1.6	1	6	And hath made us kings and priests unto God and his Father; to him {be} glory and dominion for ever and ever. Amen.	0.0	neutral	Y nos ha hecho reyes y sacerdotes para Dios y su Padre; á él sea gloria é imperio para siempre jamás. Amén.
REV.1.7	1	7	Behold, he cometh with clouds; and every eye shall see him, and they {also} which pierced him: and all kindreds of the earth shall wail because of him. Even so, Amen.	0.0	neutral	He aquí que viene con las nubes, y todo ojo le verá, y los que le traspasaron; y todos los linajes de la tierra se lamentarán sobre él. Así sea. Amén.
REV.1.8	1	8	I am Alpha and Omega, the beginning and the ending, saith the Lord, which is, and which was, and which is to come, the Almighty.	0.0	neutral	Yo soy el Alpha y la Omega, principio y fin, dice el Señor, que es y que era y que ha de venir, el Todopoderoso.
REV.1.9	1	9	I John, who also am your brother, and companion in tribulation, and in the kingdom and patience of Jesus Christ, was in the isle that is called Patmos, for the word of God, and for the testimony of Jesus Christ.	0.0	neutral	Yo Juan, vuestro hermano, y participante en la tribulación y en el reino, y en la paciencia de Jesucristo, estaba en la isla que es llamada Patmos, por la palabra de Dios y el testimonio de Jesucristo.
REV.1.10	1	10	I was in the Spirit on the Lord's day, and heard behind me a great voice, as of a trumpet,	0.2	positive	Yo fuí en el Espíritu en el día del Señor, y oí detrás de mí una gran voz como de trompeta,
