verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
JOS.12.22	12	22	The king of Kedesh, one; the king of Jokneam of Carmel, one;	0.0	neutral	El rey de Chêdes, otro: el rey de Jocneam de Carmel, otro:
JOS.12.23	12	23	The king of Dor in the coast of Dor, one; the king of the nations of Gilgal, one;	0.0	neutral	El rey de Dor, de la provincia de Dor, otro; el rey de Gentes en Gilgal, otro:
JOS.12.24	12	24	The king of Tirzah, one: all the kings thirty and one.	0.0	neutral	El rey de Tirsa, otro: treinta y un reyes en todo.
JOS.13.1	13	1	Now Joshua was old {and} stricken in years; and the LORD said unto him, Thou art old {and} stricken in years, and there remaineth yet very much land to be possessed. {to...: Heb. to possess it}	0.1533	positive	Y SIENDO Josué ya viejo, entrado en días, Jehová le dijo: Tú eres ya viejo, de edad avanzada, y queda aún muy mucha tierra por poseer.
JOS.13.2	13	2	This {is} the land that yet remaineth: all the borders of the Philistines, and all Geshuri,	0.0	neutral	Esta es la tierra que queda; todos los términos de los Philisteos, y toda Gessuri;
JOS.13.3	13	3	From Sihor, which {is} before Egypt, even unto the borders of Ekron northward, {which} is counted to the Canaanite: five lords of the Philistines; the Gazathites, and the Ashdothites, the Eshkalonites, the Gittites, and the Ekronites; also the Avites:	0.0	neutral	Desde Sihor, que está delante de Egipto, hasta el término de Accarón al norte, repútase de los Cananeos: cinco provincias de los Philisteos; los Gazeos, Asdodios, Ascalonitas, Getheos, y Accaronitas; y los Heveos;
JOS.13.4	13	4	From the south, all the land of the Canaanites, and Mearah that {is} beside the Sidonians, unto Aphek, to the borders of the Amorites: {Mearah: or, the cave}	-0.75	negative	Al mediodía toda la tierra de los Cananeos, y Mehara que es de los Sidonios, hasta Aphec, hasta el término del Amorrheo;
JOS.13.5	13	5	And the land of the Giblites, and all Lebanon, toward the sunrising, from Baalgad under mount Hermon unto the entering into Hamath.	0.0	neutral	Y la tierra de los Gibleos, y todo el Líbano hacia donde sale el sol, desde Baal-gad á las raíces del monte Hermón, hasta entrar en Hamath;
JOS.13.6	13	6	All the inhabitants of the hill country from Lebanon unto Misrephothmaim, {and} all the Sidonians, them will I drive out from before the children of Israel: only divide thou it by lot unto the Israelites for an inheritance, as I have commanded thee.	0.0	neutral	Todos los que habitan en las montañas desde el Líbano hasta las aguas calientes, todos los Sidonios; yo los desarraigaré delante de lo hijos de Israel: solamente repartirás tú por suerte el país á los Israelitas por heredad, como te he mandado.
JOS.13.7	13	7	Now therefore divide this land for an inheritance unto the nine tribes, and the half tribe of Manasseh,	-0.1667	negative	Parte, pues, tú ahora esta tierra en heredad á las nueve tribus, y á la media tribu de Manasés.
JOS.13.8	13	8	With whom the Reubenites and the Gadites have received their inheritance, which Moses gave them, beyond Jordan eastward, {even} as Moses the servant of the LORD gave them;	0.0	neutral	Porque la otra media recibió su heredad con los Rubenitas y Gaditas, la cual les dió Moisés de la otra parte del Jordán al oriente, según que se la dió Moisés siervo de Jehová:
JOS.13.9	13	9	From Aroer, that {is} upon the bank of the river Arnon, and the city that {is} in the midst of the river, and all the plain of Medeba unto Dibon;	-0.2143	negative	Desde Aroer, que está á la orilla del arroyo de Arnón, y la ciudad que está en medio del arroyo, y toda la campiña de Medeba, hasta Dibón;
JOS.13.10	13	10	And all the cities of Sihon king of the Amorites, which reigned in Heshbon, unto the border of the children of Ammon;	0.0	neutral	Y todas las ciudades de Sehón rey de los Amorrheos, el cual reinó en Hesbón, hasta los términos de los hijos de Ammón;
JOS.13.11	13	11	And Gilead, and the border of the Geshurites and Maachathites, and all mount Hermon, and all Bashan unto Salcah;	0.0	neutral	Y Galaad, y los términos de Gessuri, y de Maachâti, y todo el monte de Hermón, y toda la tierra de Basán hasta Salchâ:
JOS.13.12	13	12	All the kingdom of Og in Bashan, which reigned in Ashtaroth and in Edrei, who remained of the remnant of the giants: for these did Moses smite, and cast them out.	0.0	neutral	Todo el reino de Og en Basán, el cual reinó en Astaroth y Edrei, el cual había quedado del residuo de los Rapheos; pues Moisés los hirió, y echó.
JOS.13.13	13	13	Nevertheless the children of Israel expelled not the Geshurites, nor the Maachathites: but the Geshurites and the Maachathites dwell among the Israelites until this day.	0.0	neutral	Mas á los de Gessuri y Maachâti no echaron los hijos de Israel; antes Gessur y Maachât habitaron entre los Israelitas hasta hoy.
JOS.13.14	13	14	Only unto the tribe of Levi he gave none inheritance; the sacrifices of the LORD God of Israel made by fire {are} their inheritance, as he said unto them.	0.0	neutral	Empero á la tribu de Leví no dió heredad: los sacrificios de Jehová Dios de Israel son su heredad, como él les había dicho.
JOS.13.15	13	15	And Moses gave unto the tribe of the children of Reuben {inheritance} according to their families.	0.0	neutral	Dió, pues, Moisés á la tribu de los hijos de Rubén conforme á sus familias:
JOS.13.16	13	16	And their coast was from Aroer, that {is} on the bank of the river Arnon, and the city that {is} in the midst of the river, and all the plain by Medeba;	-0.2143	negative	Y fué el término de ellos desde Aroer, que está á la orilla del arroyo de Arnón, y la ciudad que está en medio del arroyo, y toda la campiña, hasta Medeba;
JOS.13.17	13	17	Heshbon, and all her cities that {are} in the plain; Dibon, and Bamothbaal, and Bethbaalmeon, {Bamothbaal...: or, the high places of Baal, and house of Baalmeon}	-0.0271	neutral	Hesbón, con todas sus villas que están en la llanura; Dibón, y Bamoth-baal, y Beth-baal-meón;
JOS.13.18	13	18	And Jahazah, and Kedemoth, and Mephaath,	0.0	neutral	Y Jaas, y Keddemoth, y Mephaath,
JOS.13.19	13	19	And Kirjathaim, and Sibmah, and Zarethshahar in the mount of the valley,	0.0	neutral	Y Chîriataim, y Sibma, y Zerethshahar en el monte del valle;
JOS.13.20	13	20	And Bethpeor, and Ashdothpisgah, and Bethjeshimoth, {Ashdothpisgah: or, springs of Pisgah, or, the hill}	0.0	neutral	Y Beth-peor, y Asdoth-pisga, y Beth-jesimoth;
JOS.13.21	13	21	And all the cities of the plain, and all the kingdom of Sihon king of the Amorites, which reigned in Heshbon, whom Moses smote with the princes of Midian, Evi, and Rekem, and Zur, and Hur, and Reba, {which were} dukes of Sihon, dwelling in the country.	-0.2143	negative	Y todas las ciudades de la campiña, y todo el reino de Sehón rey de los Amorrheos, que reinó en Hesbón, al cual hirió Moisés, y á los príncipes de Madián, Hevi, Recem, y Sur, y Hur, y Reba, príncipes de Sehón que habitaban en aquella tierra.
JOS.13.22	13	22	Balaam also the son of Beor, the soothsayer, did the children of Israel slay with the sword among them that were slain by them. {soothsayer: or, diviner}	0.0	neutral	También mataron á cuchillo los hijos de Israel á Balaam adivino, hijo de Beor, con los demás que mataron.
JOS.13.23	13	23	And the border of the children of Reuben was Jordan, and the border {thereof}. This {was} the inheritance of the children of Reuben after their families, the cities and the villages thereof.	0.0	neutral	Y fueron los términos de los hijos de Rubén el Jordán con su término. Esta fué la herencia de los hijos de Rubén conforme á sus familias, estas ciudades con sus villas.
JOS.13.24	13	24	And Moses gave {inheritance} unto the tribe of Gad, {even} unto the children of Gad according to their families.	0.0	neutral	Dió asimismo Moisés á la tribu de Gad, á los hijos de Gad, conforme á sus familias.
JOS.13.25	13	25	And their coast was Jazer, and all the cities of Gilead, and half the land of the children of Ammon, unto Aroer that {is} before Rabbah;	-0.1667	negative	Y el término de ellos fué Jacer, y todas las ciudades de Galaad, y la mitad de la tierra de los hijos de Ammón hasta Aroer, que está delante de Rabba.
JOS.13.26	13	26	And from Heshbon unto Ramathmizpeh, and Betonim; and from Mahanaim unto the border of Debir;	0.0	neutral	Y desde Hesbón hasta Ramath-mispe, y Betonim; y desde Mahanaim hasta el término de Debir:
JOS.13.27	13	27	And in the valley, Betharam, and Bethnimrah, and Succoth, and Zaphon, the rest of the kingdom of Sihon king of Heshbon, Jordan and {his} border, {even} unto the edge of the sea of Chinnereth on the other side Jordan eastward.	-0.125	negative	Y la campiña de Beth-aram, y Beth-nimra, y Sucoth, y Saphón, resto del reino de Sehón, rey en Hesbón: el Jordán y su término hasta el cabo de la mar de Cinnereth de la otra parte del Jordán al oriente.
JOS.13.28	13	28	This {is} the inheritance of the children of Gad after their families, the cities, and their villages.	0.0	neutral	Esta es la herencia de los hijos de Gad, por sus familias, estas ciudades con sus villas.
JOS.13.29	13	29	And Moses gave {inheritance} unto the half tribe of Manasseh: and {this} was {the possession} of the half tribe of the children of Manasseh by their families.	-0.1667	negative	También dió Moisés herencia á la media tribu de Manasés: y fué de la media tribu de los hijos de Manasés, conforme á sus familias.
JOS.13.30	13	30	And their coast was from Mahanaim, all Bashan, all the kingdom of Og king of Bashan, and all the towns of Jair, which {are} in Bashan, threescore cities:	0.0	neutral	El término de ellos fué desde Mahanaim, todo Basán, todo el reino de Og rey de Basán, y todas las aldeas de Jair que están en Basán, sesenta poblaciones.
JOS.13.31	13	31	And half Gilead, and Ashtaroth, and Edrei, cities of the kingdom of Og in Bashan, {were pertaining} unto the children of Machir the son of Manasseh, {even} to the one half of the children of Machir by their families.	-0.1667	negative	Dióse además la mitad de Galaad, y Astaroth, y Edrei, ciudades del reino de Og en Basán, á los hijos de Machîr, hijo de Manasés, á la mitad de los hijos de Machîr conforme á sus familias.
JOS.13.32	13	32	These {are the countries} which Moses did distribute for inheritance in the plains of Moab, on the other side Jordan, by Jericho, eastward.	-0.125	negative	Esto es lo que Moisés repartió en heredad en los llanos de Moab, de la otra parte del Jordán de Jericó, al oriente.
JOS.13.33	13	33	But unto the tribe of Levi Moses gave not {any} inheritance: the LORD God of Israel {was} their inheritance, as he said unto them.	0.0	neutral	Mas á la tribu de Leví no dió Moisés heredad: Jehová Dios de Israel es la heredad de ellos como él les había dicho.
JOS.14.1	14	1	And these {are the countries} which the children of Israel inherited in the land of Canaan, which Eleazar the priest, and Joshua the son of Nun, and the heads of the fathers of the tribes of the children of Israel, distributed for inheritance to them.	0.0	neutral	ESTO pues es lo que los hijos de Israel tomaron por heredad en la tierra de Canaán, lo cual les repartieron Eleazar sacerdote, y Josué hijo de Nun, y los principales de los padres de las tribus de los hijos de Israel.
JOS.14.2	14	2	By lot {was} their inheritance, as the LORD commanded by the hand of Moses, for the nine tribes, and {for} the half tribe.	-0.1667	negative	Por suerte dióseles su heredad, como Jehová lo había mandado por Moisés, que diese á las nueve tribus y á la media tribu.
JOS.14.3	14	3	For Moses had given the inheritance of two tribes and an half tribe on the other side Jordan: but unto the Levites he gave none inheritance among them.	-0.1458	negative	Porque á las dos tribus, y á la media tribu, les había Moisés dado heredad de la otra parte del Jordán: mas á los Levitas no dió heredad entre ellos.
JOS.14.4	14	4	For the children of Joseph were two tribes, Manasseh and Ephraim: therefore they gave no part unto the Levites in the land, save cities to dwell {in}, with their suburbs for their cattle and for their substance.	0.0	neutral	Porque los hijos de José fueron dos tribus, Manasés y Ephraim: y no dieron parte á los Levitas en la tierra, sino ciudades en que morasen, con sus ejidos para sus ganados y rebaños.
JOS.14.5	14	5	As the LORD commanded Moses, so the children of Israel did, and they divided the land.	0.0	neutral	De la manera que Jehová lo había mandado á Moisés, así lo hicieron los hijos de Israel en el repartimiento de la tierra.
