verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
2TH.1.1	1	1	Paul, and Silvanus, and Timotheus, unto the church of the Thessalonians in God our Father and the Lord Jesus Christ:	0.0	neutral	Paulo, Silvano e Timóteo, à igreja dos tessalonicenses, em Deus nosso Pai e no Senhor Jesus Cristo:
2TH.1.2	1	2	Grace unto you, and peace, from God our Father and the Lord Jesus Christ.	0.0	neutral	A vocês, graça e paz da parte de Deus Pai e do Senhor Jesus Cristo.
2TH.1.3	1	3	We are bound to thank God always for you, brethren, as it is meet, because that your faith groweth exceedingly, and the charity of every one of you all toward each other aboundeth;	-0.125	negative	Irmãos, devemos sempre dar graças a Deus por vocês; e isso é apropriado, porque a fé que vocês têm cresce cada vez mais, e muito aumenta o amor que todos vocês têm uns pelos outros.
2TH.1.4	1	4	So that we ourselves glory in you in the churches of God for your patience and faith in all your persecutions and tribulations that ye endure:	0.0	neutral	Por esta causa nos gloriamos em vocês entre as igrejas de Deus pela perseverança e fé que mostram em todas as perseguições e tribulações que vocês estão suportando.
2TH.1.5	1	5	{Which is} a manifest token of the righteous judgment of God, that ye may be counted worthy of the kingdom of God, for which ye also suffer:	0.3333	positive	Elas dão prova do justo juízo de Deus, que deseja que vocês sejam considerados dignos do seu Reino, pelo qual vocês também estão sofrendo.
2TH.1.6	1	6	Seeing {it is} a righteous thing with God to recompense tribulation to them that trouble you;	-0.2	negative	É justo da parte de Deus retribuir com tribulação aos que lhes causam tribulação,
2TH.1.7	1	7	And to you who are troubled rest with us, when the Lord Jesus shall be revealed from heaven with his mighty angels, {his...: Gr. the angels of his power}	-0.05	neutral	e dar alívio a vocês, que estão sendo atribulados, e a nós também. Isso acontecerá quando o Senhor Jesus for revelado lá do céu, com os seus anjos poderosos, em meio a chamas flamejantes.
2TH.1.8	1	8	In flaming fire taking vengeance on them that know not God, and that obey not the gospel of our Lord Jesus Christ: {taking: or, yielding}	-0.75	negative	Ele punirá os que não conhecem a Deus e os que não obedecem ao evangelho de nosso Senhor Jesus.
2TH.1.9	1	9	Who shall be punished with everlasting destruction from the presence of the Lord, and from the glory of his power;	0.0	neutral	Eles sofrerão a pena de destruição eterna, a separação da presença do Senhor e da majestade do seu poder.
2TH.1.10	1	10	When he shall come to be glorified in his saints, and to be admired in all them that believe (because our testimony among you was believed) in that day.	0.0	neutral	Isso acontecerá no dia em que ele vier para ser glorificado em seus santos e admirado em todos os que creram, inclusive vocês que creram em nosso testemunho.
2TH.1.11	1	11	Wherefore also we pray always for you, that our God would count you worthy of {this} calling, and fulfil all the good pleasure of {his} goodness, and the work of faith with power: {count: or, vouchsafe}	0.0944	neutral	Conscientes disso, oramos constantemente por vocês, para que o nosso Deus os faça dignos da vocação e, com poder, cumpra todo bom propósito e toda obra que procede da fé.
2TH.1.12	1	12	That the name of our Lord Jesus Christ may be glorified in you, and ye in him, according to the grace of our God and the Lord Jesus Christ.	0.0	neutral	Assim o nome de nosso Senhor Jesus será glorificado em vocês, e vocês nele, segundo a graça de nosso Deus e do Senhor Jesus Cristo.
2TH.2.1	2	1	Now we beseech you, brethren, by the coming of our Lord Jesus Christ, and {by} our gathering together unto him, {unto him: or, around him}	0.0	neutral	Irmãos, quanto à vinda de nosso Senhor Jesus Cristo e à nossa reencontro com ele, rogamos a vocês
2TH.2.2	2	2	That ye be not soon shaken in mind, or be troubled, neither by spirit, nor by word, nor by letter as from us, as that the day of Christ is at hand.	-0.5	negative	que não se deixem abalar nem alarmar tão facilmente, quer por profecia, quer por palavra, quer por carta supostamente vinda de nós, como se o dia do Senhor já tivesse chegado.
