verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
JOB.1.1	1	1	There was a man in the land of Uz, whose name {was} Job; and that man was perfect and upright, and one that feared God, and eschewed evil.	0.0	neutral	Na terra de Uz vivia um homem chamado Jó. Era homem íntegro e justo; temia a Deus e evitava o mal.
JOB.1.2	1	2	And there were born unto him seven sons and three daughters.	0.0	neutral	Tinha ele sete filhos e três filhas,
JOB.1.3	1	3	His substance also was seven thousand sheep, and three thousand camels, and five hundred yoke of oxen, and five hundred she asses, and a very great household; so that this man was the greatest of all the men of the east. {substance: or, cattle} {household: or, husbandry} {men: Heb. sons}	1.0	positive	e possuía sete mil ovelhas, três mil camelos, quinhentas parelhas de boi e quinhentos jumentos, e tinha muita gente a seu serviço. Era o homem mais rico do oriente.
JOB.1.4	1	4	And his sons went and feasted {in their} houses, every one his day; and sent and called for their three sisters to eat and to drink with them.	0.0	neutral	Seus filhos costumavam dar banquetes em casa, um de cada vez, e convidavam suas três irmãs para comerem e beberem com eles.
JOB.1.5	1	5	And it was so, when the days of {their} feasting were gone about, that Job sent and sanctified them, and rose up early in the morning, and offered burnt offerings {according} to the number of them all: for Job said, It may be that my sons have sinned, and cursed God in their hearts. Thus did Job continually. {continually: Heb. all the days}	0.35	positive	"Terminado um período de banquetes, Jó mandava chamá-los e fazia com que se purificassem. De madrugada ele oferecia um holocausto em favor de cada um deles, pois pensava: ""Talvez os meus filhos tenham lá no íntimo pecado e amaldiçoado a Deus"". Essa era a prática constante de Jó."
JOB.1.6	1	6	Now there was a day when the sons of God came to present themselves before the LORD, and Satan came also among them. {Satan: Heb. the adversary} {among: Heb. in the midst of}	0.0	neutral	Certo dia os anjos vieram apresentar-se ao Senhor, e Satanás também veio com eles.
JOB.1.7	1	7	And the LORD said unto Satan, Whence comest thou? Then Satan answered the LORD, and said, From going to and fro in the earth, and from walking up and down in it.	-0.1556	negative	"O Senhor disse a Satanás: ""De onde você veio? "" Satanás respondeu ao Senhor: ""De perambular pela terra e andar por ela""."
JOB.1.8	1	8	And the LORD said unto Satan, Hast thou considered my servant Job, that {there is} none like him in the earth, a perfect and an upright man, one that feareth God, and escheweth evil? {considered: Heb. set thy heart on}	0.0	neutral	"Disse então o Senhor a Satanás: ""Reparou em meu servo Jó? Não há ninguém na terra como ele, irrepreensível, íntegro, homem que teme a Deus e evita o mal""."
JOB.1.9	1	9	Then Satan answered the LORD, and said, Doth Job fear God for nought?	0.0	neutral	"""Será que Jó não tem razões para temer a Deus? "", respondeu Satanás."
JOB.1.10	1	10	Hast not thou made an hedge about him, and about his house, and about all that he hath on every side? thou hast blessed the work of his hands, and his substance is increased in the land. {substance: or, cattle}	0.0	neutral	"""Acaso não puseste uma cerca em volta dele, da família dele e de tudo o que ele possui? Tu mesmo tens abençoado tudo o que ele faz, de modo que todos os seus rebanhos estão espalhados por toda a terra."
JOB.1.11	1	11	But put forth thine hand now, and touch all that he hath, and he will curse thee to thy face. {and he...: Heb. if he curse thee not to thy face}	0.0	neutral	"Mas estende a tua mão e fere tudo o que ele tem, e com certeza ele te amaldiçoará na tua face. """
JOB.1.12	1	12	And the LORD said unto Satan, Behold, all that he hath {is} in thy power; only upon himself put not forth thine hand. So Satan went forth from the presence of the LORD. {power: Heb. hand}	0.0	neutral	"O Senhor disse a Satanás: ""Pois bem, tudo o que ele possui está nas suas mãos; apenas não encoste um dedo nele"". Então Satanás saiu da presença do Senhor."
JOB.1.13	1	13	And there was a day when his sons and his daughters {were} eating and drinking wine in their eldest brother's house:	0.0	neutral	Certo dia, quando os filhos e as filhas de Jó estavam num banquete, comendo e bebendo vinho na casa do irmão mais velho,
JOB.1.14	1	14	And there came a messenger unto Job, and said, The oxen were plowing, and the asses feeding beside them:	0.0	neutral	"um mensageiro veio dizer a Jó: ""Os bois estavam arando, e os jumentos estavam pastando por perto,"
JOB.1.15	1	15	And the Sabeans fell {upon them}, and took them away; yea, they have slain the servants with the edge of the sword; and I only am escaped alone to tell thee.	0.0	neutral	"e os sabeus atacaram e os levaram embora. Mataram à espada os empregados, e eu fui o único que escapou para lhe contar! """
JOB.1.16	1	16	While he {was} yet speaking, there came also another, and said, The fire of God is fallen from heaven, and hath burned up the sheep, and the servants, and consumed them; and I only am escaped alone to tell thee. {The fire...: or, A great fire}	0.4	positive	"Enquanto ele ainda estava falando, chegou outro mensageiro e disse: ""Fogo de Deus caiu do céu e queimou totalmente as ovelhas e os empregados, e eu fui o único que escapou para lhe contar! """
JOB.1.17	1	17	While he {was} yet speaking, there came also another, and said, The Chaldeans made out three bands, and fell upon the camels, and have carried them away, yea, and slain the servants with the edge of the sword; and I only am escaped alone to tell thee. {fell: Heb. rushed}	0.0	neutral	"Enquanto ele ainda estava falando, chegou outro mensageiro e disse: ""Vieram caldeus em três bandos, atacaram os camelos e os levaram embora. Mataram à espada os empregados, e eu fui o único que escapou para lhe contar! """
JOB.1.18	1	18	While he {was} yet speaking, there came also another, and said, Thy sons and thy daughters {were} eating and drinking wine in their eldest brother's house:	0.0	neutral	"Enquanto ele ainda estava falando, chegou ainda outro mensageiro e disse: ""Seus filhos e suas filhas estavam num banquete, comendo e bebendo vinho na casa do irmão mais velho,"
JOB.1.19	1	19	And, behold, there came a great wind from the wilderness, and smote the four corners of the house, and it fell upon the young men, and they are dead; and I only am escaped alone to tell thee. {from...: Heb. from aside, etc}	0.175	positive	"quando, de repente, um vento muito forte veio do deserto e atingiu os quatro cantos da casa, que desabou. Eles morreram, e eu fui o único que escapou para lhe contar! """
JOB.1.20	1	20	Then Job arose, and rent his mantle, and shaved his head, and fell down upon the ground, and worshipped, {mantle: or, robe}	-0.1556	negative	Ao ouvir isso, Jó levantou-se, rasgou o manto e rapou a cabeça. Então prostrou-se no chão em adoração,
JOB.1.21	1	21	And said, Naked came I out of my mother's womb, and naked shall I return thither: the LORD gave, and the LORD hath taken away; blessed be the name of the LORD.	0.0	neutral	"e disse: ""Saí nu do ventre da minha mãe, e nu partirei. O Senhor o deu, o Senhor o levou; louvado seja o nome do Senhor ""."
JOB.1.22	1	22	In all this Job sinned not, nor charged God foolishly. {charged...: or, attributed folly to God}	0.0	neutral	Em tudo isso Jó não pecou nem de nada culpou a Deus.
JOB.2.1	2	1	Again there was a day when the sons of God came to present themselves before the LORD, and Satan came also among them to present himself before the LORD.	0.0	neutral	Num outro dia os anjos vieram apresentar-se ao Senhor, e Satanás também veio com eles para apresentar-se.
JOB.2.2	2	2	And the LORD said unto Satan, From whence comest thou? And Satan answered the LORD, and said, From going to and fro in the earth, and from walking up and down in it.	-0.1556	negative	"E o Senhor disse a Satanás, ""De onde você vem? "" Satanás respondeu ao Senhor: ""De perambular pela terra e andar por ela""."
JOB.2.3	2	3	And the LORD said unto Satan, Hast thou considered my servant Job, that {there is} none like him in the earth, a perfect and an upright man, one that feareth God, and escheweth evil? and still he holdeth fast his integrity, although thou movedst me against him, to destroy him without cause. {to destroy...: Heb. to swallow him up}	-0.04	neutral	"Disse então o Senhor a Satanás: ""Reparou em meu servo Jó? Não há ninguém na terra como ele, irrepreensível, íntegro, homem que teme a Deus e evita o mal. Ele se mantém íntegro, apesar de você me haver instigado contra ele para arruiná-lo sem motivo""."
JOB.2.4	2	4	And Satan answered the LORD, and said, Skin for skin, yea, all that a man hath will he give for his life.	0.0	neutral	"""Pele por pele! "", respondeu Satanás. ""Um homem dará tudo o que tem por sua vida."
JOB.2.5	2	5	But put forth thine hand now, and touch his bone and his flesh, and he will curse thee to thy face.	0.0	neutral	"Estende a tua mão e fere a sua carne e os seus ossos, e com certeza ele te amaldiçoará na tua face. """
JOB.2.6	2	6	And the LORD said unto Satan, Behold, he {is} in thine hand; but save his life. {but: or, only}	0.0	neutral	"O Senhor disse a Satanás: ""Pois bem, ele está nas suas mãos; apenas poupe a vida dele""."
JOB.2.7	2	7	So went Satan forth from the presence of the LORD, and smote Job with sore boils from the sole of his foot unto his crown.	0.0	neutral	Saiu, pois, Satanás da presença do Senhor e afligiu Jó com feridas terríveis, da sola dos pés ao alto da cabeça.
JOB.2.8	2	8	And he took him a potsherd to scrape himself withal; and he sat down among the ashes.	-0.1556	negative	Então Jó apanhou um caco de louça com o qual se raspava, sentado entre as cinzas.
JOB.2.9	2	9	Then said his wife unto him, Dost thou still retain thine integrity? curse God, and die.	0.0	neutral	"Então sua mulher lhe disse: ""Você ainda mantém a sua integridade? Amaldiçoe a Deus, e morra! """
JOB.2.10	2	10	But he said unto her, Thou speakest as one of the foolish women speaketh. What? shall we receive good at the hand of God, and shall we not receive evil? In all this did not Job sin with his lips.	-0.15	negative	"Ele respondeu: ""Você fala como uma insensata. Aceitaremos o bem dado por Deus, e não o mal? "" Em tudo isso Jó não pecou com os lábios."
JOB.2.11	2	11	Now when Job's three friends heard of all this evil that was come upon him, they came every one from his own place; Eliphaz the Temanite, and Bildad the Shuhite, and Zophar the Naamathite: for they had made an appointment together to come to mourn with him and to comfort him.	-0.2	negative	Quando três amigos de Jó, Elifaz, de Temã, Bildade, de Suá, e Zofar, de Naamate, souberam de todos os males que o haviam atingido, saíram, cada um da sua região, e combinaram encontrar-se para mostrar solidariedade a Jó e consolá-lo.
JOB.2.12	2	12	And when they lifted up their eyes afar off, and knew him not, they lifted up their voice, and wept; and they rent every one his mantle, and sprinkled dust upon their heads toward heaven.	0.0	neutral	Quando o viram à distância, mal puderam reconhecê-lo e começaram a chorar em alta voz. Cada um deles rasgou o manto e colocou terra sobre a cabeça.
JOB.2.13	2	13	So they sat down with him upon the ground seven days and seven nights, and none spake a word unto him: for they saw that {his} grief was very great.	0.0148	neutral	Depois se assentaram no chão com ele, durante sete dias e sete noites. Ninguém lhe disse uma palavra, pois viam como era grande o seu sofrimento.
JOB.3.1	3	1	After this opened Job his mouth, and cursed his day.	0.0	neutral	Depois disso Jó abriu a boca e amaldiçoou o dia do seu nascimento,
JOB.3.2	3	2	And Job spake, and said, {spake: Heb. answered}	0.0	neutral	dizendo:
JOB.3.3	3	3	Let the day perish wherein I was born, and the night {in which} it was said, There is a man child conceived.	0.0	neutral	"""Pereça o dia do meu nascimento e a noite em que se disse: 'Nasceu um menino! '"
JOB.3.4	3	4	Let that day be darkness; let not God regard it from above, neither let the light shine upon it.	0.2	positive	Transforme-se aquele dia em trevas, e Deus, lá do alto, não se importe com ele; não resplandeça a luz sobre ele.
JOB.3.5	3	5	Let darkness and the shadow of death stain it; let a cloud dwell upon it; let the blackness of the day terrify it. {stain: or, challenge} {let the...: or, let them terrify it, as those who have a bitter day}	-0.1	neutral	Chamem-no de volta as trevas e a mais densa escuridão; coloque-se uma nuvem sobre ele e o negrume aterrorize a sua luz.
JOB.3.6	3	6	As {for} that night, let darkness seize upon it; let it not be joined unto the days of the year, let it not come into the number of the months. {let it not be...: or, let it not rejoice among the days}	0.0	neutral	Apoderem-se daquela noite densas trevas! Não seja ela incluída entre os dias do ano, nem faça parte de nenhum dos meses.
JOB.3.7	3	7	Lo, let that night be solitary, let no joyful voice come therein.	0.0	neutral	Seja aquela noite estéril, e nela não se ouçam brados de alegria.
