verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
DAN.1.1	1	1	In the third year of the reign of Jehoiakim king of Judah came Nebuchadnezzar king of Babylon unto Jerusalem, and besieged it.	0.0	neutral	EN el año tercero del reinado de Joacim rey de Judá, vino Nabucodonosor rey de Babilonia á Jerusalem, y cercóla.
DAN.1.2	1	2	And the Lord gave Jehoiakim king of Judah into his hand, with part of the vessels of the house of God: which he carried into the land of Shinar to the house of his god; and he brought the vessels into the treasure house of his god.	0.0	neutral	Y el Señor entregó en sus manos á Joacim rey de Judá, y parte de los vasos de la casa de Dios, y trájolos á tierra de Sinar, á la casa de su dios: y metió los vasos en la casa del tesoro de su dios.
DAN.1.3	1	3	And the king spake unto Ashpenaz the master of his eunuchs, that he should bring {certain} of the children of Israel, and of the king's seed, and of the princes;	0.2143	positive	Y dijo el rey á Aspenaz, príncipe de sus eunucos, que trajese de los hijos de Israel, del linaje real de los príncipes,
DAN.1.4	1	4	Children in whom {was} no blemish, but well favoured, and skilful in all wisdom, and cunning in knowledge, and understanding science, and such as {had} ability in them to stand in the king's palace, and whom they might teach the learning and the tongue of the Chaldeans.	0.0	neutral	Muchachos en quienes no hubiese tacha alguna, y de buen parecer, y enseñados en toda sabiduría, y sabios en ciencia, y de buen entendimiento, é idóneos para estar en el palacio del rey; y que les enseñase las letras y la lengua de los Caldeos.
DAN.1.5	1	5	And the king appointed them a daily provision of the king's meat, and of the wine which he drank: so nourishing them three years, that at the end thereof they might stand before the king. {the wine...: Heb. the wine of his drink}	0.0	neutral	Y señalóles el rey ración para cada día de la ración de la comida del rey, y del vino de su beber: que los criase tres años, para que al fin de ellos estuviesen delante del rey.
DAN.1.6	1	6	Now among these were of the children of Judah, Daniel, Hananiah, Mishael, and Azariah:	0.0	neutral	Y fueron entre ellos, de los hijos de Judá, Daniel, Ananías, Misael y Azarías:
DAN.1.7	1	7	Unto whom the prince of the eunuchs gave names: for he gave unto Daniel {the name} of Belteshazzar; and to Hananiah, of Shadrach; and to Mishael, of Meshach; and to Azariah, of Abednego.	0.0	neutral	A los cuales el príncipe de los eunucos puso nombres: y puso á Daniel, Beltsasar; y á Ananías, Sadrach; y á Misael, Mesach; y á Azarías, Abed-nego.
DAN.1.8	1	8	But Daniel purposed in his heart that he would not defile himself with the portion of the king's meat, nor with the wine which he drank: therefore he requested of the prince of the eunuchs that he might not defile himself.	0.0	neutral	Y Daniel propuso en su corazón de no contaminarse en la ración de la comida del rey, ni en el vino de su beber: pidió por tanto al príncipe de los eunucos de no contaminarse.
DAN.1.9	1	9	Now God had brought Daniel into favour and tender love with the prince of the eunuchs.	0.5	positive	(Y puso Dios á Daniel en gracia y en buena voluntad con el príncipe de los eunucos.)
DAN.1.10	1	10	And the prince of the eunuchs said unto Daniel, I fear my lord the king, who hath appointed your meat and your drink: for why should he see your faces worse liking than the children which {are} of your sort? then shall ye make {me} endanger my head to the king. {worse...: Heb. sadder} {sort: or, term, or, continuance?}	-0.4	negative	Y dijo el príncipe de los eunucos á Daniel: Tengo temor de mi señor el rey, que señaló vuestra comida y vuestra bebida; pues luego que él habrá visto vuestros rostros más tristes que los de los muchachos que son semejantes á vosotros, condenaréis para con el rey mi cabeza.
