verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
ACT.17.1	17	1	Now when they had passed through Amphipolis and Apollonia, they came to Thessalonica, where was a synagogue of the Jews:	0.0	neutral	Tendo passado por Anfípolis e Apolônia, chegaram a Tessalônica, onde havia uma sinagoga judaica.
ACT.17.2	17	2	And Paul, as his manner was, went in unto them, and three sabbath days reasoned with them out of the scriptures,	0.0	neutral	Segundo o seu costume, Paulo foi à sinagoga e por três sábados discutiu com eles com base nas Escrituras,
ACT.17.3	17	3	Opening and alleging, that Christ must needs have suffered, and risen again from the dead; and that this Jesus, whom I preach unto you, is Christ. {whom...: or, whom, said he, I preach}	-0.2	negative	"explicando e provando que o Cristo deveria sofrer e ressuscitar dentre os mortos. E dizia: ""Este Jesus que lhes proclamo é o Cristo""."
ACT.17.4	17	4	And some of them believed, and consorted with Paul and Silas; and of the devout Greeks a great multitude, and of the chief women not a few.	0.45	positive	Alguns dos judeus foram persuadidos e se uniram a Paulo e Silas, bem como muitos gregos tementes a Deus, e não poucas mulheres de alta posição.
ACT.17.5	17	5	But the Jews which believed not, moved with envy, took unto them certain lewd fellows of the baser sort, and gathered a company, and set all the city on an uproar, and assaulted the house of Jason, and sought to bring them out to the people.	0.2143	positive	Mas os judeus ficaram com inveja. Reuniram alguns homens perversos dentre os desocupados e, com a multidão, iniciaram um tumulto na cidade. Invadiram a casa de Jasom, em busca de Paulo e Silas, a fim de trazê-los para o meio da multidão.
ACT.17.6	17	6	And when they found them not, they drew Jason and certain brethren unto the rulers of the city, crying, These that have turned the world upside down are come hither also;	-0.0471	neutral	"Contudo, não os achando, arrastaram Jasom e alguns outros irmãos para diante dos oficiais da cidade, gritando: ""Esses homens que têm causado alvoroço por todo o mundo, agora chegaram aqui,"
ACT.17.7	17	7	Whom Jason hath received: and these all do contrary to the decrees of Caesar, saying that there is another king, {one} Jesus.	0.0	neutral	"e Jasom os recebeu em sua casa. Todos eles estão agindo contra os decretos de César, dizendo que existe um outro rei, chamado Jesus""."
ACT.17.8	17	8	And they troubled the people and the rulers of the city, when they heard these things.	-0.5	negative	Ouvindo isso, a multidão e os oficiais da cidade ficaram agitados.
ACT.17.9	17	9	And when they had taken security of Jason, and of the other, they let them go.	-0.125	negative	Então receberam de Jasom e dos outros a fiança estipulada e os soltaram.
ACT.17.10	17	10	And the brethren immediately sent away Paul and Silas by night unto Berea: who coming {thither} went into the synagogue of the Jews.	0.0	neutral	Logo que anoiteceu, os irmãos enviaram Paulo e Silas para Beréia. Chegando ali, eles foram à sinagoga judaica.
ACT.17.11	17	11	These were more noble than those in Thessalonica, in that they received the word with all readiness of mind, and searched the scriptures daily, whether those things were so.	0.3667	positive	Os bereanos eram mais nobres do que os tessalonicenses, pois receberam a mensagem com grande interesse, examinando todos os dias as Escrituras, para ver se tudo era assim mesmo.
ACT.17.12	17	12	Therefore many of them believed; also of honourable women which were Greeks, and of men, not a few.	0.3	positive	E creram muitos dentre os judeus, bem como dentre os gregos, um bom número de mulheres de elevada posição e não poucos homens.
ACT.17.13	17	13	But when the Jews of Thessalonica had knowledge that the word of God was preached of Paul at Berea, they came thither also, and stirred up the people.	0.0	neutral	Quando os judeus de Tessalônica ficaram sabendo que Paulo estava pregando a palavra de Deus em Beréia, dirigiram-se também para lá, agitando e alvoroçando as multidões.
ACT.17.14	17	14	And then immediately the brethren sent away Paul to go as it were to the sea: but Silas and Timotheus abode there still.	0.0	neutral	Imediatamente os irmãos enviaram Paulo para o litoral, mas Silas e Timóteo permaneceram em Beréia.
ACT.17.15	17	15	And they that conducted Paul brought him unto Athens: and receiving a commandment unto Silas and Timotheus for to come to him with all speed, they departed.	0.0	neutral	Os homens que foram com Paulo o levaram até Atenas, partindo depois com instruções para que Silas e Timóteo se juntassem a ele, tão logo fosse possível.
ACT.17.16	17	16	Now while Paul waited for them at Athens, his spirit was stirred in him, when he saw the city wholly given to idolatry. {wholly...: or, full of idols}	0.35	positive	Enquanto esperava por eles em Atenas, Paulo ficou profundamente indignado ao ver que a cidade estava cheia de ídolos.
ACT.17.17	17	17	Therefore disputed he in the synagogue with the Jews, and with the devout persons, and in the market daily with them that met with him.	0.0	neutral	Por isso, discutia na sinagoga com judeus e com gregos tementes a Deus, bem como na praça principal, todos os dias, com aqueles que por ali se encontravam.
ACT.17.18	17	18	Then certain philosophers of the Epicureans, and of the Stoicks, encountered him. And some said, What will this babbler say? other some, He seemeth to be a setter forth of strange gods: because he preached unto them Jesus, and the resurrection. {babbler: or, base fellow}	-0.1902	negative	"Alguns filósofos epicureus e estóicos começaram a discutir com ele. Alguns perguntavam: ""O que está tentando dizer esse tagarela? "" Outros diziam: ""Parece que ele está anunciando deuses estrangeiros"", pois Paulo estava pregando as boas novas a respeito de Jesus e da ressurreição."
ACT.17.19	17	19	And they took him, and brought him unto Areopagus, saying, May we know what this new doctrine, whereof thou speakest, {is}? {Areopagus: or, Mars' hill: it was the highest court in Athens}	0.1364	positive	"Então o levaram a uma reunião do Areópago, onde lhe perguntaram: ""Podemos saber que novo ensino é esse que você está anunciando?"
ACT.17.20	17	20	For thou bringest certain strange things to our ears: we would know therefore what these things mean.	-0.0494	neutral	"Você está nos apresentando algumas idéias estranhas, e queremos saber o que elas significam""."
ACT.17.21	17	21	(For all the Athenians and strangers which were there spent their time in nothing else, but either to tell, or to hear some new thing.)	0.0182	neutral	Todos os atenienses e estrangeiros que ali viviam não cuidavam de outra coisa senão falar ou ouvir as últimas novidades.
ACT.17.22	17	22	Then Paul stood in the midst of Mars' hill, and said, {Ye} men of Athens, I perceive that in all things ye are too superstitious. {Mars' hill: or, the court of the Areopagites}	0.0	neutral	"Então Paulo levantou-se na reunião do Areópago e disse: ""Atenienses! Vejo que em todos os aspectos vocês são muito religiosos,"
ACT.17.23	17	23	For as I passed by, and beheld your devotions, I found an altar with this inscription, TO THE UNKNOWN GOD. Whom therefore ye ignorantly worship, him declare I unto you. {devotions: or, gods that ye worship}	-0.1	neutral	pois, andando pela cidade, observei cuidadosamente seus objetos de culto e encontrei até um altar com esta inscrição: AO DEUS DESCONHECIDO. Ora, o que vocês adoram, apesar de não conhecerem, eu lhes anuncio.
ACT.17.24	17	24	God that made the world and all things therein, seeing that he is Lord of heaven and earth, dwelleth not in temples made with hands;	0.0	neutral	"""O Deus que fez o mundo e tudo o que nele há é o Senhor do céu e da terra, e não habita em santuários feitos por mãos humanas."
ACT.17.25	17	25	Neither is worshipped with men's hands, as though he needed any thing, seeing he giveth to all life, and breath, and all things;	0.0	neutral	Ele não é servido por mãos de homens, como se necessitasse de algo, porque ele mesmo dá a todos a vida, o fôlego e as demais coisas.
ACT.17.26	17	26	And hath made of one blood all nations of men for to dwell on all the face of the earth, and hath determined the times before appointed, and the bounds of their habitation;	0.0	neutral	De um só fez ele todos os povos, para que povoassem toda a terra, tendo determinado os tempos anteriormente estabelecidos e os lugares exatos em que deveriam habitar.
ACT.17.27	17	27	That they should seek the Lord, if haply they might feel after him, and find him, though he be not far from every one of us:	-0.05	neutral	Deus fez isso para que os homens o buscassem e talvez, tateando, pudessem encontrá-lo, embora não esteja longe de cada um de nós.
ACT.17.28	17	28	For in him we live, and move, and have our being; as certain also of your own poets have said, For we are also his offspring.	0.3169	positive	'Pois nele vivemos, nos movemos e existimos', como disseram alguns dos poetas de vocês: 'Também somos descendência dele'.
ACT.17.29	17	29	Forasmuch then as we are the offspring of God, we ought not to think that the Godhead is like unto gold, or silver, or stone, graven by art and man's device.	0.0	neutral	"""Assim, visto que somos descendência de Deus, não devemos pensar que a Divindade é semelhante a uma escultura de ouro, prata ou pedra, feita pela arte e imaginação do homem."
ACT.17.30	17	30	And the times of this ignorance God winked at; but now commandeth all men every where to repent:	0.0	neutral	No passado Deus não levou em conta essa ignorância, mas agora ordena que todos, em todo lugar, se arrependam.
ACT.17.31	17	31	Because he hath appointed a day, in the which he will judge the world in righteousness by {that} man whom he hath ordained; {whereof} he hath given assurance unto all {men}, in that he hath raised him from the dead. {hath given...: or, offered faith}	-0.2	negative	"Pois estabeleceu um dia em que há de julgar o mundo com justiça, por meio do homem que designou. E deu provas disso a todos, ressuscitando-o dentre os mortos""."
ACT.17.32	17	32	And when they heard of the resurrection of the dead, some mocked: and others said, We will hear thee again of this {matter}.	-0.2	negative	"Quando ouviram sobre a ressurreição dos mortos, alguns deles zombaram, e outros disseram: ""A esse respeito nós o ouviremos outra vez""."
ACT.17.33	17	33	So Paul departed from among them.	0.0	neutral	Com isso, Paulo retirou-se do meio deles.
ACT.17.34	17	34	Howbeit certain men clave unto him, and believed: among the which {was} Dionysius the Areopagite, and a woman named Damaris, and others with them.	0.2143	positive	Alguns homens juntaram-se a ele e creram. Entre eles estava Dionísio, membro do Areópago, e também uma mulher chamada Dâmaris, e outros com eles.
ACT.18.1	18	1	After these things Paul departed from Athens, and came to Corinth;	0.0	neutral	Depois disso Paulo saiu de Atenas e foi para Corinto.
ACT.18.2	18	2	And found a certain Jew named Aquila, born in Pontus, lately come from Italy, with his wife Priscilla; (because that Claudius had commanded all Jews to depart from Rome:) and came unto them.	0.1381	positive	Ali, encontrou um judeu chamado Áqüila, natural do Ponto, que havia chegado recentemente da Itália com Priscila, sua mulher, pois Cláudio havia ordenado que todos os judeus saíssem de Roma. Paulo foi vê-los
ACT.18.3	18	3	And because he was of the same craft, he abode with them, and wrought: for by their occupation they were tentmakers.	0.0	neutral	e, uma vez que tinham a mesma profissão, ficou morando e trabalhando com eles, pois eram fabricantes de tendas.
ACT.18.4	18	4	And he reasoned in the synagogue every sabbath, and persuaded the Jews and the Greeks.	0.0	neutral	Todos os sábados ele debatia na sinagoga, e convencia judeus e gregos.
