verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
2TI.1.1	1	1	Paul, an apostle of Jesus Christ by the will of God, according to the promise of life which is in Christ Jesus,	0.0	neutral	PABLO, apóstol de Jesucristo por la voluntad de Dios, según la promesa de la vida que es en Cristo Jesús,
2TI.1.2	1	2	To Timothy, {my} dearly beloved son: Grace, mercy, {and} peace, from God the Father and Christ Jesus our Lord.	0.7	positive	A Timoteo, amado hijo: Gracia, misericordia, y paz de Dios el Padre y de Jesucristo nuestro Señor.
2TI.1.3	1	3	I thank God, whom I serve from {my} forefathers with pure conscience, that without ceasing I have remembrance of thee in my prayers night and day;	0.2143	positive	Doy gracias á Dios, al cual sirvo desde mis mayores con limpia conciencia, de que sin cesar tengo memoria de ti en mis oraciones noche y día;
2TI.1.4	1	4	Greatly desiring to see thee, being mindful of thy tears, that I may be filled with joy; {Greatly...: or, remembering thy tears, I greatly desire to see thee that}	0.72	positive	Deseando verte, acordándome de tus lágrimas, para ser lleno de gozo;
2TI.1.5	1	5	When I call to remembrance the unfeigned faith that is in thee, which dwelt first in thy grandmother Lois, and thy mother Eunice; and I am persuaded that in thee also.	0.25	positive	Trayendo á la memoria la fe no fingida que hay en ti, la cual residió primero en tu abuela Loida, y en tu madre Eunice; y estoy cierto que en ti también.
2TI.1.6	1	6	Wherefore I put thee in remembrance that thou stir up the gift of God, which is in thee by the putting on of my hands.	0.0	neutral	Por lo cual te aconsejo que despiertes el don de Dios, que está en ti por la imposición de mis manos.
2TI.1.7	1	7	For God hath not given us the spirit of fear; but of power, and of love, and of a sound mind.	0.45	positive	Porque no nos ha dado Dios el espíritu de temor, sino el de fortaleza, y de amor, y de templanza.
2TI.1.8	1	8	Be not thou therefore ashamed of the testimony of our Lord, nor of me his prisoner: but be thou partaker of the afflictions of the gospel according to the power of God;	0.0	neutral	Por tanto no te avergüences del testimonio de nuestro Señor, ni de mí, preso suyo; antes sé participante de los trabajos del evangelio según la virtud de Dios,
2TI.1.9	1	9	Who hath saved us, and called {us} with an holy calling, not according to our works, but according to his own purpose and grace, which was given us in Christ Jesus before the world began,	0.6	positive	Que nos salvó y llamó con vocación santa, no conforme á nuestras obras, mas según el intento suyo y gracia, la cual nos es dada en Cristo Jesús antes de los tiempos de los siglos,
2TI.1.10	1	10	But is now made manifest by the appearing of our Saviour Jesus Christ, who hath abolished death, and hath brought life and immortality to light through the gospel:	0.4	positive	Mas ahora es manifestada por la aparición de nuestro Salvador Jesucristo, el cual quitó la muerte, y sacó á la luz la vida y la inmortalidad por el evangelio;
2TI.1.11	1	11	Whereunto I am appointed a preacher, and an apostle, and a teacher of the Gentiles.	0.0	neutral	Del cual yo soy puesto predicador, y apóstol, y maestro de los Gentiles.
2TI.1.12	1	12	For the which cause I also suffer these things: nevertheless I am not ashamed: for I know whom I have believed, and am persuaded that he is able to keep that which I have committed unto him against that day. {believed: or, trusted}	0.5	positive	Por lo cual asimismo padezco esto: mas no me avergüenzo; porque yo sé á quien he creído, y estoy cierto que es poderoso para guardar mi depósito para aquel día.
2TI.1.13	1	13	Hold fast the form of sound words, which thou hast heard of me, in faith and love which is in Christ Jesus.	0.3667	positive	Retén la forma de las sanas palabras que de mi oíste, en la fe y amor que es en Cristo Jesús.
2TI.1.14	1	14	That good thing which was committed unto thee keep by the Holy Ghost which dwelleth in us.	0.7	positive	Guarda el buen depósito por el Espíritu Santo que habita en nosotros.
2TI.1.15	1	15	This thou knowest, that all they which are in Asia be turned away from me; of whom are Phygellus and Hermogenes.	0.0	neutral	Ya sabes esto, que me han sido contrarios todos los que son en Asia, de los cuales son Figello y Hermógenes.
2TI.1.16	1	16	The Lord give mercy unto the house of Onesiphorus; for he oft refreshed me, and was not ashamed of my chain:	0.0	neutral	Dé el Señor misericordia á la casa de Onesíforo; que muchas veces me refrigeró, y no se avergonzó de mi cadena:
2TI.1.17	1	17	But, when he was in Rome, he sought me out very diligently, and found {me}.	0.2	positive	Antes, estando él en Roma, me buscó solícitamente, y me halló.
2TI.1.18	1	18	The Lord grant unto him that he may find mercy of the Lord in that day: and in how many things he ministered unto me at Ephesus, thou knowest very well.	0.35	positive	Déle el Señor que halle misericordia cerca del Señor en aquel día. Y cuánto nos ayudó en Efeso, tú lo sabes mejor.
2TI.2.1	2	1	Thou therefore, my son, be strong in the grace that is in Christ Jesus.	0.4333	positive	PUES tú, hijo mío, esfuérzate en la gracia que es en Cristo Jesús.
2TI.2.2	2	2	And the things that thou hast heard of me among many witnesses, the same commit thou to faithful men, who shall be able to teach others also. {among: or, by}	0.3333	positive	Y lo que has oído de mí entre muchos testigos, esto encarga á los hombres fieles que serán idóneos para enseñar también á otros.
2TI.2.3	2	3	Thou therefore endure hardness, as a good soldier of Jesus Christ.	0.7	positive	Tú pues, sufre trabajos como fiel soldado de Jesucristo.
2TI.2.4	2	4	No man that warreth entangleth himself with the affairs of {this} life; that he may please him who hath chosen him to be a soldier.	0.0	neutral	Ninguno que milita se embaraza en los negocios de la vida; á fin de agradar á aquel que lo tomó por soldado.
2TI.2.5	2	5	And if a man also strive for masteries, {yet} is he not crowned, except he strive lawfully.	0.0	neutral	Y aun también el que lidia, no es coronado si no lidiare legítimamente.
2TI.2.6	2	6	The husbandman that laboureth must be first partaker of the fruits. {that...: or, labouring first, must be partaker of the fruits}	0.25	positive	El labrador, para recibir los frutos, es menester que trabaje primero.
