verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
LEV.1.1	1	1	And the LORD called unto Moses, and spake unto him out of the tabernacle of the congregation, saying,	0.0	neutral	Y LLAMO Jehová á Moisés, y habló con él desde el tabernáculo del testimonio, diciendo:
LEV.1.2	1	2	Speak unto the children of Israel, and say unto them, If any man of you bring an offering unto the LORD, ye shall bring your offering of the cattle, {even} of the herd, and of the flock.	0.0	neutral	Habla á los hijos de Israel, y diles: Cuando alguno de entre vosotros ofreciere ofrenda á Jehová, de ganado vacuno ú ovejuno haréis vuestra ofrenda.
LEV.1.3	1	3	If his offering {be} a burnt sacrifice of the herd, let him offer a male without blemish: he shall offer it of his own voluntary will at the door of the tabernacle of the congregation before the LORD.	0.3	positive	Si su ofrenda fuere holocausto de vacas, macho sin tacha lo ofrecerá: de su voluntad lo ofrecerá á la puerta del tabernáculo del testimonio delante de Jehová.
LEV.1.4	1	4	And he shall put his hand upon the head of the burnt offering; and it shall be accepted for him to make atonement for him.	0.0	neutral	Y pondrá su mano sobre la cabeza del holocausto; y él lo aceptará para expiarle.
LEV.1.5	1	5	And he shall kill the bullock before the LORD: and the priests, Aaron's sons, shall bring the blood, and sprinkle the blood round about upon the altar that {is by} the door of the tabernacle of the congregation.	-0.2	negative	Entonces degollará el becerro en la presencia de Jehová; y los sacerdotes, hijos de Aarón, ofrecerán la sangre, y la rociarán alrededor sobre el altar, el cual está á la puerta del tabernáculo del testimonio.
LEV.1.6	1	6	And he shall flay the burnt offering, and cut it into his pieces.	0.0	neutral	Y desollará el holocausto, y lo dividirá en sus piezas.
LEV.1.7	1	7	And the sons of Aaron the priest shall put fire upon the altar, and lay the wood in order upon the fire:	0.0	neutral	Y los hijos de Aarón sacerdote pondrán fuego sobre el altar, y compondrán la leña sobre el fuego.
LEV.1.8	1	8	And the priests, Aaron's sons, shall lay the parts, the head, and the fat, in order upon the wood that {is} on the fire which {is} upon the altar:	0.0	neutral	Luego los sacerdotes, hijos de Aarón, acomodarán las piezas, la cabeza y el redaño, sobre la leña que está sobre el fuego, que habrá encima del altar:
LEV.1.9	1	9	But his inwards and his legs shall he wash in water: and the priest shall burn all on the altar, {to be} a burnt sacrifice, an offering made by fire, of a sweet savour unto the LORD.	0.35	positive	Y lavará con agua sus intestinos y sus piernas: y el sacerdote hará arder todo sobre el altar: holocausto es, ofrenda encendida de olor suave á Jehová.
LEV.1.10	1	10	And if his offering {be} of the flocks, {namely}, of the sheep, or of the goats, for a burnt sacrifice; he shall bring it a male without blemish.	0.0	neutral	Y si su ofrenda para holocausto fuere de ovejas, de los corderos, ó de las cabras, macho sin defecto lo ofrecerá.
LEV.1.11	1	11	And he shall kill it on the side of the altar northward before the LORD: and the priests, Aaron's sons, shall sprinkle his blood round about upon the altar.	-0.2	negative	Y ha de degollarlo al lado septentrional del altar delante de Jehová: y los sacerdotes, hijos de Aarón, rociarán su sangre sobre el altar alrededor.
LEV.1.12	1	12	And he shall cut it into his pieces, with his head and his fat: and the priest shall lay them in order on the wood that {is} on the fire which {is} upon the altar:	0.0	neutral	Y lo dividirá en sus piezas, con su cabeza y su redaño; y el sacerdote las acomodará sobre la leña que está sobre el fuego, que habrá encima del altar;
LEV.1.13	1	13	But he shall wash the inwards and the legs with water: and the priest shall bring {it} all, and burn {it} upon the altar: it {is} a burnt sacrifice, an offering made by fire, of a sweet savour unto the LORD.	0.35	positive	Y lavará sus entrañas y sus piernas con agua; y el sacerdote lo ofrecerá todo, y harálo arder sobre el altar; holocausto es, ofrenda encendida de olor suave á Jehová.
LEV.1.14	1	14	And if the burnt sacrifice for his offering to the LORD {be} of fowls, then he shall bring his offering of turtledoves, or of young pigeons.	0.1	neutral	Y si el holocausto se hubiere de ofrecer á Jehová de aves, presentará su ofrenda de tórtolas, ó de palominos.
LEV.1.15	1	15	And the priest shall bring it unto the altar, and wring off his head, and burn {it} on the altar; and the blood thereof shall be wrung out at the side of the altar: {wring...: or, pinch off the head with the nail}	-0.75	negative	Y el sacerdote la ofrecerá sobre el altar, y ha de quitarle la cabeza, y hará que arda en el altar; y su sangre será exprimida sobre la pared del altar.
LEV.1.16	1	16	And he shall pluck away his crop with his feathers, and cast it beside the altar on the east part, by the place of the ashes: {his feathers: or, the filth thereof}	-0.75	negative	Y le ha de quitar el buche y las plumas, lo cual echará junto al altar, hacia el oriente, en el lugar de las cenizas.
LEV.1.17	1	17	And he shall cleave it with the wings thereof, {but} shall not divide {it} asunder: and the priest shall burn it upon the altar, upon the wood that {is} upon the fire: it {is} a burnt sacrifice, an offering made by fire, of a sweet savour unto the LORD.	0.35	positive	Y la henderá por sus alas, mas no la dividirá en dos: y el sacerdote la hará arder sobre el altar, sobre la leña que estará en el fuego; holocausto es, ofrenda encendida de olor suave á Jehová.
LEV.2.1	2	1	And when any will offer a meat offering unto the LORD, his offering shall be {of} fine flour; and he shall pour oil upon it, and put frankincense thereon:	0.4167	positive	Y CUANDO alguna persona ofreciere oblación de presente á Jehová, su ofrenda será flor de harina, sobre la cual echará aceite, y pondrá sobre ella incienso:
LEV.2.2	2	2	And he shall bring it to Aaron's sons the priests: and he shall take thereout his handful of the flour thereof, and of the oil thereof, with all the frankincense thereof; and the priest shall burn the memorial of it upon the altar, {to be} an offering made by fire, of a sweet savour unto the LORD:	0.35	positive	Y la traerá á los sacerdotes, hijos de Aarón; y de ello tomará el sacerdote su puño lleno de su flor de harina y de su aceite, con todo su incienso, y lo hará arder sobre el altar: ofrenda encendida para recuerdo, de olor suave á Jehová.
LEV.2.3	2	3	And the remnant of the meat offering {shall be} Aaron's and his sons': {it is} a thing most holy of the offerings of the LORD made by fire.	-0.125	negative	Y la sobra del presente será de Aarón y de sus hijos: es cosa santísima de las ofrendas que se queman á Jehová.
LEV.2.4	2	4	And if thou bring an oblation of a meat offering baken in the oven, {it shall be} unleavened cakes of fine flour mingled with oil, or unleavened wafers anointed with oil.	0.4167	positive	Y cuando ofrecieres ofrenda de presente cocida en horno, será de tortas de flor de harina sin levadura, amasadas con aceite, y hojaldres sin levadura untadas con aceite.
LEV.2.5	2	5	And if thy oblation {be} a meat offering {baken} in a pan, it shall be {of} fine flour unleavened, mingled with oil. {in a pan: or, on a flat plate, or, slice}	0.1958	positive	Mas si tu presente fuere ofrenda de sartén, será de flor de harina sin levadura, amasada con aceite,
LEV.2.6	2	6	Thou shalt part it in pieces, and pour oil thereon: it {is} a meat offering.	0.0	neutral	La cual partirás en piezas, y echarás sobre ella aceite: es presente.
LEV.2.7	2	7	And if thy oblation {be} a meat offering {baken} in the fryingpan, it shall be made {of} fine flour with oil.	0.4167	positive	Y si tu presente fuere ofrenda cocida en cazuela, haráse de flor de harina con aceite.
LEV.2.8	2	8	And thou shalt bring the meat offering that is made of these things unto the LORD: and when it is presented unto the priest, he shall bring it unto the altar.	0.0	neutral	Y traerás á Jehová la ofrenda que se hará de estas cosas, y la presentarás al sacerdote, el cual la llegará al altar.
LEV.2.9	2	9	And the priest shall take from the meat offering a memorial thereof, and shall burn {it} upon the altar: {it is} an offering made by fire, of a sweet savour unto the LORD.	-0.2	negative	Y tomará el sacerdote de aquel presente, en memoria del mismo, y harálo arder sobre el altar; ofrenda encendida, de suave olor á Jehová.
LEV.2.10	2	10	And that which is left of the meat offering {shall be} Aaron's and his sons': {it is} a thing most holy of the offerings of the LORD made by fire.	-0.0833	neutral	Y lo restante del presente será de Aarón y de sus hijos; es cosa santísima de las ofrendas que se queman á Jehová.
LEV.2.11	2	11	No meat offering, which ye shall bring unto the LORD, shall be made with leaven: for ye shall burn no leaven, nor any honey, in any offering of the LORD made by fire.	0.0	neutral	Ningun presente que ofreciereis á Jehová, será con levadura: porque de ninguna cosa leuda, ni de ninguna miel, se ha de quemar ofrenda á Jehová.
LEV.2.12	2	12	As for the oblation of the firstfruits, ye shall offer them unto the LORD: but they shall not be burnt on the altar for a sweet savour. {be burnt: Heb. ascend}	0.35	positive	En la ofrenda de las primicias las ofreceréis á Jehová: mas no subirán sobre el altar en olor de suavidad.
LEV.2.13	2	13	And every oblation of thy meat offering shalt thou season with salt; neither shalt thou suffer the salt of the covenant of thy God to be lacking from thy meat offering: with all thine offerings thou shalt offer salt.	0.0	neutral	Y sazonarás toda ofrenda de tu presente con sal; y no harás que falte jamás de tu presente la sal de la alianza de tu Dios: en toda ofrenda tuya ofrecerás sal.
LEV.2.14	2	14	And if thou offer a meat offering of thy firstfruits unto the LORD, thou shalt offer for the meat offering of thy firstfruits green ears of corn dried by the fire, {even} corn beaten out of full ears.	-0.0167	neutral	Y si ofrecieres á Jehová presente de primicias, tostarás al fuego las espigas verdes, y el grano desmenuzado ofrecerás por ofrenda de tus primicias.
LEV.2.15	2	15	And thou shalt put oil upon it, and lay frankincense thereon: it {is} a meat offering.	0.0	neutral	Y pondrás sobre ella aceite, y pondrás sobre ella incienso: es presente.
LEV.2.16	2	16	And the priest shall burn the memorial of it, {part} of the beaten corn thereof, and {part} of the oil thereof, with all the frankincense thereof: {it is} an offering made by fire unto the LORD.	-0.75	negative	Y el sacerdote hará arder, en memoria del don, parte de su grano desmenuzado, y de su aceite con todo su incienso; es ofrenda encendida á Jehová.
LEV.3.1	3	1	And if his oblation {be} a sacrifice of peace offering, if he offer {it} of the herd; whether {it be} a male or female, he shall offer it without blemish before the LORD.	0.0	neutral	Y SI su ofrenda fuere sacrificio de paces, si hubiere de ofrecerlo de ganado vacuno, sea macho ó hembra, sin defecto lo ofrecerá delante de Jehová:
LEV.3.2	3	2	And he shall lay his hand upon the head of his offering, and kill it {at} the door of the tabernacle of the congregation: and Aaron's sons the priests shall sprinkle the blood upon the altar round about.	-0.2	negative	Y pondrá su mano sobre la cabeza de su ofrenda, y la degollará á la puerta del tabernáculo del testimonio; y los sacerdotes, hijos de Aarón, rociarán su sangre sobre el altar en derredor.
LEV.3.3	3	3	And he shall offer of the sacrifice of the peace offering an offering made by fire unto the LORD; the fat that covereth the inwards, and all the fat that {is} upon the inwards, {fat: or, suet}	0.0	neutral	Luego ofrecerá del sacrificio de las paces, por ofrenda encendida á Jehová, el sebo que cubre los intestinos, y todo el sebo que está sobre las entrañas,
LEV.3.4	3	4	And the two kidneys, and the fat that {is} on them, which {is} by the flanks, and the caul above the liver, with the kidneys, it shall he take away. {caul...: or, midriff over the liver, and over the kidneys}	0.0	neutral	Y los dos riñones, y el sebo que está sobre ellos, y sobre los ijares, y con los riñones quitará el redaño que está sobre el hígado.
LEV.3.5	3	5	And Aaron's sons shall burn it on the altar upon the burnt sacrifice, which {is} upon the wood that {is} on the fire: {it is} an offering made by fire, of a sweet savour unto the LORD.	-0.2	negative	Y los hijos de Aarón harán arder esto en el altar, sobre el holocausto que estará sobre la leña que habrá encima del fuego; es ofrenda de olor suave á Jehová.
LEV.3.6	3	6	And if his offering for a sacrifice of peace offering unto the LORD {be} of the flock; male or female, he shall offer it without blemish.	0.0	neutral	Mas si de ovejas fuere su ofrenda para sacrificio de paces á Jehová, sea macho ó hembra, ofrecerála sin tacha.
LEV.3.7	3	7	If he offer a lamb for his offering, then shall he offer it before the LORD.	0.0	neutral	Si ofreciere cordero por su ofrenda, ha de ofrecerlo delante de Jehová:
LEV.3.8	3	8	And he shall lay his hand upon the head of his offering, and kill it before the tabernacle of the congregation: and Aaron's sons shall sprinkle the blood thereof round about upon the altar.	-0.2	negative	Y pondrá su mano sobre la cabeza de su ofrenda, y después la degollará delante del tabernáculo del testimonio; y los hijos de Aarón rociarán su sangre sobre el altar en derredor.
LEV.3.9	3	9	And he shall offer of the sacrifice of the peace offering an offering made by fire unto the LORD; the fat thereof, {and} the whole rump, it shall he take off hard by the backbone; and the fat that covereth the inwards, and all the fat that {is} upon the inwards,	-0.0458	neutral	Y del sacrificio de las paces ofrecerá por ofrenda encendida á Jehová, su sebo, y la cola entera, la cual quitará á raíz del espinazo, y el sebo que cubre los intestinos, y todo el sebo que está sobre las entrañas:
LEV.3.10	3	10	And the two kidneys, and the fat that {is} upon them, which {is} by the flanks, and the caul above the liver, with the kidneys, it shall he take away.	0.0	neutral	Asimismo los dos riñones, y el sebo que está sobre ellos, y el que está sobre los ijares, y con los riñones quitará el redaño de sobre el hígado.
LEV.3.11	3	11	And the priest shall burn it upon the altar: {it is} the food of the offering made by fire unto the LORD.	-0.75	negative	Y el sacerdote hará arder esto sobre el altar; vianda de ofrenda encendida á Jehová.
LEV.3.12	3	12	And if his offering {be} a goat, then he shall offer it before the LORD.	0.0	neutral	Y si fuere cabra su ofrenda ofrecerála delante de Jehová:
LEV.3.13	3	13	And he shall lay his hand upon the head of it, and kill it before the tabernacle of the congregation: and the sons of Aaron shall sprinkle the blood thereof upon the altar round about.	-0.2	negative	Y pondrá su mano sobre la cabeza de ella, y la degollará delante del tabernáculo del testimonio; y los hijos de Aarón rociarán su sangre sobre el altar en derredor.
LEV.3.14	3	14	And he shall offer thereof his offering, {even} an offering made by fire unto the LORD; the fat that covereth the inwards, and all the fat that {is} upon the inwards,	0.0	neutral	Después ofrecerá de ella su ofrenda encendida á Jehová; el sebo que cubre los intestinos, y todo el sebo que está sobre las entrañas,
LEV.3.15	3	15	And the two kidneys, and the fat that {is} upon them, which {is} by the flanks, and the caul above the liver, with the kidneys, it shall he take away.	0.0	neutral	Y los dos riñones, y el sebo que está sobre ellos, y el que está sobre los ijares, y con los riñones quitará el redaño de sobre el hígado.
LEV.3.16	3	16	And the priest shall burn them upon the altar: {it is} the food of the offering made by fire for a sweet savour: all the fat {is} the LORD'S.	-0.2	negative	Y el sacerdote hará arder esto sobre el altar; es vianda de ofrenda que se quema en olor de suavidad á Jehová: el sebo todo es de Jehová.
LEV.3.17	3	17	{It shall be} a perpetual statute for your generations throughout all your dwellings, that ye eat neither fat nor blood.	0.0	neutral	Estatuto perpetuo por vuestras edades; en todas vuestras moradas, ningún sebo ni ninguna sangre comeréis.
LEV.4.1	4	1	And the LORD spake unto Moses, saying,	0.0	neutral	Y HABLO Jehová á Moisés, diciendo:
LEV.4.2	4	2	Speak unto the children of Israel, saying, If a soul shall sin through ignorance against any of the commandments of the LORD {concerning things} which ought not to be done, and shall do against any of them:	0.0	neutral	Habla á los hijos de Israel, diciendo: Cuando alguna persona pecare por yerro en alguno de los mandamientos de Jehová sobre cosas que no se han de hacer, y obrare contra alguno de ellos;
