verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
1CO.12.30	12	30	Have all the gifts of healing? do all speak with tongues? do all interpret?	0.0	neutral	¿Tienen todos dones de sanidad? ¿hablan todos lenguas? ¿interpretan todos?
1CO.12.31	12	31	But covet earnestly the best gifts: and yet shew I unto you a more excellent way.	0.8333	positive	Empero procurad los mejores dones; mas aun yo os muestro un camino más excelente.
1CO.13.1	13	1	Though I speak with the tongues of men and of angels, and have not charity, I am become {as} sounding brass, or a tinkling cymbal.	0.0	neutral	SI yo hablase lenguas humanas y angélicas, y no tengo caridad, vengo á ser como metal que resuena, ó címbalo que retiñe.
1CO.13.2	13	2	And though I have {the gift of} prophecy, and understand all mysteries, and all knowledge; and though I have all faith, so that I could remove mountains, and have not charity, I am nothing.	0.0	neutral	Y si tuviese profecía, y entendiese todos los misterios y toda ciencia; y si tuviese toda la fe, de tal manera que traspasase los montes, y no tengo caridad, nada soy.
1CO.13.3	13	3	And though I bestow all my goods to feed {the poor}, and though I give my body to be burned, and have not charity, it profiteth me nothing.	-0.4	negative	Y si repartiese toda mi hacienda para dar de comer a pobres, y si entregase mi cuerpo para ser quemado, y no tengo caridad, de nada me sirve.
1CO.13.4	13	4	Charity suffereth long, {and} is kind; charity envieth not; charity vaunteth not itself, is not puffed up, {vaunteth...: or, is not rash}	0.275	positive	La caridad es sufrida, es benigna; la caridad no tiene envidia, la caridad no hace sinrazón, no se ensancha;
1CO.13.5	13	5	Doth not behave itself unseemly, seeketh not her own, is not easily provoked, thinketh no evil;	0.2944	positive	No es injuriosa, no busca lo suyo, no se irrita, no piensa el mal;
1CO.13.6	13	6	Rejoiceth not in iniquity, but rejoiceth in the truth; {in the truth: or, with the truth}	0.0	neutral	No se huelga de la injusticia, mas se huelga de la verdad;
1CO.13.7	13	7	Beareth all things, believeth all things, hopeth all things, endureth all things.	0.0	neutral	Todo lo sufre, todo lo cree, todo lo espera, todo lo soporta.
1CO.13.8	13	8	Charity never faileth: but whether {there be} prophecies, they shall fail; whether {there be} tongues, they shall cease; whether {there be} knowledge, it shall vanish away. {fail: Gr. vanish away}	-0.5	negative	La caridad nunca deja de ser: mas las profecías se han de acabar, y cesarán las lenguas, y la ciencia ha de ser quitada;
1CO.13.9	13	9	For we know in part, and we prophesy in part.	0.0	neutral	Porque en parte conocemos, y en parte profetizamos;
1CO.13.10	13	10	But when that which is perfect is come, then that which is in part shall be done away. {done away: Gr. vanish away}	1.0	positive	Mas cuando venga lo que es perfecto, entonces lo que es en parte será quitado.
1CO.13.11	13	11	When I was a child, I spake as a child, I understood as a child, I thought as a child: but when I became a man, I put away childish things. {thought: or, reasoned} {put away: Gr. vanish away}	-0.2	negative	Cuando yo era niño, hablaba como niño, pensaba como niño, juzgaba como niño, mas cuando ya fuí hombre hecho, dejé lo que era de niño.
1CO.13.12	13	12	For now we see through a glass, darkly; but then face to face: now I know in part; but then shall I know even as also I am known. {darkly: Gr. in a riddle}	-0.15	negative	Ahora vemos por espejo, en obscuridad; mas entonces veremos cara á cara: ahora conozco en parte; mas entonces conoceré como soy conocido.
1CO.13.13	13	13	And now abideth faith, hope, charity, these three; but the greatest of these {is} charity.	1.0	positive	Y ahora permanecen la fe, la esperanza, y la caridad, estas tres: empero la mayor de ellas es la caridad.
1CO.14.1	14	1	Follow after charity, and desire spiritual {gifts}, but rather that ye may prophesy.	0.0	neutral	SEGUID la caridad; y procurad los dones espirituales, mas sobre todo que profeticéis.
1CO.14.2	14	2	For he that speaketh in an {unknown} tongue speaketh not unto men, but unto God: for no man understandeth {him}; howbeit in the spirit he speaketh mysteries. {understandeth: Gr. heareth}	-0.1	neutral	Porque el que habla en lenguas, no habla á los hombres, sino á Dios; porque nadie le entiende, aunque en espíritu hable misterios.
1CO.14.3	14	3	But he that prophesieth speaketh unto men {to} edification, and exhortation, and comfort.	0.0	neutral	Mas el que profetiza, habla á los hombres para edificación, y exhortación, y consolación.
1CO.14.4	14	4	He that speaketh in an {unknown} tongue edifieth himself; but he that prophesieth edifieth the church.	-0.1	neutral	El que habla lengua extraña, á sí mismo se edifica; mas el que porfetiza, edifica á la iglesia.
