verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
1JN.1.1	1	1	That which was from the beginning, which we have heard, which we have seen with our eyes, which we have looked upon, and our hands have handled, of the Word of life;	0.0	neutral	LO que era desde el principio, lo que hemos oído, lo que hemos visto con nuestros ojos, lo que hemos mirado, y palparon nuestras manos tocante al Verbo de vida;
1JN.1.2	1	2	(For the life was manifested, and we have seen {it}, and bear witness, and shew unto you that eternal life, which was with the Father, and was manifested unto us;)	0.25	positive	(Porque la vida fué manifestada, y vimos, y testificamos, y os anunciamos aquella vida eterna, la cual estaba con el Padre, y nos ha aparecido;)
1JN.1.3	1	3	That which we have seen and heard declare we unto you, that ye also may have fellowship with us: and truly our fellowship {is} with the Father, and with his Son Jesus Christ.	0.0	neutral	Lo que hemos visto y oído, eso os anunciamos, para que también vosotros tengáis comunión con nosotros: y nuestra comunión verdaderamente es con el Padre, y con su Hijo Jesucristo.
1JN.1.4	1	4	And these things write we unto you, that your joy may be full.	0.575	positive	Y estas cosas os escribimos, para que vuestro gozo sea cumplido.
1JN.1.5	1	5	This then is the message which we have heard of him, and declare unto you, that God is light, and in him is no darkness at all.	0.4	positive	Y este es el mensaje que oímos de él, y os anunciamos: Que Dios es luz, y en él no hay ningunas tinieblas.
1JN.1.6	1	6	If we say that we have fellowship with him, and walk in darkness, we lie, and do not the truth:	0.0	neutral	Si nosotros dijéremos que tenemos comunión con él, y andamos en tinieblas, mentimos, y no hacemos la verdad;
1JN.1.7	1	7	But if we walk in the light, as he is in the light, we have fellowship one with another, and the blood of Jesus Christ his Son cleanseth us from all sin.	0.4	positive	Mas si andamos en luz, como él está en luz, tenemos comunión entre nosotros, y la sangre de Jesucristo su Hijo nos limpia de todo pecado.
1JN.1.8	1	8	If we say that we have no sin, we deceive ourselves, and the truth is not in us.	0.0	neutral	Si dijéremos que no tenemos pecado, nos engañamos á nosotros mismos, y no hay verdad en nosotros.
1JN.1.9	1	9	If we confess our sins, he is faithful and just to forgive us {our} sins, and to cleanse us from all unrighteousness.	0.0	neutral	Si confesamos nuestros pecados, él es fiel y justo para que nos perdone nuestros pecados, y nos limpie de toda maldad.
1JN.1.10	1	10	If we say that we have not sinned, we make him a liar, and his word is not in us.	0.0	neutral	Si dijéremos que no hemos pecado, lo hacemos á él mentiroso, y su palabra no está en nosotros.
1JN.2.1	2	1	My little children, these things write I unto you, that ye sin not. And if any man sin, we have an advocate with the Father, Jesus Christ the righteous:	-0.1875	negative	HIJITOS míos, estas cosas os escribo, para que no pequéis; y si alguno hubiere pecado, abogado tenemos para con el Padre, á Jesucristo el justo;
1JN.2.2	2	2	And he is the propitiation for our sins: and not for ours only, but also for {the sins of} the whole world.	0.1	neutral	Y él es la propiciación por nuestros pecados: y no solamente por los nuestros, sino también por los de todo el mundo.
1JN.2.3	2	3	And hereby we do know that we know him, if we keep his commandments.	0.0	neutral	Y en esto sabemos que nosotros le hemos conocido, si guardamos sus mandamientos.
1JN.2.4	2	4	He that saith, I know him, and keepeth not his commandments, is a liar, and the truth is not in him.	0.0	neutral	El que dice, Yo le he conocido, y no guarda sus mandamientos, el tal es mentiroso, y no hay verdad en él;
1JN.2.5	2	5	But whoso keepeth his word, in him verily is the love of God perfected: hereby know we that we are in him.	0.5	positive	Mas el que guarda su palabra, la caridad de Dios está verdaderamente perfecta en él: por esto sabemos que estamos en él.
1JN.2.6	2	6	He that saith he abideth in him ought himself also so to walk, even as he walked.	0.0	neutral	El que dice que está en él, debe andar como él anduvo.
1JN.2.7	2	7	Brethren, I write no new commandment unto you, but an old commandment which ye had from the beginning. The old commandment is the word which ye have heard from the beginning.	0.0439	neutral	Hermanos, no os escribo mandamiento nuevo, sino el mandamiento antiguo que habéis tenido desde el principio: el mandamiento antiguo es la palabra que habéis oído desde el principio.
1JN.2.8	2	8	Again, a new commandment I write unto you, which thing is true in him and in you: because the darkness is past, and the true light now shineth.	0.1973	positive	Otra vez os escribo un mandamiento nuevo, que es verdadero en él y en vosotros; porque las tinieblas son pasadas, y la verdadera luz ya alumbra.
1JN.2.9	2	9	He that saith he is in the light, and hateth his brother, is in darkness even until now.	0.4	positive	El que dice que está en luz, y aborrece á su hermano, el tal aun está en tinieblas todavía.
