verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
JOB.13.17	13	17	Hear diligently my speech, and my declaration with your ears.	0.0	neutral	Oid con atención mi razonamiento, Y mi denunciación con vuestros oídos.
JOB.13.18	13	18	Behold now, I have ordered {my} cause; I know that I shall be justified.	0.4	positive	He aquí ahora, si yo me apercibiere á juicio, Sé que seré justificado.
JOB.13.19	13	19	Who {is} he {that} will plead with me? for now, if I hold my tongue, I shall give up the ghost.	0.0	neutral	¿Quién es el que pleiteará conmigo? Porque si ahora yo callara, fenecería.
JOB.13.20	13	20	Only do not two {things} unto me: then will I not hide myself from thee.	0.0	neutral	A lo menos dos cosas no hagas conmigo; Entonces no me esconderé de tu rostro:
JOB.13.21	13	21	Withdraw thine hand far from me: and let not thy dread make me afraid.	-0.25	negative	Aparta de mí tu mano, Y no me asombre tu terror.
JOB.13.22	13	22	Then call thou, and I will answer: or let me speak, and answer thou me.	0.0	neutral	Llama luego, y yo responderé; O yo hablaré, y respóndeme tú.
JOB.13.23	13	23	How many {are} mine iniquities and sins? make me to know my transgression and my sin.	0.5	positive	¿Cuántas iniquidades y pecados tengo yo? Hazme entender mi prevaricación y mi pecado.
JOB.13.24	13	24	Wherefore hidest thou thy face, and holdest me for thine enemy?	0.0	neutral	¿Por qué escondes tu rostro, Y me cuentas por tu enemigo?
JOB.13.25	13	25	Wilt thou break a leaf driven to and fro? and wilt thou pursue the dry stubble?	-0.0667	neutral	¿A la hoja arrebatada has de quebrantar? ¿Y á una arista seca has de perseguir?
JOB.13.26	13	26	For thou writest bitter things against me, and makest me to possess the iniquities of my youth.	-0.1	neutral	¿Por qué escribes contra mí amarguras, Y me haces cargo de los pecados de mi mocedad?
JOB.13.27	13	27	Thou puttest my feet also in the stocks, and lookest narrowly unto all my paths; thou settest a print upon the heels of my feet. {lookest...: Heb. observest} {heels: Heb. roots}	-0.2	negative	Pones además mis pies en el cepo, y guardas todos mis caminos, Imprimiéndolo á las raíces de mis pies.
JOB.13.28	13	28	And he, as a rotten thing, consumeth, as a garment that is moth eaten.	0.0	neutral	Y el cuerpo mío se va gastando como de carcoma, Como vestido que se come de polilla.
JOB.14.1	14	1	Man {that is} born of a woman {is} of few days, and full of trouble. {few...: Heb. short of days}	-0.05	neutral	EL HOMBRE nacido de mujer, Corto de días, y harto de sinsabores:
JOB.14.2	14	2	He cometh forth like a flower, and is cut down: he fleeth also as a shadow, and continueth not.	-0.1556	negative	Que sale como una flor y es cortado; Y huye como la sombra, y no permanece.
JOB.14.3	14	3	And dost thou open thine eyes upon such an one, and bringest me into judgment with thee?	0.0	neutral	¿Y sobre éste abres tus ojos, Y me traes á juicio contigo?
JOB.14.4	14	4	Who can bring a clean {thing} out of an unclean? not one. {can...: Heb. will give}	0.3667	positive	¿Quién hará limpio de inmundo? Nadie.
JOB.14.5	14	5	Seeing his days {are} determined, the number of his months {are} with thee, thou hast appointed his bounds that he cannot pass;	0.0	neutral	Ciertamente sus días están determinados, y el número de sus meses está cerca de ti: Tú le pusiste términos, de los cuales no pasará.
JOB.14.6	14	6	Turn from him, that he may rest, till he shall accomplish, as an hireling, his day. {rest: Heb. cease}	0.0	neutral	Si tú lo dejares, él dejará de ser: Entre tanto deseará, como el jornalero, su día.
JOB.14.7	14	7	For there is hope of a tree, if it be cut down, that it will sprout again, and that the tender branch thereof will not cease.	-0.1556	negative	Porque si el árbol fuere cortado, aún queda de él esperanza; retoñecerá aún, Y sus renuevos no faltarán.
JOB.14.8	14	8	Though the root thereof wax old in the earth, and the stock thereof die in the ground;	0.1	neutral	Si se envejeciere en la tierra su raíz, Y su tronco fuere muerto en el polvo,
JOB.14.9	14	9	{Yet} through the scent of water it will bud, and bring forth boughs like a plant.	0.0	neutral	Al percibir el agua reverdecerá, Y hará copa como planta.
JOB.14.10	14	10	But man dieth, and wasteth away: yea, man giveth up the ghost, and where {is} he? {wasteth...: Heb. is weakened, or, cut off}	0.0	neutral	Mas el hombre morirá, y será cortado; Y perecerá el hombre, ¿y dónde estará él?
JOB.14.11	14	11	{As} the waters fail from the sea, and the flood decayeth and drieth up:	-0.5	negative	Las aguas de la mar se fueron, Y agotóse el río, secóse.
JOB.14.12	14	12	So man lieth down, and riseth not: till the heavens {be} no more, they shall not awake, nor be raised out of their sleep.	-0.2028	negative	Así el hombre yace, y no se tornará á levantar: Hasta que no haya cielo no despertarán, Ni se levantarán de su sueño.
JOB.14.13	14	13	O that thou wouldest hide me in the grave, that thou wouldest keep me secret, until thy wrath be past, that thou wouldest appoint me a set time, and remember me!	-0.3563	negative	¡Oh quién me diera que me escondieses en el sepulcro, Que me encubrieras hasta apaciguarse tu ira, Que me pusieses plazo, y de mí te acordaras!
JOB.14.14	14	14	If a man die, shall he live {again}? all the days of my appointed time will I wait, till my change come.	0.1364	positive	Si el hombre muriere, ¿volverá á vivir? Todos los días de mi edad esperaré, Hasta que venga mi mutación.
JOB.14.15	14	15	Thou shalt call, and I will answer thee: thou wilt have a desire to the work of thine hands.	0.0	neutral	Aficionado á la obra de tus manos, Llamarás, y yo te responderé.
JOB.14.16	14	16	For now thou numberest my steps: dost thou not watch over my sin?	0.0	neutral	Pues ahora me cuentas los pasos, Y no das tregua á mi pecado.
JOB.14.17	14	17	My transgression {is} sealed up in a bag, and thou sewest up mine iniquity.	0.0	neutral	Tienes sellada en saco mi prevaricación, Y coacervas mi iniquidad.
JOB.14.18	14	18	And surely the mountain falling cometh to nought, and the rock is removed out of his place. {cometh...: Heb. fadeth}	0.5	positive	Y ciertamente el monte que cae se deshace, Y las peñas son traspasadas de su lugar;
