verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
ISA.31.5	31	5	As birds flying, so will the LORD of hosts defend Jerusalem; defending also he will deliver {it; and} passing over he will preserve it.	0.0	neutral	Como las aves que vuelan, así amparará Jehová de los ejércitos á Jerusalem, amparando, librando, pasando, y salvando.
ISA.31.6	31	6	Turn ye unto {him from} whom the children of Israel have deeply revolted.	0.0	neutral	Convertíos á aquel contra quien los hijos de Israel profundamente se rebelaron.
ISA.31.7	31	7	For in that day every man shall cast away his idols of silver, and his idols of gold, which your own hands have made unto you {for} a sin. {his idols of gold: Heb. the idols of his gold}	0.6	positive	Porque en aquel día arrojará el hombre sus ídolos de plata, y sus ídolos de oro, que para vosotros han hecho vuestras manos pecadoras.
ISA.31.8	31	8	Then shall the Assyrian fall with the sword, not of a mighty man; and the sword, not of a mean man, shall devour him: but he shall flee from the sword, and his young men shall be discomfited. {from: or, for fear of} {discomfited: or, tributary: Heb. for melting, or, tribute}	0.0625	neutral	Entonces caerá el Assur por cuhillo, no de varón; y consumirálo espada, no de hombre; y huirá de la presencia de la espada, y sus mancebos serán tributarios.
ISA.31.9	31	9	And he shall pass over to his strong hold for fear, and his princes shall be afraid of the ensign, saith the LORD, whose fire {is} in Zion, and his furnace in Jerusalem. {he...: Heb. his rock shall pass away for fear} {his strong hold: or, his strength}	0.0889	neutral	Y de miedo pasará su fortaleza y sus príncipes tendrán pavor de la bandera, dice Jehová, cuyo fuego está en Sión, y su horno en Jerusalem.
ISA.32.1	32	1	Behold, a king shall reign in righteousness, and princes shall rule in judgment.	0.0	neutral	HE aquí que en justicia reinará un rey, y príncipes presidirán en juicio.
ISA.32.2	32	2	And a man shall be as an hiding place from the wind, and a covert from the tempest; as rivers of water in a dry place, as the shadow of a great rock in a weary land. {great: Heb. heavy}	0.3333	positive	Y será aquel varón como escondedero contra el viento, y como acogida contra el turbión; como arroyos de aguas en tierra de sequedad, como sombra de gran peñasco en tierra calurosa.
ISA.32.3	32	3	And the eyes of them that see shall not be dim, and the ears of them that hear shall hearken.	0.1	neutral	No se ofuscarán entonces los ojos de los que ven, y los oídos de los oyentes oirán atentos.
ISA.32.4	32	4	The heart also of the rash shall understand knowledge, and the tongue of the stammerers shall be ready to speak plainly. {rash: Heb. hasty} {plainly: or, elegantly}	0.1619	positive	Y el corazón de los necios entenderá para saber, y la lengua de los tartamudos será desenvuelta para hablar claramente.
ISA.32.5	32	5	The vile person shall be no more called liberal, nor the churl said {to be} bountiful.	-0.25	negative	El mezquino nunca más será llamado liberal, ni será dicho generoso el avariento.
