verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
1CH.28.10	28	10	Take heed now; for the LORD hath chosen thee to build an house for the sanctuary: be strong, and do {it}.	0.4333	positive	Mira, pues, ahora que Jehová te ha elegido para que edifiques casa para santuario: esfuérzate, y haz la.
1CH.28.11	28	11	Then David gave to Solomon his son the pattern of the porch, and of the houses thereof, and of the treasuries thereof, and of the upper chambers thereof, and of the inner parlours thereof, and of the place of the mercy seat,	0.0	neutral	Y David dió á Salomón su hijo la traza del pórtico, y de sus casas, y de sus oficinas, y de sus salas, y de sus recámaras, y de la casa del propiciatorio.
1CH.28.12	28	12	And the pattern of all that he had by the spirit, of the courts of the house of the LORD, and of all the chambers round about, of the treasuries of the house of God, and of the treasuries of the dedicated things: {of all that...: Heb. of all that was with him}	-0.475	negative	Asimismo la traza de todas las cosas que tenía en su voluntad, para los atrios de la casa de Jehová, y para todas las cámaras en derredor, para los tesoros de la casa de Dios, y para los tesoros de las cosas santificadas:
1CH.28.13	28	13	Also for the courses of the priests and the Levites, and for all the work of the service of the house of the LORD, and for all the vessels of service in the house of the LORD.	0.0	neutral	También para los órdenes de los sacerdotes y de los Levitas, y para toda la obra del ministerio de la casa de Jehová, y para todos los vasos del ministerio de la casa de Jehová.
1CH.28.14	28	14	{He gave} of gold by weight for {things} of gold, for all instruments of all manner of service; {silver also} for all instruments of silver by weight, for all instruments of every kind of service:	0.6	positive	Y dió oro por peso para lo de oro, para todos los vasos de cada servicio: y plata por peso para todos los vasos, para todos los vasos de cada servicio.
1CH.28.15	28	15	Even the weight for the candlesticks of gold, and for their lamps of gold, by weight for every candlestick, and for the lamps thereof: and for the candlesticks of silver by weight, {both} for the candlestick, and {also} for the lamps thereof, according to the use of every candlestick.	0.0	neutral	Oro por peso para los candeleros de oro, y para sus candilejas; por peso el oro para cada candelero y sus candilejas: y para los candeleros de plata, plata por peso para el candelero y sus candilejas, conforme al servicio de cada candelero.
1CH.28.16	28	16	And by weight {he gave} gold for the tables of shewbread, for every table; and {likewise} silver for the tables of silver:	0.0	neutral	Asimismo dió oro por peso para las mesas de la proposición, para cada mesa: del mismo modo plata para las mesas de plata:
1CH.28.17	28	17	Also pure gold for the fleshhooks, and the bowls, and the cups: and for the golden basons {he gave gold} by weight for every bason; and {likewise silver} by weight for every bason of silver:	0.2571	positive	También oro puro para los garfios y para las palanganas, y para los incensarios, y para los tazones de oro, para cada tazón por peso; y para los tazones de plata, por peso para cada tazón:
1CH.28.18	28	18	And for the altar of incense refined gold by weight; and gold for the pattern of the chariot of the cherubims, that spread out {their wings}, and covered the ark of the covenant of the LORD.	0.0	neutral	Además, oro puro por peso para el altar del perfume, y para el á manera de carro de los querubines de oro, que con las alas extendidas cubrían el arca del pacto de Jehová.
1CH.28.19	28	19	All {this, said David}, the LORD made me understand in writing by {his} hand upon me, {even} all the works of this pattern.	0.0	neutral	Todas estas cosas, dijo David, se me han representado por la mano de Jehová que me hizo entender todas las obras del diseño.
