verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
1CH.16.33	16	33	Then shall the trees of the wood sing out at the presence of the LORD, because he cometh to judge the earth.	0.0	neutral	Entonces cantarán los árboles de los bosques delante de Jehová, Porque viene á juzgar la tierra.
1CH.16.34	16	34	O give thanks unto the LORD; for {he is} good; for his mercy {endureth} for ever.	0.45	positive	Celebrad á Jehová, porque es bueno; Porque su misericordia es eterna.
1CH.16.35	16	35	And say ye, Save us, O God of our salvation, and gather us together, and deliver us from the heathen, that we may give thanks to thy holy name, {and} glory in thy praise.	0.2	positive	Y decid: Sálvanos, oh Dios, salud nuestra: Júntanos, y líbranos de las gentes, Para que confesemos tu santo nombre, Y nos gloriemos en tus alabanzas.
1CH.16.36	16	36	Blessed {be} the LORD God of Israel for ever and ever. And all the people said, Amen, and praised the LORD.	0.0	neutral	Bendito sea Jehová Dios de Israel, De eternidad á eternidad.
1CH.16.37	16	37	So he left there before the ark of the covenant of the LORD Asaph and his brethren, to minister before the ark continually, as every day's work required:	0.0	neutral	Y dejó allí, delante del arca del pacto de Jehová, á Asaph y á sus hermanos, para que ministrasen de continuo delante del arca, cada cosa en su día:
1CH.16.38	16	38	And Obededom with their brethren, threescore and eight; Obededom also the son of Jeduthun and Hosah {to be} porters:	0.0	neutral	Y á Obed-edom y á sus hermanos, sesenta y ocho; y á Obed-edom hijo de Jeduthún, y á Asa, por porteros:
1CH.16.39	16	39	And Zadok the priest, and his brethren the priests, before the tabernacle of the LORD in the high place that {was} at Gibeon,	0.16	positive	Asimismo á Sadoc el sacerdote, y á sus hermanos los sacerdotes, delante del tabernáculo de Jehová en el alto que estaba en Gabaón,
1CH.16.40	16	40	To offer burnt offerings unto the LORD upon the altar of the burnt offering continually morning and evening, and {to do} according to all that is written in the law of the LORD, which he commanded Israel; {morning...: Heb. in the morning, and in the evening}	0.0	neutral	Para que sacrificasen continuamente, á mañana y tarde, holocaustos á Jehová en el altar del holocausto, conforme á todo lo que está escrito en la ley de Jehová, que él prescribió á Israel;
1CH.16.41	16	41	And with them Heman and Jeduthun, and the rest that were chosen, who were expressed by name, to give thanks to the LORD, because his mercy {endureth} for ever;	0.2	positive	Y con ellos á Hemán y á Jeduthún, y los otros escogidos declarados por sus nombres, para glorificar á Jehová, porque es eterna su misericordia;
1CH.16.42	16	42	And with them Heman and Jeduthun with trumpets and cymbals for those that should make a sound, and with musical instruments of God. And the sons of Jeduthun {were} porters. {porters: Heb. for the gate}	0.2	positive	Con ellos á Hemán y á Jeduthún con trompetas y címbalos para tañer, y con otros instrumentos de música de Dios; y á los hijos de Jeduthún, por porteros.
