verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
1TI.1.1	1	1	Paul, an apostle of Jesus Christ by the commandment of God our Saviour, and Lord Jesus Christ, {which is} our hope;	0.0	neutral	Paulo, apóstolo de Cristo Jesus, por ordem de Deus, nosso Salvador, e de Cristo Jesus, a nossa esperança,
1TI.1.2	1	2	Unto Timothy, {my} own son in the faith: Grace, mercy, {and} peace, from God our Father and Jesus Christ our Lord.	0.6	positive	a Timóteo, meu verdadeiro filho na fé: Graça, misericórdia e paz da parte de Deus Pai e de Cristo Jesus, o nosso Senhor.
1TI.1.3	1	3	As I besought thee to abide still at Ephesus, when I went into Macedonia, that thou mightest charge some that they teach no other doctrine,	0.0625	neutral	Partindo eu para a Macedônia, roguei-lhe que permanecesse em Éfeso para ordenar a certas pessoas que não mais ensinem doutrinas falsas,
1TI.1.4	1	4	Neither give heed to fables and endless genealogies, which minister questions, rather than godly edifying which is in faith: {so do}.	-0.4375	negative	e que deixem de dar atenção a mitos e genealogias intermináveis, que causam controvérsias em vez de promoverem a obra de Deus, que é pela fé.
1TI.1.5	1	5	Now the end of the commandment is charity out of a pure heart, and {of} a good conscience, and {of} faith unfeigned:	0.4571	positive	O objetivo desta instrução é o amor que procede de um coração puro, de uma boa consciência e de uma fé sincera.
1TI.1.6	1	6	From which some having swerved have turned aside unto vain jangling; {having...: or, not aiming at}	0.0	neutral	Alguns se desviaram dessas coisas, voltando-se para discussões inúteis,
1TI.1.7	1	7	Desiring to be teachers of the law; understanding neither what they say, nor whereof they affirm.	0.0	neutral	querendo ser mestres da lei, quando não compreendem nem o que dizem nem as coisas acerca das quais fazem afirmações tão categóricas.
1TI.1.8	1	8	But we know that the law {is} good, if a man use it lawfully;	0.35	positive	Sabemos que a lei é boa, se alguém a usa de maneira adequada.
1TI.1.9	1	9	Knowing this, that the law is not made for a righteous man, but for the lawless and disobedient, for the ungodly and for sinners, for unholy and profane, for murderers of fathers and murderers of mothers, for manslayers,	0.0	neutral	Também sabemos que ela não é feita para os justos, mas para os transgressores e insubordinados, para os ímpios e pecadores, para os profanos e irreverentes, para os que matam pai e mãe, para os homicidas,
1TI.1.10	1	10	For whoremongers, for them that defile themselves with mankind, for menstealers, for liars, for perjured persons, and if there be any other thing that is contrary to sound doctrine;	0.1375	positive	para os que praticam imoralidade sexual e os homossexuais, para os seqüestradores, para os mentirosos e os que juram falsamente; e para todo aquele que se opõe à sã doutrina.
1TI.1.11	1	11	According to the glorious gospel of the blessed God, which was committed to my trust.	0.0	neutral	Essa sã doutrina se vê no glorioso evangelho que me foi confiado, o evangelho do Deus bendito.
1TI.1.12	1	12	And I thank Christ Jesus our Lord, who hath enabled me, for that he counted me faithful, putting me into the ministry;	0.0	neutral	Dou graças a Cristo Jesus, nosso Senhor, que me deu forças e me considerou fiel, designando-me para o ministério,
1TI.1.13	1	13	Who was before a blasphemer, and a persecutor, and injurious: but I obtained mercy, because I did {it} ignorantly in unbelief.	0.0	neutral	a mim que anteriormente fui blasfemo, perseguidor e insolente; mas alcancei misericórdia, porque o fiz por ignorância e na minha incredulidade;
1TI.1.14	1	14	And the grace of our Lord was exceeding abundant with faith and love which is in Christ Jesus.	0.55	positive	contudo, a graça de nosso Senhor transbordou sobre mim, juntamente com a fé e o amor que estão em Cristo Jesus.
1TI.1.15	1	15	This {is} a faithful saying, and worthy of all acceptation, that Christ Jesus came into the world to save sinners; of whom I am chief.	0.3333	positive	Esta afirmação é fiel e digna de toda aceitação: Cristo Jesus veio ao mundo para salvar os pecadores, dos quais eu sou o pior.
1TI.1.16	1	16	Howbeit for this cause I obtained mercy, that in me first Jesus Christ might shew forth all longsuffering, for a pattern to them which should hereafter believe on him to life everlasting.	0.25	positive	Mas, por isso mesmo alcancei misericórdia, para que em mim, o pior dos pecadores, Cristo Jesus demonstrasse toda a grandeza da sua paciência, usando-me como um exemplo para aqueles que nele haveriam de crer para a vida eterna.
1TI.1.17	1	17	Now unto the King eternal, immortal, invisible, the only wise God, {be} honour and glory for ever and ever. Amen.	0.35	positive	Ao Rei eterno, ao Deus único, imortal e invisível, sejam honra e glória para todo o sempre. Amém.
1TI.1.18	1	18	This charge I commit unto thee, son Timothy, according to the prophecies which went before on thee, that thou by them mightest war a good warfare;	0.7	positive	Timóteo, meu filho, dou-lhe esta instrução, segundo as profecias já proferidas a seu respeito, para que, seguindo-as, você combata o bom combate,
1TI.1.19	1	19	Holding faith, and a good conscience; which some having put away concerning faith have made shipwreck:	0.7	positive	mantendo a fé e a boa consciência que alguns rejeitaram e, por isso, naufragaram na fé.
1TI.1.20	1	20	Of whom is Hymenaeus and Alexander; whom I have delivered unto Satan, that they may learn not to blaspheme.	0.0	neutral	Entre eles estão Himeneu e Alexandre, os quais entreguei a Satanás, para que aprendam a não blasfemar.
1TI.2.1	2	1	I exhort therefore, that, first of all, supplications, prayers, intercessions, {and} giving of thanks, be made for all men; {exhort: or, desire}	0.225	positive	Antes de tudo, recomendo que se façam súplicas, orações, intercessões e ação de graças por todos os homens;
1TI.2.2	2	2	For kings, and {for} all that are in authority; that we may lead a quiet and peaceable life in all godliness and honesty. {authority: or, eminent place}	0.0	neutral	pelos reis e por todos os que exercem autoridade, para que tenhamos uma vida tranqüila e pacífica, com toda a piedade e dignidade.
1TI.2.3	2	3	For this {is} good and acceptable in the sight of God our Saviour;	0.7	positive	Isso é bom e agradável perante Deus, nosso Salvador,
1TI.2.4	2	4	Who will have all men to be saved, and to come unto the knowledge of the truth.	0.0	neutral	que deseja que todos os homens sejam salvos e cheguem ao conhecimento da verdade.
1TI.2.5	2	5	For {there is} one God, and one mediator between God and men, the man Christ Jesus;	0.0	neutral	Pois há um só Deus e um só mediador entre Deus e os homens: o homem Cristo Jesus,
1TI.2.6	2	6	Who gave himself a ransom for all, to be testified in due time. {to...: or, a testimony}	-0.125	negative	o qual se entregou a si mesmo como resgate por todos. Esse foi o testemunho dado em seu próprio tempo.
1TI.2.7	2	7	Whereunto I am ordained a preacher, and an apostle, (I speak the truth in Christ, {and} lie not;) a teacher of the Gentiles in faith and verity.	0.25	positive	Para isso fui designado pregador e apóstolo mestre da verdadeira fé aos gentios. Digo-lhes a verdade, não minto.
1TI.2.8	2	8	I will therefore that men pray every where, lifting up holy hands, without wrath and doubting.	0.0	neutral	Quero, pois, que os homens orem em todo lugar, levantando mãos santas, sem ira e sem discussões.
1TI.2.9	2	9	In like manner also, that women adorn themselves in modest apparel, with shamefacedness and sobriety; not with broided hair, or gold, or pearls, or costly array; {broided: or, plaited}	0.1	neutral	Da mesma forma quero que as mulheres se vistam modestamente, com decência e discrição, não se adornando com tranças, nem ouro, nem pérolas, nem roupas caras,
1TI.2.10	2	10	But (which becometh women professing godliness) with good works.	0.7	positive	mas com boas obras, como convém a mulheres que professam adorar a Deus.
1TI.2.11	2	11	Let the woman learn in silence with all subjection.	0.0	neutral	A mulher deve aprender em silêncio, com toda a sujeição.
1TI.2.12	2	12	But I suffer not a woman to teach, nor to usurp authority over the man, but to be in silence.	0.0	neutral	Não permito que a mulher ensine, nem que tenha autoridade sobre o homem. Esteja, porém, em silêncio.
1TI.2.13	2	13	For Adam was first formed, then Eve.	0.25	positive	Porque primeiro foi formado Adão, e depois Eva.
1TI.2.14	2	14	And Adam was not deceived, but the woman being deceived was in the transgression.	0.0	neutral	E Adão não foi enganado, mas sim a mulher, que, tendo sido enganada, tornou-se transgressora.
1TI.2.15	2	15	Notwithstanding she shall be saved in childbearing, if they continue in faith and charity and holiness with sobriety.	0.0	neutral	Entretanto, a mulher será salva dando à luz filhos — se elas permanecerem na fé, no amor e na santidade, com bom senso.
