verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
MRK.8.18	8	18	When I brake the five loaves among five thousand, how many baskets full of fragments took ye up? They say unto him, Twelve.	0.425	positive	¿Teniendo ojos no veis, y teniendo oídos no oís? ¿y no os acordáis?
MRK.8.19	8	19	And when the seven among four thousand, how many baskets full of fragments took ye up? And they said, Seven.	0.425	positive	Cuando partí los cinco panes entre cinco mil, ¿cuántas espuertas llenas de los pedazos alzasteis? Y ellos dijeron: Doce.
MRK.8.20	8	20	And he said unto them, How is it that ye do not understand?	0.0	neutral	Y cuando los siete panes entre cuatro mil, ¿cuántas espuertas llenas de los pedazos alzasteis? Y ellos dijeron: Siete.
MRK.8.21	8	21	And he cometh to Bethsaida; and they bring a blind man unto him, and besought him to touch him.	-0.5	negative	Y les dijo: ¿Cómo aún no entendéis?
MRK.8.22	8	22	And he took the blind man by the hand, and led him out of the town; and when he had spit on his eyes, and put his hands upon him, he asked him if he saw ought.	-0.5	negative	Y vino á Bethsaida; y le traen un ciego, y le ruegan que le tocase.
MRK.8.23	8	23	And he looked up, and said, I see men as trees, walking.	0.0	neutral	Entonces, tomando la mano del ciego, le sacó fuera de la aldea; y escupiendo en sus ojos, y poniéndole las manos encima, le preguntó si veía algo.
MRK.8.24	8	24	After that he put {his} hands again upon his eyes, and made him look up: and he was restored, and saw every man clearly.	0.1	neutral	Y él mirando, dijo: Veo los hombres, pues veo que andan como árboles.
MRK.8.25	8	25	And he sent him away to his house, saying, Neither go into the town, nor tell {it} to any in the town.	0.0	neutral	Luego le puso otra vez las manos sobre sus ojos, y le hizo que mirase; y fué restablecido, y vió de lejos y claramente á todos.
MRK.8.26	8	26	And Jesus went out, and his disciples, into the towns of Caesarea Philippi: and by the way he asked his disciples, saying unto them, Whom do men say that I am?	0.0	neutral	Y envióle á su casa, diciendo: No entres en la aldea, ni lo digas á nadie en la aldea.
MRK.8.27	8	27	And they answered, John the Baptist: but some {say}, Elias; and others, One of the prophets.	0.0	neutral	Y salió Jesús y sus discípulos por las aldeas de Cesarea de Filipo. Y en el camino preguntó á sus discípulos, diciéndoles: ¿Quién dicen los hombres que soy yo?
MRK.8.28	8	28	And he saith unto them, But whom say ye that I am? And Peter answereth and saith unto him, Thou art the Christ.	0.0	neutral	Y ellos respondieron: Juan Bautista; y otros, Elías; y otros, Alguno de los profetas.
