verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
2SA.13.6	13	6	So Amnon lay down, and made himself sick: and when the king was come to see him, Amnon said unto the king, I pray thee, let Tamar my sister come, and make me a couple of cakes in my sight, that I may eat at her hand.	-0.4349	negative	Acostóse pues Amnón, y fingió que estaba enfermo, y vino el rey: á visitarle: y dijo Amnón al rey: Yo te ruego que venga mi hermana Thamar, y haga delante de mí dos hojuelas, que coma yo de su mano.
2SA.13.7	13	7	Then David sent home to Tamar, saying, Go now to thy brother Amnon's house, and dress him meat.	0.0	neutral	Y David envió á Thamar á su casa, diciendo: Ve ahora á casa de Amnón tu hermano, y hazle de comer.
2SA.13.8	13	8	So Tamar went to her brother Amnon's house; and he was laid down. And she took flour, and kneaded {it}, and made cakes in his sight, and did bake the cakes. {flour: or, paste}	-0.1556	negative	Y fué Thamar á casa de su hermano Amnón, el cual estaba acostado; y tomó harina, y amasó é hizo hojuelas delante de él, y aderezólas.
2SA.13.9	13	9	And she took a pan, and poured {them} out before him; but he refused to eat. And Amnon said, Have out all men from me. And they went out every man from him.	0.0	neutral	Tomó luego la sartén, y sacólas delante de él: mas él no quiso comer. Y dijo Amnón: Echad fuera de aquí á todos. Y todos se salieron de allí.
2SA.13.10	13	10	And Amnon said unto Tamar, Bring the meat into the chamber, that I may eat of thine hand. And Tamar took the cakes which she had made, and brought {them} into the chamber to Amnon her brother.	0.0	neutral	Entonces Amnón dijo á Thamar: Trae la comida á la alcoba, para que yo coma de tu mano. Y tomando Thamar las hojuelas que había aderezado, llevólas á su hermano Amnón á la alcoba.
2SA.13.11	13	11	And when she had brought {them} unto him to eat, he took hold of her, and said unto her, Come lie with me, my sister.	0.0	neutral	Y como ella se las puso delante para que comiese, él trabó de ella, diciéndole: Ven, hermana mía acuéstate conmigo.
2SA.13.12	13	12	And she answered him, Nay, my brother, do not force me; for no such thing ought to be done in Israel: do not thou this folly. {force...: Heb. humble me} {no such...: Heb. it ought not so to be done}	-0.0667	neutral	Ella entonces le respondió: No, hermano mío, no me hagas fuerza; porque no se ha de hacer así con Israel. No hagas tal desacierto.
2SA.13.13	13	13	And I, whither shall I cause my shame to go? and as for thee, thou shalt be as one of the fools in Israel. Now therefore, I pray thee, speak unto the king; for he will not withhold me from thee.	0.0	neutral	Porque, ¿dónde iría yo con mi deshonra? Y aun tú serías estimado como uno de los perversos en Israel. Ruégote pues ahora que hables al rey, que no me negará á ti.
2SA.13.14	13	14	Howbeit he would not hearken unto her voice: but, being stronger than she, forced her, and lay with her.	-0.3	negative	Mas él no la quiso oir; antes pudiendo más que ella la forzó, y echóse con ella.
2SA.13.15	13	15	Then Amnon hated her exceedingly; so that the hatred wherewith he hated her {was} greater than the love wherewith he had loved her. And Amnon said unto her, Arise, be gone. {exceedingly: Heb. with great hatred greatly}	0.2143	positive	Aborrecióla luego Amnón de tan grande aborrecimiento, que el odio con que la aborreció fué mayor que el amor con que la había amado. Y díjole Amnón: Levántate y vete.
2SA.13.16	13	16	And she said unto him, {There is} no cause: this evil in sending me away {is} greater than the other that thou didst unto me. But he would not hearken unto her.	-0.2083	negative	Y ella le respondió: No es razón; mayor mal es éste de echarme, que el que me has hecho. Mas él no la quiso oir:
2SA.13.17	13	17	Then he called his servant that ministered unto him, and said, Put now this {woman} out from me, and bolt the door after her.	0.0	neutral	Antes llamando su criado que le servía dijo: Echame ésta allá fuera, y tras ella cierra la puerta.
2SA.13.18	13	18	And {she had} a garment of divers colours upon her: for with such robes were the king's daughters {that were} virgins apparelled. Then his servant brought her out, and bolted the door after her.	0.0	neutral	Y tenía ella sobre sí una ropa de colores, traje que las hijas vírgenes de los reyes vestían. Echóla pues fuera su criado, y cerró la puerta tras ella.
2SA.13.19	13	19	And Tamar put ashes on her head, and rent her garment of divers colours that {was} on her, and laid her hand on her head, and went on crying.	-0.2	negative	Entonces Thamar tomó ceniza, y esparcióla sobre su cabeza, y rasgó su ropa de colores de que estaba vestida, y puestas sus manos sobre su cabeza, fuése gritando.
2SA.13.20	13	20	And Absalom her brother said unto her, Hath Amnon thy brother been with thee? but hold now thy peace, my sister: he {is} thy brother; regard not this thing. So Tamar remained desolate in her brother Absalom's house. {Amnon: Heb. Aminon} {regard...: Heb. set not thy heart} {desolate: Heb. and desolate}	0.0	neutral	Y díjole su hermano Absalom: ¿Ha estado contigo tu hermano Amnón? Pues calla ahora, hermana mía: tu hermano es; no pongas tu corazón en este negocio. Y quedóse Thamar desconsolada en casa de Absalom su hermano.
2SA.13.21	13	21	But when king David heard of all these things, he was very wroth.	0.2	positive	Y luego que el rey David oyó todo esto, fué muy enojado.
2SA.13.22	13	22	And Absalom spake unto his brother Amnon neither good nor bad: for Absalom hated Amnon, because he had forced his sister Tamar.	-0.3	negative	Mas Absalom no habló con Amnón ni malo ni bueno, bien que Absalom aborrecía á Amnón, porque había forzado á Thamar su hermana.
2SA.13.23	13	23	And it came to pass after two full years, that Absalom had sheepshearers in Baalhazor, which {is} beside Ephraim: and Absalom invited all the king's sons.	0.35	positive	Y aconteció pasados dos años, que Absalom tenía esquiladores en Bala-hasor, que está junto á Ephraim; y convidó Absalom á todos los hijos del rey.
2SA.13.24	13	24	And Absalom came to the king, and said, Behold now, thy servant hath sheepshearers; let the king, I beseech thee, and his servants go with thy servant.	0.0	neutral	Y vino Absalom al rey, y díjole: He aquí, tu siervo tiene ahora esquiladores: yo ruego que venga el rey y sus siervos con tu siervo.
2SA.13.25	13	25	And the king said to Absalom, Nay, my son, let us not all now go, lest we be chargeable unto thee. And he pressed him: howbeit he would not go, but blessed him.	0.0	neutral	Y respondió el rey á Absalom: No, hijo mío, no vamos todos, porque no te hagamos costa. Y aunque porfió con él, no quiso ir, mas bendíjolo.
2SA.13.26	13	26	Then said Absalom, If not, I pray thee, let my brother Amnon go with us. And the king said unto him, Why should he go with thee?	0.0	neutral	Entonces dijo Absalom: Si no, ruégote que venga con nosotros Amnón mi hermano. Y el rey le respondió: ¿Para qué ha de ir contigo?
2SA.13.27	13	27	But Absalom pressed him, that he let Amnon and all the king's sons go with him.	0.0	neutral	Y como Absalom lo importunase, dejó ir con él á Amnón y á todos los hijos del rey.
2SA.13.28	13	28	Now Absalom had commanded his servants, saying, Mark ye now when Amnon's heart is merry with wine, and when I say unto you, Smite Amnon; then kill him, fear not: have not I commanded you? be courageous, and be valiant. {have...: or, will you not, since I have commanded you?} {valiant: Heb. sons of valour}	0.0	neutral	Y había Absalom dado orden á sus criados, diciendo: Ahora bien, mirad cuando el corazón de Amnón estará alegre del vino, y en diciéndoos yo: Herid á Amnón, entonces matadle, y no temáis; que yo os lo he mandado. Esforzaos pues, y sed valientes.
