verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
NUM.16.11	16	11	For which cause {both} thou and all thy company {are} gathered together against the LORD: and what {is} Aaron, that ye murmur against him?	0.0	neutral	Por tanto, tú y todo tu séquito sois los que os juntáis contra Jehová: pues Aarón, ¿qué es para que contra él murmuréis?
NUM.16.12	16	12	And Moses sent to call Dathan and Abiram, the sons of Eliab: which said, We will not come up:	0.0	neutral	Y envió Moisés á llamar á Dathán y Abiram, hijos de Eliab; mas ellos respondieron: No iremos allá:
NUM.16.13	16	13	{Is it} a small thing that thou hast brought us up out of a land that floweth with milk and honey, to kill us in the wilderness, except thou make thyself altogether a prince over us?	-0.25	negative	¿Es poco que nos hayas hecho venir de una tierra que destila leche y miel, para hacernos morir en el desierto, sino que también te enseñorees de nosotros imperiosamente?
NUM.16.14	16	14	Moreover thou hast not brought us into a land that floweth with milk and honey, or given us inheritance of fields and vineyards: wilt thou put out the eyes of these men? we will not come up. {put...: Heb. bore out}	0.0	neutral	Ni tampoco nos has metido tú en tierra que fluya leche y miel, ni nos has dado heredades de tierras y viñas: ¿has de arrancar los ojos de estos hombres? No subiremos.
NUM.16.15	16	15	And Moses was very wroth, and said unto the LORD, Respect not thou their offering: I have not taken one ass from them, neither have I hurt one of them.	0.2	positive	Entonces Moisés se enojó en gran manera, y dijo á Jehová: No mires á su presente: ni aun un asno he tomado de ellos, ni á ninguno de ellos he hecho mal.
NUM.16.16	16	16	And Moses said unto Korah, Be thou and all thy company before the LORD, thou, and they, and Aaron, to morrow:	0.0	neutral	Después dijo Moisés á Coré: Tú y todo tu séquito, poneos mañana delante de Jehová; tú, y ellos, y Aarón:
NUM.16.17	16	17	And take every man his censer, and put incense in them, and bring ye before the LORD every man his censer, two hundred and fifty censers; thou also, and Aaron, each {of you} his censer.	0.0	neutral	Y tomad cada uno su incensario, y poned sahumerio en ellos, y allegad delante de Jehová cada uno su incensario: doscientos y cincuenta incensarios: tú también, y Aarón, cada uno con su incensario.
NUM.16.18	16	18	And they took every man his censer, and put fire in them, and laid incense thereon, and stood in the door of the tabernacle of the congregation with Moses and Aaron.	0.0	neutral	Y tomaron cada uno su incensario, y pusieron en ellos fuego, y echaron en ellos sahumerio, y pusiéronse á la puerta del tabernáculo del testimonio con Moisés y Aarón.
NUM.16.19	16	19	And Korah gathered all the congregation against them unto the door of the tabernacle of the congregation: and the glory of the LORD appeared unto all the congregation.	0.0	neutral	Ya Coré había hecho juntar contra ellos toda la congregación á la puerta del tabernáculo del testimonio: entonces la gloria de Jehová apareció á toda la congregación.
NUM.16.20	16	20	And the LORD spake unto Moses and unto Aaron, saying,	0.0	neutral	Y Jehová habló á Moisés y á Aarón, diciendo:
