verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
2TH.1.1	1	1	Paul, and Silvanus, and Timotheus, unto the church of the Thessalonians in God our Father and the Lord Jesus Christ:	0.0	neutral	PABLO, y Silvano, y Timoteo, á la iglesia de los Tesalonicenses que es en Dios nuestro Padre y en el Señor Jesucristo:
2TH.1.2	1	2	Grace unto you, and peace, from God our Father and the Lord Jesus Christ.	0.0	neutral	Gracia y paz á vosotros de Dios nuestro Padre y del Señor Jesucristo.
2TH.1.3	1	3	We are bound to thank God always for you, brethren, as it is meet, because that your faith groweth exceedingly, and the charity of every one of you all toward each other aboundeth;	-0.125	negative	Debemos siempre dar gracias á Dios de vosotros, hermanos, como es digno, por cuanto vuestra fe va creciendo, y la caridad de cada uno de todos vosotros abunda entre vosotros;
2TH.1.4	1	4	So that we ourselves glory in you in the churches of God for your patience and faith in all your persecutions and tribulations that ye endure:	0.0	neutral	Tanto, que nosotros mismos nos gloriamos de vosotros en las iglesias de Dios, de vuestra paciencia y en todas vuestras persecuciones y tribulaciones que sufrís:
2TH.1.5	1	5	{Which is} a manifest token of the righteous judgment of God, that ye may be counted worthy of the kingdom of God, for which ye also suffer:	0.3333	positive	Una demostración del justo juicio de Dios, para que seáis tenidos por dignos del reino de Dios, por el cual asimismo padecéis.
2TH.1.6	1	6	Seeing {it is} a righteous thing with God to recompense tribulation to them that trouble you;	-0.2	negative	Porque es justo para con Dios pagar con tribulación á los que os atribulan;
2TH.1.7	1	7	And to you who are troubled rest with us, when the Lord Jesus shall be revealed from heaven with his mighty angels, {his...: Gr. the angels of his power}	-0.05	neutral	Y á vosotros, que sois atribulados, dar reposo con nosotros, cuando se manifestará el Señor Jesús del cielo con los ángeles de su potencia,
2TH.1.8	1	8	In flaming fire taking vengeance on them that know not God, and that obey not the gospel of our Lord Jesus Christ: {taking: or, yielding}	-0.75	negative	En llama de fuego, para dar el pago á los que no conocieron á Dios, ni obedecen al evangelio de nuestro Señor Jesucristo;
2TH.1.9	1	9	Who shall be punished with everlasting destruction from the presence of the Lord, and from the glory of his power;	0.0	neutral	Los cuales serán castigados de eterna perdición por la presencia del Señor, y por la gloria de su potencia,
2TH.1.10	1	10	When he shall come to be glorified in his saints, and to be admired in all them that believe (because our testimony among you was believed) in that day.	0.0	neutral	Cuando viniere para ser glorificado en sus santos, y á hacerse admirable en aquel día en todos los que creyeron: (por cuanto nuestro testimonio ha sido creído entre vosotros.)
2TH.1.11	1	11	Wherefore also we pray always for you, that our God would count you worthy of {this} calling, and fulfil all the good pleasure of {his} goodness, and the work of faith with power: {count: or, vouchsafe}	0.0944	neutral	Por lo cual, asimismo oramos siempre por vosotros, que nuestro Dios os tenga por dignos de su vocación, e hincha de bondad todo buen intento, y toda obra de fe con potencia,
2TH.1.12	1	12	That the name of our Lord Jesus Christ may be glorified in you, and ye in him, according to the grace of our God and the Lord Jesus Christ.	0.0	neutral	Para que el nombre, de nuestro Señor Jesucristo sea glorificado en vosotros, y vosotros en él, por la gracia de nuestro Dios y del Señor Jesucristo.
2TH.2.1	2	1	Now we beseech you, brethren, by the coming of our Lord Jesus Christ, and {by} our gathering together unto him, {unto him: or, around him}	0.0	neutral	EMPERO os rogamos, hermanos, cuanto á la venida de nuestro Señor Jesucristo, y nuestro recogimiento á él,
2TH.2.2	2	2	That ye be not soon shaken in mind, or be troubled, neither by spirit, nor by word, nor by letter as from us, as that the day of Christ is at hand.	-0.5	negative	Que no os mováis fácilmente de vuestro sentimiento, ni os conturbéis ni por espíritu, ni por palabra, ni por carta como nuestra, como que el día del Señor esté cerca.
