verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
DEU.22.23	22	23	If a damsel {that is} a virgin be betrothed unto an husband, and a man find her in the city, and lie with her;	0.0	neutral	Cuando fuere moza virgen desposada con alguno, y alguno la hallare en la ciudad, y se echare con ella;
DEU.22.24	22	24	Then ye shall bring them both out unto the gate of that city, and ye shall stone them with stones that they die; the damsel, because she cried not, {being} in the city; and the man, because he hath humbled his neighbour's wife: so thou shalt put away evil from among you.	-1.0	negative	Entonces los sacaréis á ambos á la puerta de aquella ciudad, y los apedrearéis con piedras, y morirán; la moza porque no dió voces en la ciudad, y el hombre porque humilló á la mujer de su prójimo: así quitarás el mal de en medio de ti.
DEU.22.25	22	25	But if a man find a betrothed damsel in the field, and the man force her, and lie with her: then the man only that lay with her shall die: {force: or, take strong hold of}	-0.1056	negative	Mas si el hombre halló una moza desposada en la campo, y él la agarrare, y se echare con ella, morirá sólo el hombre que con ella se habrá echado;
DEU.22.26	22	26	But unto the damsel thou shalt do nothing; {there is} in the damsel no sin {worthy} of death: for as when a man riseth against his neighbour, and slayeth him, even so {is} this matter:	0.3333	positive	Y á la moza no harás nada; no tiene la moza culpa de muerte: porque como cuando alguno se levanta contra su prójimo, y le quita la vida, así es esto:
DEU.22.27	22	27	For he found her in the field, {and} the betrothed damsel cried, and {there was} none to save her.	0.0	neutral	Porque él la halló en el campo: dió voces la moza desposada, y no hubo quien la valiese.
DEU.22.28	22	28	If a man find a damsel {that is} a virgin, which is not betrothed, and lay hold on her, and lie with her, and they be found;	0.0	neutral	Cuando alguno hallare moza virgen, que no fuere desposada, y la tomare, y se echare con ella, y fueren hallados;
DEU.22.29	22	29	Then the man that lay with her shall give unto the damsel's father fifty {shekels} of silver, and she shall be his wife; because he hath humbled her, he may not put her away all his days.	0.0	neutral	Entonces el hombre que se echó con ella dará al padre de la moza cincuenta piezas de plata, y ella será su mujer, por cuanto la humilló: no la podrá despedir en todos sus días.
DEU.22.30	22	30	A man shall not take his father's wife, nor discover his father's skirt.	0.0	neutral	No tomará alguno la mujer de su padre, ni descubrirá el regazo de su padre.
DEU.23.1	23	1	He that is wounded in the stones, or hath his privy member cut off, shall not enter into the congregation of the LORD.	0.0	neutral	NO entrará en la congregación de Jehová el que fuere quebrado, ni el castrado.
DEU.23.2	23	2	A bastard shall not enter into the congregation of the LORD; even to his tenth generation shall he not enter into the congregation of the LORD.	0.0	neutral	No entrará bastardo en la congregación de Jehová: ni aun en la décima generación entrará en la congregación de Jehová.
DEU.23.3	23	3	An Ammonite or Moabite shall not enter into the congregation of the LORD; even to their tenth generation shall they not enter into the congregation of the LORD for ever:	0.0	neutral	No entrará Ammonita ni Moabita en la congregación de Jehová; ni aun en la décima generación entrará en la congregación de Jehová para siempre:
DEU.23.4	23	4	Because they met you not with bread and with water in the way, when ye came forth out of Egypt; and because they hired against thee Balaam the son of Beor of Pethor of Mesopotamia, to curse thee.	0.0	neutral	Por cuanto no os salieron á recibir con pan y agua al camino, cuando salisteis de Egipto; y porque alquiló contra ti á Balaam hijo de Beor de Pethor de Mesopotamia de Siria, para que te maldijese.
DEU.23.5	23	5	Nevertheless the LORD thy God would not hearken unto Balaam; but the LORD thy God turned the curse into a blessing unto thee, because the LORD thy God loved thee.	0.7	positive	Mas no quiso Jehová tu Dios oir á Balaam; y Jehová tu Dios te volvió la maldición en bendición, porque Jehová tu Dios te amaba.
DEU.23.6	23	6	Thou shalt not seek their peace nor their prosperity all thy days for ever. {prosperity: Heb. good}	0.7	positive	No procurarás la paz de ellos ni su bien en todos los días para siempre.
DEU.23.7	23	7	Thou shalt not abhor an Edomite; for he {is} thy brother: thou shalt not abhor an Egyptian; because thou wast a stranger in his land.	0.0	neutral	No abominarás al Idumeo, que tu hermano es: no abominarás al egipcio, que extranjero fuiste en su tierra.
DEU.23.8	23	8	The children that are begotten of them shall enter into the congregation of the LORD in their third generation.	0.0	neutral	Los hijos que nacieren de ellos, á la tercera generación entrarán en la congregación de Jehová.
DEU.23.9	23	9	When the host goeth forth against thine enemies, then keep thee from every wicked thing.	0.0	neutral	Cuando salieres á campaña contra tus enemigos, guárdate de toda cosa mala.
DEU.23.10	23	10	If there be among you any man, that is not clean by reason of uncleanness that chanceth him by night, then shall he go abroad out of the camp, he shall not come within the camp:	-0.1833	negative	Cuando hubiere en ti alguno que no fuere limpio por accidente de noche, saldráse del campo, y no entrará en él.
DEU.23.11	23	11	But it shall be, when evening cometh on, he shall wash {himself} with water: and when the sun is down, he shall come into the camp {again}. {cometh...: Heb. turneth toward}	-0.1556	negative	Y será que al declinar de la tarde se lavará con agua, y cuando fuere puesto el sol, entrará en el campo.
DEU.23.12	23	12	Thou shalt have a place also without the camp, whither thou shalt go forth abroad:	0.0	neutral	Y tendrás un lugar fuera del real, y saldrás allá fuera;
DEU.23.13	23	13	And thou shalt have a paddle upon thy weapon; and it shall be, when thou wilt ease thyself abroad, thou shalt dig therewith, and shalt turn back and cover that which cometh from thee: {wilt...: Heb. sittest down}	-0.3019	negative	Tendrás también una estaca entre tus armas; y será que, cuando estuvieres allí fuera, cavarás con ella, y luego al volverte cubrirás tu excremento:
DEU.23.14	23	14	For the LORD thy God walketh in the midst of thy camp, to deliver thee, and to give up thine enemies before thee; therefore shall thy camp be holy: that he see no unclean thing in thee, and turn away from thee. {unclean...: Heb. nakedness of any thing}	0.0	neutral	Porque Jehová tu Dios anda por medio de tu campo, para librarte y entregar tus enemigos delante de ti; por tanto será tu real santo: porque él no vea en ti cosa inmunda, y se vuelva de en pos de ti.
DEU.23.15	23	15	Thou shalt not deliver unto his master the servant which is escaped from his master unto thee:	0.0	neutral	No entregarás á su señor el siervo que se huyere á ti de su amo:
DEU.23.16	23	16	He shall dwell with thee, {even} among you, in that place which he shall choose in one of thy gates, where it liketh him best: thou shalt not oppress him. {liketh...: Heb. is good for him}	0.85	positive	More contigo, en medio de ti, en el lugar que escogiere en alguna de tus ciudades, donde bien le estuviere: no le harás fuerza.
DEU.23.17	23	17	There shall be no whore of the daughters of Israel, nor a sodomite of the sons of Israel. {whore: or, sodomitess}	0.0	neutral	No habrá ramera de las hijas de Israel, ni habrá sodomítico de los hijos de Israel.
DEU.23.18	23	18	Thou shalt not bring the hire of a whore, or the price of a dog, into the house of the LORD thy God for any vow: for even both these {are} abomination unto the LORD thy God.	0.0	neutral	No traerás precio de ramera, ni precio de perro á la casa de Jehová tu Dios por ningún voto; porque abominación es á Jehová tu Dios así lo uno como lo otro.
DEU.23.19	23	19	Thou shalt not lend upon usury to thy brother; usury of money, usury of victuals, usury of any thing that is lent upon usury:	0.0	neutral	No tomarás de tu hermano logro de dinero, ni logro de comida, ni logro de cosa alguna que se suele tomar.
DEU.23.20	23	20	Unto a stranger thou mayest lend upon usury; but unto thy brother thou shalt not lend upon usury: that the LORD thy God may bless thee in all that thou settest thine hand to in the land whither thou goest to possess it.	0.0	neutral	Del extraño tomarás logro, mas de tu hermano no lo tomarás, porque te bendiga Jehová tu Dios en toda obra de tus manos sobre la tierra á la cual entras para poseerla.
DEU.23.21	23	21	When thou shalt vow a vow unto the LORD thy God, thou shalt not slack to pay it: for the LORD thy God will surely require it of thee; and it would be sin in thee.	0.5	positive	Cuando prometieres voto á Jehová tu Dios, no tardarás en pagarlo; porque ciertamente lo demandará Jehová tu Dios de ti, y habría en ti pecado.
DEU.23.22	23	22	But if thou shalt forbear to vow, it shall be no sin in thee.	0.0	neutral	Mas cuando te abstuvieres de prometer, no habrá en ti pecado.
DEU.23.23	23	23	That which is gone out of thy lips thou shalt keep and perform; {even} a freewill offering, according as thou hast vowed unto the LORD thy God, which thou hast promised with thy mouth.	0.0	neutral	Guardarás lo que tus labios pronunciaren; y harás, como prometiste á Jehová tu Dios, lo que de tu voluntad hablaste por tu boca.
DEU.23.24	23	24	When thou comest into thy neighbour's vineyard, then thou mayest eat grapes thy fill at thine own pleasure; but thou shalt not put {any} in thy vessel.	0.6	positive	Cuando entrares en la viña de tu prójimo, comerás uvas hasta saciar tu deseo: mas no pondrás en tu vaso.
DEU.23.25	23	25	When thou comest into the standing corn of thy neighbour, then thou mayest pluck the ears with thine hand; but thou shalt not move a sickle unto thy neighbour's standing corn.	0.0	neutral	Cuando entrares en la mies de tu prójimo, podrás cortar espigas con tu mano; mas no aplicarás hoz á la mies de tu prójimo.
DEU.24.1	24	1	When a man hath taken a wife, and married her, and it come to pass that she find no favour in his eyes, because he hath found some uncleanness in her: then let him write her a bill of divorcement, and give {it} in her hand, and send her out of his house. {some...: Heb. matter of nakedness} {divorcement: Heb. cutting off}	-0.175	negative	CUANDO alguno tomare mujer y se casare con ella, si no le agradare por haber hallado en ella alguna cosa torpe, le escribirá carta de repudio, y se la entregará en su mano, y despedirála de su casa.
DEU.24.2	24	2	And when she is departed out of his house, she may go and be another man's {wife}.	0.0	neutral	Y salida de su casa, podrá ir y casarse con otro hombre.
DEU.24.3	24	3	And {if} the latter husband hate her, and write her a bill of divorcement, and giveth {it} in her hand, and sendeth her out of his house; or if the latter husband die, which took her {to be} his wife;	-0.2667	negative	Y si la aborreciere aqueste último, y le escribiere carta de repudio, y se la entregare en su mano, y la despidiere de su casa; ó si muriere el postrer hombre que la tomó para sí por mujer,
DEU.24.4	24	4	Her former husband, which sent her away, may not take her again to be his wife, after that she is defiled; for that {is} abomination before the LORD: and thou shalt not cause the land to sin, which the LORD thy God giveth thee {for} an inheritance.	0.0	neutral	No podrá su primer marido, que la despidió, volverla á tomar para que sea su mujer, después que fué amancillada; porque es abominación delante de Jehová, y no has de pervertir la tierra que Jehová tu Dios te da por heredad.
DEU.24.5	24	5	When a man hath taken a new wife, he shall not go out to war, neither shall he be charged with any business: {but} he shall be free at home one year, and shall cheer up his wife which he hath taken. {neither...: Heb. not any thing shall pass upon him}	-0.0712	neutral	Cuando tomare alguno mujer nueva, no saldrá á la guerra, ni en ninguna cosa se le ocupará; libre estará en su casa por un año, para alegrar á su mujer que tomó.
DEU.24.6	24	6	No man shall take the nether or the upper millstone to pledge: for he taketh {a man's} life to pledge.	0.0	neutral	No tomarás en prenda la muela de molino, ni la de abajo ni la de arriba: porque sería prendar la vida.
DEU.24.7	24	7	If a man be found stealing any of his brethren of the children of Israel, and maketh merchandise of him, or selleth him; then that thief shall die; and thou shalt put evil away from among you.	-1.0	negative	Cuando fuere hallado alguno que haya hurtado persona de sus hermanos los hijos de Israel, y hubiere mercadeado con ella, ó la hubiere vendido, el tal ladrón morirá, y quitarás el mal de en medio de ti.
DEU.24.8	24	8	Take heed in the plague of leprosy, that thou observe diligently, and do according to all that the priests the Levites shall teach you: as I commanded them, {so} ye shall observe to do.	0.0	neutral	Guárdate de llaga de lepra, observando diligentemente, y haciendo según todo lo que os enseñaren los sacerdotes Levitas: cuidaréis de hacer como les he mandado.
DEU.24.9	24	9	Remember what the LORD thy God did unto Miriam by the way, after that ye were come forth out of Egypt.	0.0	neutral	Acuérdate de lo que hizo Jehová tu Dios á María en el camino, después que salisteis de Egipto.
DEU.24.10	24	10	When thou dost lend thy brother any thing, thou shalt not go into his house to fetch his pledge. {lend...: Heb. lend the loan of any thing to, etc}	0.0	neutral	Cuando dieres á tu prójimo alguna cosa emprestada, no entrarás en su casa para tomarle prenda:
DEU.24.11	24	11	Thou shalt stand abroad, and the man to whom thou dost lend shall bring out the pledge abroad unto thee.	0.0	neutral	Fuera estarás, y el hombre á quien prestaste, te sacará afuera la prenda.
DEU.24.12	24	12	And if the man {be} poor, thou shalt not sleep with his pledge:	-0.4	negative	Y si fuere hombre pobre, no duermas con su prenda:
DEU.24.13	24	13	In any case thou shalt deliver him the pledge again when the sun goeth down, that he may sleep in his own raiment, and bless thee: and it shall be righteousness unto thee before the LORD thy God.	0.2222	positive	Precisamente le devolverás la prenda cuando el sol se ponga, para que duerma en su ropa, y te bendiga: y te será justicia delante de Jehová tu Dios.
DEU.24.14	24	14	Thou shalt not oppress an hired servant {that is} poor and needy, {whether he be} of thy brethren, or of thy strangers that {are} in thy land within thy gates:	-0.4	negative	No hagas agravio al jornalero pobre y menesteroso, así de tus hermanos como de tus extranjeros que están en tu tierra en tus ciudades:
DEU.24.15	24	15	At his day thou shalt give {him} his hire, neither shall the sun go down upon it; for he {is} poor, and setteth his heart upon it: lest he cry against thee unto the LORD, and it be sin unto thee. {setteth...: Heb. lifteth his soul unto it}	-0.2778	negative	En su día le darás su jornal, y no se pondrá el sol sin dárselo: pues es pobre, y con él sustenta su vida: porque no clame contra ti á Jehová, y sea en ti pecado.
DEU.24.16	24	16	The fathers shall not be put to death for the children, neither shall the children be put to death for the fathers: every man shall be put to death for his own sin.	0.6	positive	Los padres no morirán por los hijos, ni los hijos por los padres; cada uno morirá por su pecado.
DEU.24.17	24	17	Thou shalt not pervert the judgment of the stranger, {nor} of the fatherless; nor take a widow's raiment to pledge:	0.0	neutral	No torcerás el derecho del peregrino y del huérfano; ni tomarás por prenda la ropa de la viuda:
