verse_id	chapter	verse	text_en	polarity_en	label_en	text_es
1PE.1.1	1	1	Peter, an apostle of Jesus Christ, to the strangers scattered throughout Pontus, Galatia, Cappadocia, Asia, and Bithynia,	0.0	neutral	PEDRO, apóstol de Jesucristo, á los extranjeros esparcidos en Ponto, en Galacia, en Capadocia, en Asia, y en Bithinia,
1PE.1.2	1	2	Elect according to the foreknowledge of God the Father, through sanctification of the Spirit, unto obedience and sprinkling of the blood of Jesus Christ: Grace unto you, and peace, be multiplied.	0.8	positive	Elegidos según la presciencia de Dios Padre en santificación del Espíritu, para obedecer y ser rociados con la sangre de Jesucristo: Gracia y paz os sea multiplicada.
1PE.1.3	1	3	Blessed {be} the God and Father of our Lord Jesus Christ, which according to his abundant mercy hath begotten us again unto a lively hope by the resurrection of Jesus Christ from the dead, {abundant: Gr. much}	0.2673	positive	Bendito el Dios y Padre de nuestro Señor Jesucristo, que según su grande misericordia nos ha regenerado en esperanza viva, por la resurrección de Jesucristo de los muertos,
1PE.1.4	1	4	To an inheritance incorruptible, and undefiled, and that fadeth not away, reserved in heaven for you, {for you: or, for us}	0.5	positive	Para una herencia incorruptible, y que no puede contaminarse, ni marchitarse, reservada en los cielos
1PE.1.5	1	5	Who are kept by the power of God through faith unto salvation ready to be revealed in the last time.	0.1	neutral	Para nosotros que somos guardados en la virtud de Dios por fe, para alcanzar la salud que está aparejada para ser manifestada en el postrimero tiempo.
1PE.1.6	1	6	Wherein ye greatly rejoice, though now for a season, if need be, ye are in heaviness through manifold temptations:	0.8	positive	En lo cual vosotros os alegráis, estando al presente un poco de tiempo afligidos en diversas tentaciones, si es necesario,
1PE.1.7	1	7	That the trial of your faith, being much more precious than of gold that perisheth, though it be tried with fire, might be found unto praise and honour and glory at the appearing of Jesus Christ:	0.5	positive	Para que la prueba de vuestra fe, mucho más preciosa que el oro, el cual perece, bien que sea probado con fuego, sea hallada en alabanza, gloria y honra, cuando Jesucristo fuera manifestado:
1PE.1.8	1	8	Whom having not seen, ye love; in whom, though now ye see {him} not, yet believing, ye rejoice with joy unspeakable and full of glory:	0.55	positive	Al cual, no habiendo visto, le amáis; en el cual creyendo, aunque al presente no lo veáis, os alegráis con gozo inefable y glorificado;
1PE.1.9	1	9	Receiving the end of your faith, {even} the salvation of {your} souls.	0.0	neutral	Obteniendo el fin de vuestra fe, que es la salud de vuestras almas.
1PE.1.10	1	10	Of which salvation the prophets have enquired and searched diligently, who prophesied of the grace {that should come} unto you:	0.0	neutral	De la cual salud los profetas que profetizaron de la gracia que había de venir á vosotros, han inquirido y diligentemente buscado,
1PE.1.11	1	11	Searching what, or what manner of time the Spirit of Christ which was in them did signify, when it testified beforehand the sufferings of Christ, and the glory that should follow.	0.0	neutral	Escudriñando cuándo y en qué punto de tiempo significaba el Espíritu de Cristo que estaba en ellos, el cual prenunciaba las aflicciones que habían de venir á Cristo, y las glorias después de ellas.
1PE.1.12	1	12	Unto whom it was revealed, that not unto themselves, but unto us they did minister the things, which are now reported unto you by them that have preached the gospel unto you with the Holy Ghost sent down from heaven; which things the angels desire to look into.	-0.1556	negative	A los cuales fué revelado, que no para sí mismos, sino para nosotros administraban las cosas que ahora os son anunciadas de los que os han predicado el evangelio por el Espíritu Santo enviado del cielo; en las cuales desean mirar los ángeles.
1PE.1.13	1	13	Wherefore gird up the loins of your mind, be sober, and hope to the end for the grace that is to be brought unto you at the revelation of Jesus Christ; {to the end: Gr. perfectly}	0.55	positive	Por lo cual, teniendo los lomos de vuestro entendimiento ceñidos, con templanza, esperad perfectamente en la gracia que os es presentada cuando Jesucristo os es manifestado:
1PE.1.14	1	14	As obedient children, not fashioning yourselves according to the former lusts in your ignorance:	0.2	positive	Como hijos obedientes, no conformándoos con los deseos que antes teníais estando en vuestra ignorancia;
1PE.1.15	1	15	But as he which hath called you is holy, so be ye holy in all manner of conversation;	0.0	neutral	Sino como aquel que os ha llamado es santo, sed también vosotros santos en toda conversación:
1PE.1.16	1	16	Because it is written, Be ye holy; for I am holy.	0.0	neutral	Porque escrito está: Sed santos, porque yo soy santo.
1PE.1.17	1	17	And if ye call on the Father, who without respect of persons judgeth according to every man's work, pass the time of your sojourning {here} in fear:	0.0	neutral	Y si invocáis por Padre á aquel que sin acepción de personas juzga según la obra de cada uno, conversad en temor todo el tiempo de vuestra peregrinación:
1PE.1.18	1	18	Forasmuch as ye know that ye were not redeemed with corruptible things, {as} silver and gold, from your vain conversation {received} by tradition from your fathers;	-0.6	negative	Sabiendo que habéis sido rescatados de vuestra vana conversación, la cual recibisteis de vuestros padres, no con cosas corruptibles, como oro ó plata;
1PE.1.19	1	19	But with the precious blood of Christ, as of a lamb without blemish and without spot:	0.5	positive	Sino con la sangre preciosa de Cristo, como de un cordero sin mancha y sin contaminación:
1PE.1.20	1	20	Who verily was foreordained before the foundation of the world, but was manifest in these last times for you,	0.0	neutral	Ya ordenado de antes de la fundación del mundo, pero manifestado en los postrimeros tiempos por amor de vosotros,
1PE.1.21	1	21	Who by him do believe in God, that raised him up from the dead, and gave him glory; that your faith and hope might be in God.	-0.2	negative	Que por él creéis á Dios, el cual le resucitó de los muertos, y le ha dado gloria, para que vuestra fe y esperanza sea en Dios.
1PE.1.22	1	22	Seeing ye have purified your souls in obeying the truth through the Spirit unto unfeigned love of the brethren, {see that ye} love one another with a pure heart fervently:	0.4048	positive	Habiendo purificado vuestra almas en la obediencia de la verdad, por el Espíritu, en caridad hermanable sin fingimiento, amaos unos á otros entrañablemente de corazón puro:
1PE.1.23	1	23	Being born again, not of corruptible seed, but of incorruptible, by the word of God, which liveth and abideth for ever.	-0.05	neutral	Siendo renacidos, no de simiente corruptible, sino de incorruptible, por la palabra de Dios, que vive y permanece para siempre.
1PE.1.24	1	24	For all flesh {is} as grass, and all the glory of man as the flower of grass. The grass withereth, and the flower thereof falleth away: {For: or, For that}	-0.75	negative	Porque Toda carne es como la hierba, Y toda la gloria del hombre como la flor de la hierba: Secóse la hierba, y la flor se cayó;
1PE.1.25	1	25	But the word of the Lord endureth for ever. And this is the word which by the gospel is preached unto you.	0.0	neutral	Mas la palabra del Señor permanece perpetuamente. Y esta es la palabra que por el evangelio os ha sido anunciada.
1PE.2.1	2	1	Wherefore laying aside all malice, and all guile, and hypocrisies, and envies, and all evil speakings,	-1.0	negative	DEJANDO pues toda malicia, y todo engaño, y fingimientos, y envidias, y todas las detracciones,
1PE.2.2	2	2	As newborn babes, desire the sincere milk of the word, that ye may grow thereby:	0.5	positive	Desead, como niños recién nacidos, la leche espiritual, sin engaño, para que por ella crezcáis en salud:
1PE.2.3	2	3	If so be ye have tasted that the Lord {is} gracious.	0.0	neutral	Si empero habéis gustado que el Señor es benigno;
1PE.2.4	2	4	To whom coming, {as unto} a living stone, disallowed indeed of men, but chosen of God, {and} precious,	0.5	positive	Al cual allegándoos, piedra viva, reprobada cierto de los hombres, empero elegida de Dios, preciosa,
1PE.2.5	2	5	Ye also, as lively stones, are built up a spiritual house, an holy priesthood, to offer up spiritual sacrifices, acceptable to God by Jesus Christ. {are: or, be ye}	0.0455	neutral	Vosotros también, como piedras vivas, sed edificados una casa espitirual, y un sacerdocio santo, para ofrecer sacrificios espirituales, agradables á Dios por Jesucristo.
1PE.2.6	2	6	Wherefore also it is contained in the scripture, Behold, I lay in Sion a chief corner stone, elect, precious: and he that believeth on him shall not be confounded.	0.65	positive	Por lo cual también contiene la Escritura: He aquí, pongo en Sión la principal piedra del ángulo, escogida, preciosa; Y el que creyere en ella, no será confundido.
1PE.2.7	2	7	Unto you therefore which believe {he is} precious: but unto them which be disobedient, the stone which the builders disallowed, the same is made the head of the corner, {precious: or, an honour}	0.3333	positive	Ella es pues honor á vosotros que creéis: mas para los desobedientes, La piedra que los edificadores reprobaron, Esta fué hecha la cabeza del ángulo;
1PE.2.8	2	8	And a stone of stumbling, and a rock of offence, {even to them} which stumble at the word, being disobedient: whereunto also they were appointed.	-0.05	neutral	Y Piedra de tropiezo, y roca de escándalo á aquellos que tropiezan en la palabra, siendo desobedientes; para lo cual fueron también ordenados.
1PE.2.9	2	9	But ye {are} a chosen generation, a royal priesthood, an holy nation, a peculiar people; that ye should shew forth the praises of him who hath called you out of darkness into his marvellous light: {peculiar: or, purchased} {praises: or, virtues}	-0.175	negative	Mas vosotros sois linaje escogido, real sacerdocio, gente santa, pueblo adquirido, para que anunciéis las virtudes de aquel que os ha llamado de las tinieblas á su luz admirable.
1PE.2.10	2	10	Which in time past {were} not a people, but {are} now the people of God: which had not obtained mercy, but now have obtained mercy.	-0.25	negative	Vosotros, que en el tiempo pasado no erais pueblo, mas ahora sois pueblo de Dios; que en el tiempo pasado no habíais alcanzado misericordia.
1PE.2.11	2	11	Dearly beloved, I beseech {you} as strangers and pilgrims, abstain from fleshly lusts, which war against the soul;	0.7	positive	Amados, yo os ruego como á extranjeros y peregrinos, os abstengáis de los deseos carnales que batallan contra el alma,
1PE.2.12	2	12	Having your conversation honest among the Gentiles: that, whereas they speak against you as evildoers, they may by {your} good works, which they shall behold, glorify God in the day of visitation. {whereas: or, wherein}	0.65	positive	Teniendo vuestra conversación honesta entre los Gentiles; para que, en lo que ellos murmuran de vosotros como de malhechores, glorifiquen á Dios en el día de la visitación, estimándoos por las buenas obras.
1PE.2.13	2	13	Submit yourselves to every ordinance of man for the Lord's sake: whether it be to the king, as supreme;	0.0	neutral	Sed pues sujetos á toda ordenación humana por respeto á Dios: ya sea al rey, como á superior,
