verse_id	chapter	verse	text_en	polarity_en	label_en	text_pt
MAT.18.19	18	19	Again I say unto you, That if two of you shall agree on earth as touching any thing that they shall ask, it shall be done for them of my Father which is in heaven.	0.5	positive	"""Também lhes digo que se dois de vocês concordarem na terra em qualquer assunto sobre o qual pedirem, isso lhes será feito por meu Pai que está nos céus."
MAT.18.20	18	20	For where two or three are gathered together in my name, there am I in the midst of them.	0.0	neutral	"Pois onde se reunirem dois ou três em meu nome, ali eu estou no meio deles""."
MAT.18.21	18	21	Then came Peter to him, and said, Lord, how oft shall my brother sin against me, and I forgive him? till seven times?	0.0	neutral	"Então Pedro aproximou-se de Jesus e perguntou: ""Senhor, quantas vezes deverei perdoar a meu irmão quando ele pecar contra mim? Até sete vezes? """
MAT.18.22	18	22	Jesus saith unto him, I say not unto thee, Until seven times: but, Until seventy times seven.	0.0	neutral	"Jesus respondeu: ""Eu lhe digo: não até sete, mas até setenta vezes sete."
MAT.18.23	18	23	Therefore is the kingdom of heaven likened unto a certain king, which would take account of his servants.	0.2143	positive	"""Por isso, o Reino dos céus é como um rei que desejava acertar contas com seus servos."
MAT.18.24	18	24	And when he had begun to reckon, one was brought unto him, which owed him ten thousand talents. {talents: a talent is seven hundred and fifty ounces of silver, which after five shillings the ounce is pounds shillings}	0.0	neutral	Quando começou o acerto, foi trazido à sua presença um que lhe devia uma enorme quantidade de prata.
MAT.18.25	18	25	But forasmuch as he had not to pay, his lord commanded him to be sold, and his wife, and children, and all that he had, and payment to be made.	0.0	neutral	Como não tinha condições de pagar, o senhor ordenou que ele, sua mulher, seus filhos e tudo o que ele possuía fossem vendidos para pagar a dívida.
MAT.18.26	18	26	The servant therefore fell down, and worshipped him, saying, Lord, have patience with me, and I will pay thee all. {worshipped him: or, besought him}	-0.1556	negative	"""O servo prostrou-se diante dele e lhe implorou: 'Tem paciência comigo, e eu te pagarei tudo'."
MAT.18.27	18	27	Then the lord of that servant was moved with compassion, and loosed him, and forgave him the debt.	0.0	neutral	O senhor daquele servo teve compaixão dele, cancelou a dívida e o deixou ir.
MAT.18.28	18	28	But the same servant went out, and found one of his fellowservants, which owed him an hundred pence: and he laid hands on him, and took {him} by the throat, saying, Pay me that thou owest. {pence: the Roman penny is the eighth part of an ounce, which after five shillings the ounce is seven pence halfpenny; about fourteen cents}	0.0	neutral	"""Mas quando aquele servo saiu, encontrou um de seus conservos, que lhe devia cem denários. Agarrou-o e começou a sufocá-lo, dizendo: 'Pague-me o que me deve! '"
MAT.18.29	18	29	And his fellowservant fell down at his feet, and besought him, saying, Have patience with me, and I will pay thee all.	-0.1556	negative	"""Então o seu conservo caiu de joelhos e implorou-lhe: 'Tenha paciência comigo, e eu lhe pagarei'."
MAT.18.30	18	30	And he would not: but went and cast him into prison, till he should pay the debt.	0.0	neutral	"""Mas ele não quis. Antes, saiu e mandou lançá-lo na prisão, até que pagasse a dívida."
MAT.18.31	18	31	So when his fellowservants saw what was done, they were very sorry, and came and told unto their lord all that was done.	-0.65	negative	Quando os outros servos, companheiros dele, viram o que havia acontecido, ficaram muito tristes e foram contar ao seu senhor tudo o que havia acontecido.
MAT.18.32	18	32	Then his lord, after that he had called him, said unto him, O thou wicked servant, I forgave thee all that debt, because thou desiredst me:	0.0	neutral	"""Então o senhor chamou o servo e disse: 'Servo mau, cancelei toda a sua dívida porque você me implorou."
MAT.18.33	18	33	Shouldest not thou also have had compassion on thy fellowservant, even as I had pity on thee?	-0.1	neutral	Você não devia ter tido misericórdia do seu conservo como eu tive de você? '
MAT.18.34	18	34	And his lord was wroth, and delivered him to the tormentors, till he should pay all that was due unto him.	-0.125	negative	Irado, seu senhor entregou-o aos torturadores, até que pagasse tudo o que devia.
MAT.18.35	18	35	So likewise shall my heavenly Father do also unto you, if ye from your hearts forgive not every one his brother their trespasses.	0.0	neutral	"""Assim também lhes fará meu Pai celestial, se cada um de vocês não perdoar de coração a seu irmão""."
MAT.19.1	19	1	And it came to pass, {that} when Jesus had finished these sayings, he departed from Galilee, and came into the coasts of Judaea beyond Jordan;	0.0	neutral	Tendo acabado de dizer essas coisas, Jesus saiu da Galiléia e foi para a região da Judéia, no outro lado do Jordão.
MAT.19.2	19	2	And great multitudes followed him; and he healed them there.	0.8	positive	Grandes multidões o seguiam, e ele as curou ali.
MAT.19.3	19	3	The Pharisees also came unto him, tempting him, and saying unto him, Is it lawful for a man to put away his wife for every cause?	0.0	neutral	"Alguns fariseus aproximaram-se dele para pô-lo à prova. E perguntaram-lhe: ""É permitido ao homem divorciar-se de sua mulher por qualquer motivo? """
MAT.19.4	19	4	And he answered and said unto them, Have ye not read, that he which made {them} at the beginning made them male and female,	0.0	neutral	"Ele respondeu: ""Vocês não leram que, no princípio, o Criador 'os fez homem e mulher'"
MAT.19.5	19	5	And said, For this cause shall a man leave father and mother, and shall cleave to his wife: and they twain shall be one flesh?	0.0	neutral	e disse: 'Por essa razão, o homem deixará pai e mãe e se unirá à sua mulher, e os dois se tornarão uma só carne'?
MAT.19.6	19	6	Wherefore they are no more twain, but one flesh. What therefore God hath joined together, let not man put asunder.	-0.25	negative	"Assim, eles já não são dois, mas sim uma só carne. Portanto, o que Deus uniu, ninguém o separe""."
MAT.19.7	19	7	They say unto him, Why did Moses then command to give a writing of divorcement, and to put her away?	0.0	neutral	"Perguntaram eles: ""Então, por que Moisés mandou dar uma certidão de divórcio à mulher e mandá-la embora? """
MAT.19.8	19	8	He saith unto them, Moses because of the hardness of your hearts suffered you to put away your wives: but from the beginning it was not so.	0.0	neutral	"Jesus respondeu: ""Moisés lhes permitiu divorciar-se de suas mulheres por causa da dureza de coração de vocês. Mas não foi assim desde o princípio."
MAT.19.9	19	9	And I say unto you, Whosoever shall put away his wife, except {it be} for fornication, and shall marry another, committeth adultery: and whoso marrieth her which is put away doth commit adultery.	0.0	neutral	"Eu lhes digo que todo aquele que se divorciar de sua mulher, exceto por imoralidade sexual, e se casar com outra mulher, estará cometendo adultério""."
MAT.19.10	19	10	His disciples say unto him, If the case of the man be so with {his} wife, it is not good to marry.	-0.35	negative	"Os discípulos lhe disseram: ""Se esta é a situação entre o homem e sua mulher, é melhor não casar""."
MAT.19.11	19	11	But he said unto them, All {men} cannot receive this saying, save {they} to whom it is given.	0.0	neutral	"Jesus respondeu: ""Nem todos têm condições de aceitar esta palavra; somente aqueles a quem isso é dado."
MAT.19.12	19	12	For there are some eunuchs, which were so born from {their} mother's womb: and there are some eunuchs, which were made eunuchs of men: and there be eunuchs, which have made themselves eunuchs for the kingdom of heaven's sake. He that is able to receive {it}, let him receive {it}.	0.5	positive	"Alguns são eunucos porque nasceram assim; outros foram feitos assim pelos homens; outros ainda se fizeram eunucos por causa do Reino dos céus. Quem puder aceitar isso, aceite""."
MAT.19.13	19	13	Then were there brought unto him little children, that he should put {his} hands on them, and pray: and the disciples rebuked them.	-0.1875	negative	Depois trouxeram crianças a Jesus, para que lhes impusesse as mãos e orasse por elas. Mas os discípulos os repreendiam.
MAT.19.14	19	14	But Jesus said, Suffer little children, and forbid them not, to come unto me: for of such is the kingdom of heaven.	-0.0938	neutral	"Então disse Jesus: ""Deixem vir a mim as crianças e não as impeçam; pois o Reino dos céus pertence aos que são semelhantes a elas""."
MAT.19.15	19	15	And he laid {his} hands on them, and departed thence.	0.0	neutral	Depois de lhes impor as mãos, partiu dali.
MAT.19.16	19	16	And, behold, one came and said unto him, Good Master, what good thing shall I do, that I may have eternal life?	0.7	positive	"Eis que alguém se aproximou de Jesus e lhe perguntou: ""Mestre, que farei de bom para ter a vida eterna? """
MAT.19.17	19	17	And he said unto him, Why callest thou me good? {there is} none good but one, {that is}, God: but if thou wilt enter into life, keep the commandments.	0.7	positive	"Respondeu-lhe Jesus: ""Por que você me pergunta sobre o que é bom? Há somente um que é bom. Se você quer entrar na vida, obedeça aos mandamentos""."
MAT.19.18	19	18	He saith unto him, Which? Jesus said, Thou shalt do no murder, Thou shalt not commit adultery, Thou shalt not steal, Thou shalt not bear false witness,	-0.4	negative	"""Quais? "", perguntou ele. Jesus respondeu: "" 'Não matarás, não adulterarás, não furtarás, não darás falso testemunho,"
MAT.19.19	19	19	Honour thy father and {thy} mother: and, Thou shalt love thy neighbour as thyself.	0.5	positive	"honra teu pai e tua mãe' e 'amarás o teu próximo como a ti mesmo'""."
MAT.19.20	19	20	The young man saith unto him, All these things have I kept from my youth up: what lack I yet?	0.1	neutral	"Disse-lhe o jovem: ""A tudo isso tenho obedecido. O que me falta ainda? """
MAT.19.21	19	21	Jesus said unto him, If thou wilt be perfect, go {and} sell that thou hast, and give to the poor, and thou shalt have treasure in heaven: and come {and} follow me.	0.3	positive	"Jesus respondeu: ""Se você quer ser perfeito, vá, venda os seus bens e dê o dinheiro aos pobres, e você terá um tesouro no céu. Depois, venha e siga-me""."
MAT.19.22	19	22	But when the young man heard that saying, he went away sorrowful: for he had great possessions.	0.45	positive	Ouvindo isso, o jovem afastou-se triste, porque tinha muitas riquezas.
MAT.19.23	19	23	Then said Jesus unto his disciples, Verily I say unto you, That a rich man shall hardly enter into the kingdom of heaven.	0.0417	neutral	"Então Jesus disse aos discípulos: ""Digo-lhes a verdade: Dificilmente um rico entrará no Reino dos céus."
MAT.19.24	19	24	And again I say unto you, It is easier for a camel to go through the eye of a needle, than for a rich man to enter into the kingdom of God.	0.375	positive	"E lhes digo ainda: é mais fácil passar um camelo pelo fundo de uma agulha do que um rico entrar no Reino de Deus""."
MAT.19.25	19	25	When his disciples heard {it}, they were exceedingly amazed, saying, Who then can be saved?	0.0	neutral	"Ao ouvirem isso, os discípulos ficaram perplexos e perguntaram: ""Neste caso, quem pode ser salvo? """
MAT.19.26	19	26	But Jesus beheld {them}, and said unto them, With men this is impossible; but with God all things are possible.	-0.3333	negative	"Jesus olhou para eles e respondeu: ""Para o homem é impossível, mas para Deus todas as coisas são possíveis""."
MAT.19.27	19	27	Then answered Peter and said unto him, Behold, we have forsaken all, and followed thee; what shall we have therefore?	0.0	neutral	"Então Pedro lhe respondeu: ""Nós deixamos tudo para seguir-te! Que será de nós? """
MAT.19.28	19	28	And Jesus said unto them, Verily I say unto you, That ye which have followed me, in the regeneration when the Son of man shall sit in the throne of his glory, ye also shall sit upon twelve thrones, judging the twelve tribes of Israel.	0.0	neutral	"Jesus lhes disse: ""Digo-lhes a verdade: Por ocasião da regeneração de todas as coisas, quando o Filho do homem se assentar em seu trono glorioso, vocês que me seguiram também se assentarão em doze tronos, para julgar as doze tribos de Israel."
MAT.19.29	19	29	And every one that hath forsaken houses, or brethren, or sisters, or father, or mother, or wife, or children, or lands, for my name's sake, shall receive an hundredfold, and shall inherit everlasting life.	0.0	neutral	E todos os que tiverem deixado casas, irmãos, irmãs, pai, mãe, filhos ou campos, por minha causa, receberão cem vezes mais e herdarão a vida eterna.
MAT.19.30	19	30	But many {that are} first shall be last; and the last {shall be} first.	0.2	positive	"Contudo, muitos primeiros serão últimos, e muitos últimos serão primeiros""."
MAT.20.1	20	1	For the kingdom of heaven is like unto a man {that is} an householder, which went out early in the morning to hire labourers into his vineyard.	0.1	neutral	"""Pois o Reino dos céus é como um proprietário que saiu de manhã cedo para contratar trabalhadores para a sua vinha."
MAT.20.2	20	2	And when he had agreed with the labourers for a penny a day, he sent them into his vineyard. {penny: the Roman penny is the eighth part of an ounce, which after five shillings the ounce is seven pence halfpenny; about fourteen cents}	0.0	neutral	Ele combinou pagar-lhes um denário pelo dia e mandou-os para a sua vinha.
MAT.20.3	20	3	And he went out about the third hour, and saw others standing idle in the marketplace,	0.0	neutral	"""Por volta das noves hora da manhã, ele saiu e viu outros que estavam desocupados na praça,"
MAT.20.4	20	4	And said unto them; Go ye also into the vineyard, and whatsoever is right I will give you. And they went their way.	0.2857	positive	e lhes disse: 'Vão também trabalhar na vinha, e eu lhes pagarei o que for justo'.
MAT.20.5	20	5	Again he went out about the sixth and ninth hour, and did likewise.	0.0	neutral	"E eles foram. ""Saindo outra vez, por volta do meio dia e das três horas da tarde e nona, fez a mesma coisa."
MAT.20.6	20	6	And about the eleventh hour he went out, and found others standing idle, and saith unto them, Why stand ye here all the day idle?	0.0	neutral	Saindo por volta da cinco horas da tarde, encontrou ainda outros que estavam desocupados e lhes perguntou: 'Por que vocês estiveram aqui desocupados o dia todo? '
MAT.20.7	20	7	They say unto him, Because no man hath hired us. He saith unto them, Go ye also into the vineyard; and whatsoever is right, {that} shall ye receive.	0.2857	positive	"'Porque ninguém nos contratou', responderam eles. ""Ele lhes disse: 'Vão vocês também trabalhar na vinha'."
MAT.20.8	20	8	So when even was come, the lord of the vineyard saith unto his steward, Call the labourers, and give them {their} hire, beginning from the last unto the first.	0.125	positive	"""Ao cair da tarde, o dono da vinha disse a seu administrador: 'Chame os trabalhadores e pague-lhes o salário, começando com os últimos contratados e terminando nos primeiros'."
MAT.20.9	20	9	And when they came that {were hired} about the eleventh hour, they received every man a penny.	0.0	neutral	"""Vieram os trabalhadores contratados por volta das cinco horas da tarde, e cada um recebeu um denário."
MAT.20.10	20	10	But when the first came, they supposed that they should have received more; and they likewise received every man a penny.	0.375	positive	Quando vieram os que tinham sido contratados primeiro, esperavam receber mais. Mas cada um deles também recebeu um denário.
MAT.20.11	20	11	And when they had received {it}, they murmured against the goodman of the house,	0.0	neutral	Quando o receberam, começaram a se queixar do proprietário da vinha,
MAT.20.12	20	12	Saying, These last have wrought {but} one hour, and thou hast made them equal unto us, which have borne the burden and heat of the day. {have wrought...: or, have continued one hour only}	0.0	neutral	dizendo-lhe: 'Estes homens contratados por último trabalharam apenas uma hora, e o senhor os igualou a nós, que suportamos o peso do trabalho e o calor do dia'.
MAT.20.13	20	13	But he answered one of them, and said, Friend, I do thee no wrong: didst not thou agree with me for a penny?	0.25	positive	"""Mas ele respondeu a um deles: 'Amigo, não estou sendo injusto com você. Você não concordou em trabalhar por um denário?"
MAT.20.14	20	14	Take {that} thine {is}, and go thy way: I will give unto this last, even as unto thee.	0.0	neutral	Receba o que é seu e vá. Eu quero dar ao que foi contratado por último o mesmo que lhe dei.
MAT.20.15	20	15	Is it not lawful for me to do what I will with mine own? Is thine eye evil, because I am good?	0.075	neutral	Não tenho o direito de fazer o que quero com o meu dinheiro? Ou você está com inveja porque sou generoso? '
MAT.20.16	20	16	So the last shall be first, and the first last: for many be called, but few chosen.	0.1333	positive	"""Assim, os últimos serão primeiros, e os primeiros serão últimos""."
MAT.20.17	20	17	And Jesus going up to Jerusalem took the twelve disciples apart in the way, and said unto them,	0.0	neutral	Enquanto estava subindo para Jerusalém, Jesus chamou em particular os doze discípulos e lhes disse:
MAT.20.18	20	18	Behold, we go up to Jerusalem; and the Son of man shall be betrayed unto the chief priests and unto the scribes, and they shall condemn him to death,	0.0	neutral	"""Estamos subindo para Jerusalém, e o Filho do homem será entregue aos chefes dos sacerdotes e aos mestres da lei. Eles o condenarão à morte"
MAT.20.19	20	19	And shall deliver him to the Gentiles to mock, and to scourge, and to crucify {him}: and the third day he shall rise again.	0.0	neutral	"e o entregarão aos gentios para que zombem dele, o açoitem e o crucifiquem. No terceiro dia ele ressuscitará! """
MAT.20.20	20	20	Then came to him the mother of Zebedee's children with her sons, worshipping {him}, and desiring a certain thing of him.	0.2143	positive	Então, aproximou-se de Jesus a mãe dos filhos de Zebedeu com seus filhos e, prostrando-se, fez-lhe um pedido.
MAT.20.21	20	21	And he said unto her, What wilt thou? She saith unto him, Grant that these my two sons may sit, the one on thy right hand, and the other on the left, in thy kingdom.	0.0536	neutral	"""O que você quer? "", perguntou ele. Ela respondeu: ""Declara que no teu Reino estes meus dois filhos se assentarão um à tua direita e o outro à tua esquerda""."
MAT.20.22	20	22	But Jesus answered and said, Ye know not what ye ask. Are ye able to drink of the cup that I shall drink of, and to be baptized with the baptism that I am baptized with? They say unto him, We are able.	0.5	positive	"Disse-lhes Jesus: ""Vocês não sabem o que estão pedindo. Podem vocês beber o cálice que eu vou beber? "" ""Podemos"", responderam eles."
MAT.20.23	20	23	And he saith unto them, Ye shall drink indeed of my cup, and be baptized with the baptism that I am baptized with: but to sit on my right hand, and on my left, is not mine to give, but {it shall be given to them} for whom it is prepared of my Father.	0.1429	positive	"Jesus lhes disse: ""Certamente vocês beberão do meu cálice; mas o assentar-se à minha direita ou à minha esquerda não cabe a mim conceder. Esses lugares pertencem àqueles para quem foram preparados por meu Pai""."
MAT.20.24	20	24	And when the ten heard {it}, they were moved with indignation against the two brethren.	0.0	neutral	Quando os outros dez ouviram isso, ficaram indignados com os dois irmãos.
MAT.20.25	20	25	But Jesus called them {unto him}, and said, Ye know that the princes of the Gentiles exercise dominion over them, and they that are great exercise authority upon them.	0.8	positive	"Jesus os chamou e disse: ""Vocês sabem que os governantes das nações as dominam, e as pessoas importantes exercem poder sobre elas."
MAT.20.26	20	26	But it shall not be so among you: but whosoever will be great among you, let him be your minister;	0.8	positive	Não será assim entre vocês. Pelo contrário, quem quiser tornar-se importante entre vocês deverá ser servo,
MAT.20.27	20	27	And whosoever will be chief among you, let him be your servant:	0.0	neutral	e quem quiser ser o primeiro deverá ser escravo;
MAT.20.28	20	28	Even as the Son of man came not to be ministered unto, but to minister, and to give his life a ransom for many.	0.5	positive	"como o Filho do homem, que não veio para ser servido, mas para servir e dar a sua vida em resgate por muitos""."
MAT.20.29	20	29	And as they departed from Jericho, a great multitude followed him.	0.8	positive	Ao saírem de Jericó, uma grande multidão seguiu a Jesus.
MAT.20.30	20	30	And, behold, two blind men sitting by the way side, when they heard that Jesus passed by, cried out, saying, Have mercy on us, O Lord, {thou} Son of David.	-0.5	negative	"Dois cegos estavam sentados à beira do caminho e, quando ouviram falar que Jesus estava passando, puseram-se a gritar: ""Senhor, Filho de Davi, tem misericórdia de nós! """
MAT.20.31	20	31	And the multitude rebuked them, because they should hold their peace: but they cried the more, saying, Have mercy on us, O Lord, {thou} Son of David.	0.5	positive	"A multidão os repreendeu para que ficassem quietos, mas eles gritavam ainda mais: ""Senhor, Filho de Davi, tem misericórdia de nós! """
MAT.20.32	20	32	And Jesus stood still, and called them, and said, What will ye that I shall do unto you?	0.0	neutral	"Jesus, parando, chamou-os e perguntou-lhes: ""O que vocês querem que eu lhes faça? """
MAT.20.33	20	33	They say unto him, Lord, that our eyes may be opened.	0.0	neutral	"Responderam eles: ""Senhor, queremos que se abram os nossos olhos""."
MAT.20.34	20	34	So Jesus had compassion {on them}, and touched their eyes: and immediately their eyes received sight, and they followed him.	0.0	neutral	Jesus teve compaixão deles e tocou nos olhos deles. Imediatamente eles recuperaram a visão e o seguiram.
MAT.21.1	21	1	And when they drew nigh unto Jerusalem, and were come to Bethphage, unto the mount of Olives, then sent Jesus two disciples,	0.0	neutral	Quando se aproximaram de Jerusalém e chegaram a Betfagé, ao monte das Oliveiras, Jesus enviou dois discípulos,
MAT.21.2	21	2	Saying unto them, Go into the village over against you, and straightway ye shall find an ass tied, and a colt with her: loose {them}, and bring {them} unto me.	-0.0769	neutral	"dizendo-lhes: ""Vão ao povoado que está adiante de vocês; logo encontrarão uma jumenta amarrada, com um jumentinho ao lado. Desamarrem-nos e tragam-nos para mim."
MAT.21.3	21	3	And if any {man} say ought unto you, ye shall say, The Lord hath need of them; and straightway he will send them.	0.0	neutral	"Se alguém lhes perguntar algo, digam-lhe que o Senhor precisa deles e logo os enviará de volta""."
MAT.21.4	21	4	All this was done, that it might be fulfilled which was spoken by the prophet, saying,	0.0	neutral	Isso aconteceu para que se cumprisse o que fora dito pelo profeta:
MAT.21.5	21	5	Tell ye the daughter of Sion, Behold, thy King cometh unto thee, meek, and sitting upon an ass, and a colt the foal of an ass.	0.0	neutral	"""Digam à cidade de Sião: 'Eis que o seu rei vem a você, humilde e montado num jumento, num jumentinho, cria de jumenta' ""."
MAT.21.6	21	6	And the disciples went, and did as Jesus commanded them,	0.0	neutral	Os discípulos foram e fizeram o que Jesus tinha ordenado.
MAT.21.7	21	7	And brought the ass, and the colt, and put on them their clothes, and they set {him} thereon.	0.0	neutral	Trouxeram a jumenta e o jumentinho, colocaram sobre eles os seus mantos, e sobre estes Jesus montou.
MAT.21.8	21	8	And a very great multitude spread their garments in the way; others cut down branches from the trees, and strawed {them} in the way.	0.4222	positive	Uma grande multidão estendeu seus mantos pelo caminho, outros cortavam ramos de árvores e os espalhavam pelo caminho.
